Bait	PreyGene	#Rep	AvgP	BFDR
MAPRE3	ICE2	3	0	0.8672
ACTB	LARP1B	3	0.0011	0.8545
KRT8	LARP1B	3	0.0024	0.847
KRT8	CEP135	3	0.4662	0.2
MAPRE3	CEP135	3	0.0021	0.8485
ACTB	TBC1D9B	3	0.0073	0.8256
KRT8	TBC1D9B	3	0.0942	0.6803
KRT8	MAP1S	3	0.3333	0.3843
MAPRE3	MAP1S	3	0.6667	0.0712
KRT8	PPP2R2D	3	0.0037	0.8409
ACTB	ARL6IP4	3	0.1149	0.6626
KRT8	ARL6IP4	3	0.0708	0.7029
LMNA	ARL6IP4	3	0.0811	0.6928
ACTB	ARID2	3	0.0004	0.8609
LMNA	ARID2	3	0.0089	0.8194
ACTB	RPGRIP1L	3	0.0087	0.8203
KRT8	RPGRIP1L	3	0.0608	0.7132
MAPRE3	RPGRIP1L	3	0.0006	0.8588
ACTB	TNS3	3	0.2951	0.493
CTNNA1	TNS3	3	0.1714	0.6147
KRT8	TNS3	3	0.3224	0.4632
LMNA	TNS3	3	0.1381	0.6421
MAPRE3	TNS3	3	0.1871	0.6004
KRT8	HAUS3	3	0.002	0.8491
ACTB	ZFYVE26	3	0.0023	0.8475
KRT8	ZFYVE26	3	0.0086	0.8207
ACTB	CRYBG3	3	0.2498	0.5444
CTNNA1	CRYBG3	3	0.1513	0.6306
KRT8	CRYBG3	3	0.2767	0.5144
LMNA	CRYBG3	3	0.0067	0.8281
MAPRE3	CRYBG3	3	0.1813	0.6055
ACTB	INTS3	3	0.0035	0.8419
LMNA	INTS3	3	0.3355	0.3798
ACTB	ARHGAP17	3	0.2895	0.4998
CTNNA1	ARHGAP17	3	0.1239	0.6547
KRT8	ARHGAP17	3	0.2527	0.541
LMNA	ARHGAP17	3	0.0576	0.7164
MAPRE3	ARHGAP17	3	0.1938	0.5943
ACTB	CDCA2	3	0.0011	0.8545
KRT8	CDCA2	3	0.0016	0.8515
LMNA	CDCA2	3	0.1992	0.5899
MAPRE3	CDCA2	3	0.0028	0.8451
LMNA	CWF19L1	3	0.3333	0.3843
LMNA	VIRMA	3	0.0021	0.8485
ACTB	SPECC1L	3	0.9477	0.0039
KRT8	SPECC1L	3	0.0419	0.7351
MAPRE3	SPECC1L	3	0.0105	0.8127
ACTB	WWC2	3	0.0245	0.7651
KRT8	WWC2	3	0.9022	0.008
MAPRE3	WWC2	3	0.0116	0.8077
ACTB	UHRF1BP1	3	0.0154	0.7921
KRT8	UHRF1BP1	3	0.0189	0.7791
ACTB	ATL3	3	0.0059	0.8315
KRT8	ATL3	3	0.0058	0.8318
LMNA	ATL3	3	0.0001	0.865
KRT8	TTLL5	3	0.9624	0.0022
MAPRE3	TTLL5	3	0.4987	0.1861
CTNNA1	VASN	3	0.0158	0.7903
ACTB	CIAPIN1	3	0.2454	0.5492
CTNNA1	CIAPIN1	3	0.0124	0.8045
KRT8	CIAPIN1	3	0.2354	0.5577
LMNA	CIAPIN1	3	0.0519	0.7223
MAPRE3	CIAPIN1	3	0.0425	0.7344
CTNNA1	SMYD5	3	0.0346	0.7458
KRT8	SMYD5	3	0.0014	0.8526
ACTB	RALGAPA1	3	0.0127	0.8033
KRT8	RALGAPA1	3	0.012	0.8063
MAPRE3	RALGAPA1	3	0.0005	0.8597
KRT8	THOC7	3	1	0
KRT8	ELP2	3	0.3312	0.4532
ACTB	LAMTOR1	3	0.027	0.759
KRT8	LAMTOR1	3	0.0051	0.8347
MAPRE3	LAMTOR1	3	0.0001	0.865
ACTB	TWF2	3	0.2944	0.4941
CTNNA1	TWF2	3	0.0825	0.6912
KRT8	TWF2	3	0.2908	0.4987
LMNA	TWF2	3	0.182	0.6046
MAPRE3	TWF2	3	0.1894	0.5987
ACTB	PHETA2	3	0.0066	0.8285
KRT8	PHETA2	3	0.0874	0.6862
KRT8	KIAA0930	3	0.0013	0.8533
LMNA	KIAA0930	3	0.0121	0.8057
LMNA	PPP4R3A	3	0.6495	0.1305
KRT8	IQCE	3	0.0119	0.8066
MAPRE3	IQCE	3	0.4325	0.2247
LMNA	SPOPL	3	1	0
LMNA	SDE2	3	0.6667	0.0712
MAPRE3	TTBK2	3	1	0
ACTB	KRT80	3	0.1281	0.6516
CTNNA1	KRT80	3	0.0254	0.7627
KRT8	KRT80	3	0.3951	0.2648
LMNA	KRT80	3	0.1037	0.672
MAPRE3	KRT80	3	0.0799	0.6937
ACTB	NIPBL	3	0.0147	0.7947
CTNNA1	NIPBL	3	0.0002	0.8634
KRT8	NIPBL	3	0.0082	0.8221
LMNA	NIPBL	3	0.012	0.8063
MAPRE3	NIPBL	3	0.0008	0.8571
ACTB	PDE12	3	0.0634	0.7104
CTNNA1	PDE12	3	0.0138	0.7982
LMNA	LIN54	3	0.2047	0.5851
KRT8	TET2	3	0.0164	0.7877
LMNA	TET2	3	0.1517	0.63
ACTB	ZNF280D	3	0.0012	0.8539
LMNA	ZNF280D	3	0.0197	0.7764
MAPRE3	ZNF280D	3	0.0008	0.8571
LMNA	ZSCAN25	3	0.0099	0.8153
ACTB	HMBOX1	3	0.0007	0.8579
LMNA	MRNIP	3	0.6667	0.0712
ACTB	RHBDD2	3	0.0087	0.8203
KRT8	RHBDD2	3	0.0329	0.7482
LMNA	RHBDD2	3	0.6143	0.1406
ACTB	SLC25A24	3	0.0042	0.8388
LMNA	TYW1B	3	0.6667	0.0712
LMNA	ZNF746	3	0.5968	0.1456
ACTB	RINT1	3	0.1528	0.6289
CTNNA1	RINT1	3	0.0653	0.7081
KRT8	RINT1	3	0.2296	0.5625
LMNA	RINT1	3	0.0294	0.7539
MAPRE3	RINT1	3	0.0133	0.8007
LMNA	TMEM214	3	1	0
ACTB	HIBCH	3	0.3333	0.3843
ACTB	PPP1R18	3	0.7856	0.026
CTNNA1	PPP1R18	3	0.0024	0.847
KRT8	PPP1R18	3	0.0123	0.805
LMNA	PPP1R18	3	0.0028	0.8451
MAPRE3	PPP1R18	3	0.0022	0.8481
ACTB	CAVIN1	3	0.0035	0.8419
CTNNA1	CAVIN1	3	0	0.8672
KRT8	CAVIN1	3	0.0036	0.8414
MAPRE3	CAVIN1	3	0.0001	0.865
ACTB	ZCCHC8	3	0.0147	0.7947
LMNA	ZCCHC8	3	0.0018	0.8502
ACTB	MIS18BP1	3	0.0051	0.8347
KRT8	MIS18BP1	3	0.0004	0.8609
LMNA	MIS18BP1	3	0.0067	0.8281
MAPRE3	MIS18BP1	3	0.9474	0.0041
ACTB	MAST2	3	0.0382	0.7401
KRT8	MAST2	3	0.0419	0.7351
MAPRE3	MAST2	3	0.0129	0.8025
ACTB	DHX57	3	0.0182	0.7811
CTNNA1	DHX57	3	0.0002	0.8634
KRT8	DHX57	3	0.0119	0.8066
LMNA	DHX57	3	0.0005	0.8597
MAPRE3	DHX57	3	0.0074	0.8253
ACTB	CDC73	3	0.0017	0.8509
KRT8	CDC73	3	0.0001	0.865
LMNA	CDC73	3	0.0311	0.7511
MAPRE3	CDC73	3	0.0018	0.8502
ACTB	PMF1	3	0.0052	0.8344
KRT8	PMF1	3	0.0036	0.8414
LMNA	PMF1	3	0.0185	0.7803
ACTB	FAM117B	3	0.016	0.7893
KRT8	FAM117B	3	0.0183	0.7807
MAPRE3	FAM117B	3	0.0044	0.8379
ACTB	SLC27A4	3	0.0025	0.8466
KRT8	SLC27A4	3	0.0045	0.8375
LMNA	SLC27A4	3	0.3477	0.3543
ACTB	CC2D1A	3	0.04	0.7375
CTNNA1	CC2D1A	3	0.0022	0.8481
KRT8	CC2D1A	3	0.0509	0.7237
LMNA	CC2D1A	3	0.0003	0.8621
MAPRE3	CC2D1A	3	0.0247	0.7645
KRT8	METTL2B	3	0.3333	0.3843
LMNA	METTL2B	3	0.3333	0.3843
LMNA	MED27	3	0.1458	0.6356
LMNA	ZFP1	3	0.3333	0.3843
ACTB	EDC4	3	0.2712	0.5208
CTNNA1	EDC4	3	0.0844	0.6886
KRT8	EDC4	3	0.281	0.509
LMNA	EDC4	3	0.1239	0.6547
MAPRE3	EDC4	3	0.2091	0.5813
ACTB	CEP85	3	0.0097	0.8161
CTNNA1	CEP85	3	0.0002	0.8634
KRT8	CEP85	3	0.6938	0.0561
MAPRE3	CEP85	3	0.0054	0.8334
KRT8	PRMT9	3	0.3333	0.3843
ACTB	PRPF8	3	0.2939	0.4948
CTNNA1	PRPF8	3	0.0896	0.6838
KRT8	PRPF8	3	0.3216	0.4637
LMNA	PRPF8	3	0.3216	0.4637
MAPRE3	PRPF8	3	0.2726	0.5193
ACTB	SCYL2	3	0.0146	0.795
KRT8	SCYL2	3	0.0379	0.7406
LMNA	SCYL2	3	0.0001	0.865
MAPRE3	SCYL2	3	0.0011	0.8545
KRT8	TTC27	3	0.6055	0.1442
LMNA	TTC27	3	0.3333	0.3843
ACTB	ARHGAP11A	3	0.0387	0.7392
LMNA	ARHGAP11A	3	0.3323	0.4508
CTNNA1	WDR73	3	0.0168	0.7862
KRT8	WDR73	3	0.0084	0.8215
LMNA	WDR73	3	0.0067	0.8281
LMNA	NFRKB	3	0.0001	0.865
MAPRE3	NFRKB	3	0.0003	0.8621
ACTB	PKN3	3	0.0065	0.8289
CTNNA1	PKN3	3	0	0.8672
KRT8	PKN3	3	0.0059	0.8315
LMNA	PKN3	3	0.0011	0.8545
MAPRE3	PKN3	3	0.0017	0.8509
ACTB	PDXDC1	3	0.225	0.5673
CTNNA1	PDXDC1	3	0.0301	0.7527
KRT8	PDXDC1	3	0.2963	0.4918
MAPRE3	PDXDC1	3	0.1226	0.6561
ACTB	RSBN1L	3	0.0259	0.7613
KRT8	RSBN1L	3	0.0003	0.8621
LMNA	RSBN1L	3	0.0025	0.8466
ACTB	CTR9	3	0.0028	0.8451
KRT8	CTR9	3	0.0005	0.8597
LMNA	CTR9	3	0.0136	0.7993
MAPRE3	CTR9	3	0.0005	0.8597
ACTB	AAGAB	3	0.0028	0.8451
KRT8	AAGAB	3	0.0103	0.8135
KRT8	PSRC1	3	0.0094	0.8174
MAPRE3	PSRC1	3	0.0157	0.7907
ACTB	TTC37	3	0.104	0.6718
KRT8	TTC37	3	0.3146	0.4723
LMNA	TTC37	3	0.0312	0.751
KRT8	BORA	3	0.017	0.7854
LMNA	BORA	3	0.0017	0.8509
ACTB	TTC33	3	0.001	0.8552
KRT8	TTC33	3	0.0033	0.8429
LMNA	TTC33	3	0.252	0.5419
LMNA	CCDC174	3	0.9402	0.0052
LMNA	FBXO38	3	0.1739	0.6112
KRT8	FIGNL1	3	0.0045	0.8375
LMNA	FIGNL1	3	0.1636	0.6206
ACTB	MIDEAS	3	0	0.8672
LMNA	MIDEAS	3	0.0079	0.8232
ACTB	BRAT1	3	0.0004	0.8609
KRT8	BRAT1	3	0.2936	0.4952
LMNA	BRAT1	3	0.3493	0.35
ACTB	WDR59	3	0.0199	0.7758
KRT8	WDR59	3	0.2014	0.5881
ACTB	DCLRE1A	3	0.0013	0.8533
LMNA	DCLRE1A	3	0.0492	0.7261
MAPRE3	DCLRE1A	3	0.0047	0.8366
ACTB	ZC3H14	3	0.0012	0.8539
KRT8	ZC3H14	3	0.0022	0.8481
LMNA	ZC3H14	3	0.0214	0.7713
MAPRE3	ZC3H14	3	0.0006	0.8588
ACTB	LARP1	3	0.3203	0.4644
CTNNA1	LARP1	3	0.1675	0.6172
KRT8	LARP1	3	0.3197	0.4656
LMNA	LARP1	3	0.1466	0.6348
MAPRE3	LARP1	3	0.2769	0.514
ACTB	ATAD2	3	0.0024	0.847
CTNNA1	ATAD2	3	0	0.8672
KRT8	ATAD2	3	0.0035	0.8419
LMNA	ATAD2	3	0.0249	0.7639
KRT8	TRAF7	3	0.296	0.4922
ACTB	BLOC1S2	3	0.0046	0.8372
KRT8	BLOC1S2	3	0.0057	0.8322
MAPRE3	BLOC1S2	3	0.0002	0.8634
ACTB	RICTOR	3	0.0145	0.7955
CTNNA1	RICTOR	3	0.0002	0.8634
KRT8	RICTOR	3	0.0197	0.7764
MAPRE3	RICTOR	3	0.0095	0.817
ACTB	WDR74	3	0.6667	0.0712
LMNA	FAM111B	3	0.0082	0.8221
MAPRE3	FAM111B	3	0.0015	0.852
ACTB	SMARCD3	3	0.2336	0.5592
CTNNA1	SMARCD3	3	0.0036	0.8414
KRT8	SMARCD3	3	0.1836	0.6032
LMNA	SMARCD3	3	0.2734	0.5189
MAPRE3	SMARCD3	3	0.1936	0.5946
ACTB	NHS	3	0.0307	0.752
CTNNA1	NHS	3	0.2079	0.5824
KRT8	NHS	3	0.009	0.819
MAPRE3	NHS	3	0.0009	0.856
ACTB	MTHFD1L	3	0.0138	0.7982
CTNNA1	MTHFD1L	3	0.0198	0.7761
KRT8	MTHFD1L	3	0.0932	0.6811
LMNA	MTHFD1L	3	0.0141	0.7971
MAPRE3	MTHFD1L	3	0.0001	0.865
LMNA	ANKRD12	3	0.228	0.5644
LMNA	ANKRD11	3	0.0021	0.8485
ACTB	AFTPH	3	0.337	0.3771
KRT8	AFTPH	3	0.0094	0.8174
ACTB	FIP1L1	3	0.1372	0.643
LMNA	FIP1L1	3	0.2585	0.5348
MAPRE3	FIP1L1	3	0.0733	0.6999
ACTB	CRTC3	3	0.0037	0.8409
KRT8	CRTC3	3	0.0258	0.7616
LMNA	CRTC3	3	0.284	0.5054
MAPRE3	CRTC3	3	0.0005	0.8597
ACTB	SASS6	3	0.0766	0.6966
KRT8	SASS6	3	0.3996	0.2589
MAPRE3	SASS6	3	0.0088	0.8198
ACTB	LRSAM1	3	0.0169	0.7858
CTNNA1	LRSAM1	3	0.0004	0.8609
KRT8	LRSAM1	3	0.0175	0.7836
LMNA	LRSAM1	3	0.0014	0.8526
MAPRE3	LRSAM1	3	0.0047	0.8366
ACTB	LCLAT1	3	0.0109	0.8112
KRT8	LCLAT1	3	0.0038	0.8404
LMNA	SBSN	3	0.3333	0.3843
ACTB	LCN15	3	0.3333	0.3843
ACTB	CWC27	3	0.0022	0.8481
KRT8	CWC27	3	0.0011	0.8545
LMNA	CWC27	3	0.1038	0.6719
ACTB	WDR82	3	0.0843	0.6889
ACTB	FAT4	3	0.0073	0.8256
CTNNA1	FAT4	3	0	0.8672
KRT8	FAT4	3	0.0003	0.8621
LMNA	ATF7IP	3	0.0059	0.8315
ACTB	PACS1	3	0.1316	0.6479
KRT8	PACS1	3	0.0189	0.7791
LMNA	PACS1	3	0.0001	0.865
MAPRE3	PACS1	3	0.0042	0.8388
ACTB	BCOR	3	0.0017	0.8509
KRT8	BCOR	3	0.0019	0.8497
LMNA	BCOR	3	0.0276	0.7578
ACTB	MPRIP	3	0.3535	0.3395
CTNNA1	MPRIP	3	0.1488	0.633
KRT8	MPRIP	3	0.2641	0.5293
LMNA	MPRIP	3	0.1008	0.6748
MAPRE3	MPRIP	3	0.1914	0.597
ACTB	RAB11FIP1	3	0.0063	0.8298
CTNNA1	RAB11FIP1	3	0	0.8672
KRT8	RAB11FIP1	3	0.0037	0.8409
MAPRE3	RAB11FIP1	3	0.0001	0.865
ACTB	DNMBP	3	0.0152	0.7929
KRT8	DNMBP	3	0.0477	0.7279
MAPRE3	DNMBP	3	0.0017	0.8509
ACTB	GIGYF2	3	0.2659	0.5268
CTNNA1	GIGYF2	3	0.1571	0.6252
KRT8	GIGYF2	3	0.3016	0.4852
LMNA	GIGYF2	3	0.0924	0.6816
MAPRE3	GIGYF2	3	0.281	0.509
ACTB	THADA	3	0.1601	0.623
CTNNA1	THADA	3	0.0208	0.7732
KRT8	THADA	3	0.1427	0.6382
LMNA	THADA	3	0.0383	0.74
MAPRE3	THADA	3	0.0111	0.8104
ACTB	HSDL2	3	0.1052	0.6705
CTNNA1	HSDL2	3	0.0194	0.7776
KRT8	HSDL2	3	0.2192	0.5725
LMNA	HSDL2	3	0.0775	0.6958
MAPRE3	HSDL2	3	0.0142	0.7968
KRT8	KYAT3	3	0.3333	0.3843
LMNA	BNC2	3	0.6667	0.0712
ACTB	NBEAL2	3	0.3333	0.3843
KRT8	NBEAL2	3	0.3333	0.3843
ACTB	C15orf39	3	0.0061	0.8305
LMNA	C15orf39	3	0.3764	0.293
ACTB	QSOX2	3	0.1259	0.6532
KRT8	QSOX2	3	0.1766	0.6088
LMNA	MMS22L	3	0.9999	0
ACTB	SRCAP	3	0.0106	0.8123
KRT8	SRCAP	3	0.0048	0.8361
LMNA	SRCAP	3	0.008	0.8229
MAPRE3	SRCAP	3	0	0.8672
ACTB	FAM83H	3	0.0124	0.8045
KRT8	FAM83H	3	1	0
LMNA	FAM83H	3	0.0042	0.8388
KRT8	RIPOR1	3	1	0
KRT8	C1orf122	3	0.2059	0.584
ACTB	ARHGEF18	3	0.0006	0.8588
KRT8	ARHGEF18	3	0.0042	0.8388
MAPRE3	ARHGEF18	3	0.0002	0.8634
LMNA	CFAP47	3	0.3333	0.3843
ACTB	CRACD	3	0.9435	0.0046
KRT8	CRACD	3	0.0038	0.8404
ACTB	DENND5B	3	0.0147	0.7947
KRT8	DENND5B	3	0.0395	0.7382
ACTB	FGD6	3	0.8293	0.0174
ACTB	SYDE1	3	0.1176	0.6599
KRT8	SYDE1	3	0.0914	0.6825
ACTB	STXBP4	3	0.0156	0.7913
KRT8	STXBP4	3	0.3171	0.4686
ACTB	VPS13C	3	0.013	0.8021
CTNNA1	VPS13C	3	0.0002	0.8634
KRT8	VPS13C	3	0.0702	0.7034
LMNA	VPS13C	3	0.002	0.8491
MAPRE3	VPS13C	3	0.0029	0.8445
ACTB	USP34	3	0.0025	0.8466
KRT8	USP34	3	0.0073	0.8256
LMNA	USP34	3	0.0746	0.6989
ACTB	RAPH1	3	0.9364	0.0054
KRT8	RAPH1	3	0.0128	0.8029
MAPRE3	RAPH1	3	0.0031	0.8437
ACTB	USP54	3	0.0399	0.7376
CTNNA1	USP54	3	0.0311	0.7511
KRT8	USP54	3	0.5409	0.1654
ACTB	UNC13D	3	0.0718	0.7019
KRT8	UNC13D	3	0.0468	0.7291
ACTB	LARP4	3	0.15	0.6317
CTNNA1	LARP4	3	0.0268	0.7594
KRT8	LARP4	3	0.1757	0.6098
LMNA	LARP4	3	0.0096	0.8166
MAPRE3	LARP4	3	0.2383	0.5552
ACTB	TUBA1A	3	0.1183	0.6594
CTNNA1	TUBA1A	3	0.0167	0.7866
KRT8	TUBA1A	3	0.2518	0.5421
LMNA	TUBA1A	3	0.0571	0.7172
MAPRE3	TUBA1A	3	0.0363	0.743
ACTB	RPS27L	3	0.1096	0.6666
CTNNA1	RPS27L	3	0.0208	0.7732
KRT8	RPS27L	3	0.3551	0.3359
LMNA	RPS27L	3	0.1536	0.6282
MAPRE3	RPS27L	3	0.0708	0.7029
LMNA	CBLL1	3	0.3333	0.3843
ACTB	MTSS2	3	0.7846	0.0266
KRT8	MTSS2	3	0.0029	0.8445
ACTB	NOL8	3	0.002	0.8491
LMNA	NOL8	3	0.001	0.8552
ACTB	SSH2	3	0.0502	0.7249
KRT8	SSH2	3	0.0145	0.7955
MAPRE3	SSH2	3	0.0005	0.8597
ACTB	ASXL2	3	0.014	0.7974
KRT8	ASXL2	3	0.0717	0.702
LMNA	ASXL2	3	0.0002	0.8634
ACTB	SUPT6H	3	0.0029	0.8445
LMNA	SUPT6H	3	0.5559	0.1576
ACTB	SND1	3	0.0619	0.7123
CTNNA1	SND1	3	0.0157	0.7907
KRT8	SND1	3	0.044	0.7323
LMNA	SND1	3	0.0065	0.8289
MAPRE3	SND1	3	0.0114	0.8088
ACTB	MARK2	3	0.0053	0.8338
KRT8	MARK2	3	0.0039	0.84
MAPRE3	MARK2	3	0.0006	0.8588
ACTB	DDX46	3	0.2054	0.5847
CTNNA1	DDX46	3	0.0739	0.6993
KRT8	DDX46	3	0.1357	0.6443
LMNA	DDX46	3	0.2909	0.4985
MAPRE3	DDX46	3	0.1811	0.6057
ACTB	TRMT10C	3	0.0329	0.7482
KRT8	TRMT10C	3	1	0
LMNA	TRMT10C	3	0.3114	0.476
ACTB	BZW1	3	0.0126	0.8036
MAPRE3	BZW1	3	0.0038	0.8404
ACTB	ASRGL1	3	0.0194	0.7776
CTNNA1	ASRGL1	3	0.0007	0.8579
KRT8	ASRGL1	3	0.0267	0.7596
LMNA	ASRGL1	3	0.0322	0.7493
MAPRE3	ASRGL1	3	0.002	0.8491
ACTB	KCTD9	3	0.0623	0.7117
KRT8	KCTD9	3	0.0499	0.7253
LMNA	KCTD9	3	0.0945	0.6801
ACTB	DHX30	3	0.103	0.6726
CTNNA1	DHX30	3	0.0384	0.7398
KRT8	DHX30	3	0.2329	0.5598
LMNA	DHX30	3	0.1432	0.6378
MAPRE3	DHX30	3	0.0255	0.7624
ACTB	EIF3M	3	0.2718	0.5201
CTNNA1	EIF3M	3	0.0491	0.7261
KRT8	EIF3M	3	0.2793	0.5114
LMNA	EIF3M	3	0.2162	0.5755
MAPRE3	EIF3M	3	0.1718	0.614
ACTB	MEPCE	3	0	0.8672
LMNA	MEPCE	3	0.0026	0.846
KRT8	ARMCX2	3	0.3333	0.3843
ACTB	CDC37L1	3	0.0137	0.7987
KRT8	CDC37L1	3	0.0236	0.7667
LMNA	CDC37L1	3	0.0009	0.856
MAPRE3	CDC37L1	3	0	0.8672
LMNA	RSRC2	3	0.0193	0.7779
ACTB	CYFIP1	3	0.3485	0.352
CTNNA1	CYFIP1	3	0.2987	0.4889
KRT8	CYFIP1	3	0.377	0.2911
LMNA	CYFIP1	3	0.2998	0.4874
MAPRE3	CYFIP1	3	0.1057	0.67
ACTB	MCM10	3	0.0017	0.8509
KRT8	MCM10	3	0.0037	0.8409
LMNA	MCM10	3	0.2646	0.5288
MAPRE3	MCM10	3	0.0238	0.7664
ACTB	NDUFAF7	3	1	0
KRT8	NDUFAF7	3	1	0
LMNA	NDUFAF7	3	0.3333	0.3843
KRT8	GET4	3	0.6666	0.1218
LMNA	GET4	3	1	0
KRT8	COPS6	3	0.3272	0.4588
ACTB	EPM2AIP1	3	0.1394	0.6409
KRT8	EPM2AIP1	3	0.2996	0.488
LMNA	EPM2AIP1	3	0.4604	0.2054
ACTB	DHX32	3	0.0249	0.7639
CTNNA1	DHX32	3	0.0183	0.7807
KRT8	DHX32	3	0.1325	0.6471
LMNA	DHX32	3	0.0214	0.7713
MAPRE3	DHX32	3	0.0002	0.8634
ACTB	RAB11FIP2	3	0.0046	0.8372
KRT8	FASTKD5	3	1	0
ACTB	MOB1B	3	0.3333	0.3843
ACTB	KDM3B	3	0.2664	0.526
KRT8	KDM3B	3	0.2265	0.5657
LMNA	KDM3B	3	0.3738	0.2996
MAPRE3	KDM3B	3	0.1911	0.5972
ACTB	MICAL3	3	0.0146	0.795
CTNNA1	MICAL3	3	0.0003	0.8621
KRT8	MICAL3	3	0.0171	0.7851
LMNA	MICAL3	3	0.003	0.8442
MAPRE3	MICAL3	3	0.0015	0.852
LMNA	TRMT1L	3	0.0112	0.8098
ACTB	ZC3HAV1	3	0.2661	0.5265
CTNNA1	ZC3HAV1	3	0.1314	0.6483
KRT8	ZC3HAV1	3	0.2689	0.5238
LMNA	ZC3HAV1	3	0.0473	0.7285
MAPRE3	ZC3HAV1	3	0.1861	0.6013
LMNA	TICRR	3	0.6667	0.0712
ACTB	EFL1	3	0.3333	0.3843
KRT8	EFL1	3	0.3333	0.3843
LMNA	EFL1	3	0.0035	0.8419
ACTB	SETX	3	0.0024	0.847
KRT8	SETX	3	0.0105	0.8127
LMNA	SETX	3	0.0807	0.693
MAPRE3	SETX	3	0.0052	0.8344
KRT8	HDX	3	0.0062	0.8302
LMNA	HDX	3	0.314	0.4728
LMNA	KANSL1	3	0.0001	0.865
KRT8	NUP54	3	0.2984	0.4894
ACTB	ATG9A	3	0.0049	0.8357
KRT8	ATG9A	3	0.0138	0.7982
LMNA	ATG9A	3	0	0.8672
ACTB	CCDC186	3	0.006	0.831
KRT8	CCDC186	3	0.09	0.6836
ACTB	ARMC9	3	0.0107	0.8119
KRT8	ARMC9	3	0.8969	0.0086
MAPRE3	ARMC9	3	0.0064	0.8295
CTNNA1	VPS35L	3	0.0053	0.8338
KRT8	VPS35L	3	0.0019	0.8497
ACTB	POGZ	3	0.0008	0.8571
KRT8	POGZ	3	0.0002	0.8634
LMNA	POGZ	3	0.0162	0.7886
MAPRE3	POGZ	3	0.0015	0.852
ACTB	ZFYVE16	3	0.3289	0.4563
CTNNA1	ZFYVE16	3	0.2261	0.566
KRT8	ZFYVE16	3	0.335	0.3807
LMNA	ZFYVE16	3	0.131	0.6485
MAPRE3	ZFYVE16	3	0.2757	0.5158
ACTB	MON2	3	0.0122	0.8053
CTNNA1	MON2	3	0.0002	0.8634
KRT8	MON2	3	0.0195	0.7772
LMNA	MON2	3	0.0005	0.8597
MAPRE3	MON2	3	0.0015	0.852
ACTB	DENND4A	3	0.0112	0.8098
CTNNA1	DENND4A	3	0.0003	0.8621
KRT8	DENND4A	3	0.0292	0.7544
MAPRE3	DENND4A	3	0.0008	0.8571
KRT8	MYH14	3	0.0261	0.7608
ACTB	NUFIP2	3	0.0117	0.8074
CTNNA1	NUFIP2	3	0.0004	0.8609
KRT8	NUFIP2	3	0.0077	0.824
LMNA	NUFIP2	3	0	0.8672
MAPRE3	NUFIP2	3	0.0139	0.7977
ACTB	MAVS	3	0.0049	0.8357
KRT8	MAVS	3	0.0007	0.8579
MAPRE3	MAVS	3	0	0.8672
ACTB	CLASP1	3	0.008	0.8229
KRT8	CLASP1	3	0.0159	0.7897
MAPRE3	CLASP1	3	0.9996	0
ACTB	DHX29	3	0.0002	0.8634
KRT8	DHX29	3	0.0004	0.8609
MAPRE3	DHX29	3	0	0.8672
ACTB	TRMT11	3	0.0093	0.8179
KRT8	TRMT11	3	0.6661	0.123
LMNA	TRMT11	3	0.0009	0.856
ACTB	HAUS6	3	0.0165	0.7874
CTNNA1	HAUS6	3	0.0032	0.8433
KRT8	HAUS6	3	0.0468	0.7291
LMNA	HAUS6	3	0	0.8672
MAPRE3	HAUS6	3	0.0175	0.7836
ACTB	KIF21A	3	0.0213	0.7717
KRT8	KIF21A	3	0.0121	0.8057
MAPRE3	KIF21A	3	0.0005	0.8597
ACTB	HDGFL2	3	0.0213	0.7717
CTNNA1	HDGFL2	3	0.0006	0.8588
KRT8	HDGFL2	3	0.1392	0.6411
LMNA	HDGFL2	3	0.0317	0.7499
ACTB	BRAP	3	0.0025	0.8466
ACTB	EMSY	3	0.0031	0.8437
KRT8	EMSY	3	0.0015	0.852
LMNA	EMSY	3	0.0097	0.8161
MAPRE3	EMSY	3	0.0009	0.856
ACTB	RAI1	3	0.0014	0.8526
KRT8	RAI1	3	0.0012	0.8539
LMNA	RAI1	3	0.0861	0.6872
ACTB	WAPL	3	0.1029	0.6728
CTNNA1	WAPL	3	0.0321	0.7494
KRT8	WAPL	3	0.0556	0.7185
LMNA	WAPL	3	0.2116	0.5791
MAPRE3	WAPL	3	0.0972	0.6778
ACTB	VMO1	3	0.3333	0.3843
KRT8	R3HCC1L	3	0.6667	0.0712
LMNA	IRF2BP2	3	0.0234	0.7672
ACTB	SRGAP1	3	1	0
KRT8	SRGAP1	3	0.6667	0.0712
ACTB	RBBP6	3	0.0053	0.8338
CTNNA1	RBBP6	3	0	0.8672
KRT8	RBBP6	3	0.0007	0.8579
LMNA	RBBP6	3	0.0084	0.8215
MAPRE3	RBBP6	3	0.0015	0.852
ACTB	PTAR1	3	0.0096	0.8166
KRT8	PTAR1	3	0.0058	0.8318
LMNA	PTAR1	3	0.3403	0.3682
MAPRE3	PTAR1	3	0.0023	0.8475
ACTB	ARPIN	3	0.0079	0.8232
KRT8	ARPIN	3	0.0039	0.84
LMNA	ARPIN	3	0.0062	0.8302
CTNNA1	RABEPK	3	0.3333	0.3843
ACTB	HUWE1	3	0.205	0.5849
