Protein	ACTB_1	ACTB_2	ACTB_3	CTNNA1_1	CTNNA1_2	CTNNA1_3	EGFP_1	EGFP_2	EGFP_3	Empty_1	Empty_2	Empty_3	KRT8_1	KRT8_2	KRT8_3	LMNA_1	LMNA_2	LMNA_3	MAPRE3_1	MAPRE3_2	MAPRE3_3	NminiTurbo_1	NminiTurbo_2	NminiTurbo_3
U2SURP	141163.17	93975.53	187929.88	0	0	5571.5767	1158918.2	1280511.9	1589595.8	0	0	16457.695	41366.945	72105.875	74222.6	745004.3	1166704.2	649553.8	78758.59	108111.09	75138.06	7775.5728	9752.732	7930.427
SETD1A	0	0	0	0	0	0	54156.28	46371.816	81657.586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KDM6B	74734.44	0	47009.797	0	0	0	114872	110772.42	60093.406	0	0	0	0	62252.867	0	0	4963.424	0	0	0	0	0	0	0
SYNJ2	3968445.2	3034623.8	4159293.5	870919.2	1110041.6	1526469	4416250	4185197.8	4653679.5	15044.48	15655.914	79209.77	2624347.2	3299711.2	4501021	309011.38	633445.1	348233.62	2953609.8	2967107.8	2737097.5	73592.12	117965.17	95642.05
SYNM	1188607.9	1029272.94	2082989.4	22991.107	76005.195	6101.121	2345654.5	2305225.5	2348291.2	0	0	23928.326	4504836.5	4426659.5	4976371	0	0	1.02E+07	355043.1	317643.88	166726.19	0	0	0
GARRE1	0	0	0	0	0	0	16685.887	0	0	0	0	0	0	11791.572	22353.482	0	0	0	0	0	0	0	0	0
PFAS	291036.06	212769.48	351818.12	343499.1	360890.97	98009.03	339404.53	507650.8	709223.75	238626.28	441949.84	276896.1	295334.66	398910	630854.7	277890.88	265312.03	181524.19	190849.19	95248.72	224625.75	201235.73	237436.3	255708.9
CEP290	153241.86	0	222037.69	0	0	14794.487	296987.72	167274	161889.53	0	0	0	165675.17	106831.44	366341.2	0	0	0	48072.27	68713.75	0	0	0	0
ERC2	0	0	0	0	0	0	0	14795.593	0	0	0	0	22041.54	0	30890.271	0	0	0	0	0	0	0	0	0
ANKRD28	377241.56	282438.7	482130.1	14413.634	18848.338	23590.773	611179.06	621151.3	881582.06	0	0	0	513503.12	533356.94	842111	14308.927	55209.367	17166.578	93045.55	106677.836	86938.44	0	0	0
ARHGEF11	267501.1	205490.94	356980.03	0	0	0	101178.97	70358.695	98956.71	0	0	0	25591.648	26058.738	44284.72	0	0	0	0	0	0	0	0	0
PRORP	0	6703.3584	0	0	0	0	18020.986	5856.1543	0	0	0	0	105120.61	115288.49	217019.66	0	12110.717	0	0	0	0	0	0	0
DEGS1	0	0	0	0	0	0	0	19126.625	27154.74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARPC1B	60296.07	55385.6	59684.367	0	0	0	14660.941	5921.4277	10302.619	0	0	0	48484.168	30856.146	20145.035	0	18636.113	3932.5605	0	0	0	0	0	0
ARPC2	110607.86	104914.1	152007.53	0	0	0	98327.836	19316.74	34774.58	0	0	0	22012.932	21497.13	92984.5	0	0	0	0	0	0	0	0	0
BET1	44938.61	17041.531	35191.758	12540.632	13223.984	9051.827	40899.152	67687.55	114348.516	14104.855	27512.52	26474.004	31238.885	39502.863	40953.24	200462.4	309790.28	181068.62	11241.3955	0	12482.583	14180.778	21424.729	20383.234
TRIM24	65479.89	0	54991.824	0	0	0	630353.9	570565.7	852625.2	0	0	0	0	0	0	274915.75	427650.16	246001.06	6692.833	0	0	0	0	0
AXIN1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PGRMC2	52904.984	20457.555	102760.42	14468.473	14223.732	0	36002.703	93487.86	97239.805	5767.862	7990.717	4556.8804	80701.06	73553.97	40847.023	39029.176	120075.47	47054.875	17495.588	15875.625	15575.631	9466.688	8748.7	8062.3125
PFDN6	56900.082	46302.594	55078.508	0	0	0	0	4689.4526	0	0	0	0	27239.025	23583.994	31118.041	0	0	0	0	0	0	0	0	0
WDR46	0	0	126682.95	0	0	0	33328.4	225920.23	47483.586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NKRF	30745.113	50357.332	6938.391	0	12518.256	8891.329	458194.88	385059.62	394184.47	0	0	0	303943.75	270937.2	197147.67	166019.62	293945.47	49916.51	0	0	0	0	8990.2295	9853.296
ZNF185	478136.78	437120.44	476732.6	0	0	0	141907.06	120939.82	112926.664	0	0	0	47357.863	54129.344	74425.2	0	0	0	0	0	0	0	0	0
RER1	0	0	25499.648	0	0	0	0	0	0	0	0	0	24089.285	0	0	9789.0205	0	0	0	0	0	0	0	0
SURF4	184584.77	175405.84	205771.95	44796.77	50436.28	41501.066	117596.32	291580.97	276531.5	16148.905	18780.955	24681.6	391754.06	413252.3	345009.62	376603.7	502518.53	276496.94	162804.27	145480.25	147059.11	20283.31	21377.72	33242.64
SPTLC1	0	41624.918	54478.977	0	0	0	44584.344	43582.04	66289.79	0	0	0	142044.5	192203.98	132409.66	41979.926	156660.67	40264.586	0	0	0	0	0	0
OGT	89004.05	63838.453	200627.06	4080.396	0	0	207648.52	488293.84	619656.25	0	0	0	129595.38	552596	320967.88	156710.1	180260.62	102202.37	44903.516	53676.043	116168.05	0	0	0
PMM2	0	0	0	13191.022	21631.174	5897.133	0	8419.414	0	19243.854	25967.648	18500.209	0	0	0	0	0	0	0	0	0	0	13674.887	30374.719
PPM1G	171706.62	0	314088.6	0	13854.02	8916.888	215046.77	145928.53	251421.69	28977.549	14244.683	28322.787	0	64586.26	126575.35	170731.62	213340.94	177458.25	11742.584	0	9426	8287.974	0	12562.487
INPPL1	1243048.8	619917	946102.6	36665.75	115447	68548.66	1192054.6	969046.2	1257323.6	0	11163.91	0	815265.25	1028515	1274689.1	58221.746	66273.24	57419.13	232591.44	182721.45	255091.62	4445.6846	16544.102	27747.055
FANCA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EIF3D	227704.27	181514.52	313819.9	83535.22	73207.2	35929.656	348995.44	406774.66	422178.62	65839.414	124888.375	82110.67	305514.3	368340.44	440458.56	203335.62	377587.78	158094.34	100600.03	102021.21	125763.97	65726.25	78145.94	70711.39
EIF3H	114110.945	61642.625	193575.02	9703.693	15140.945	28032.285	235142.12	177093.7	219444.03	0	13473.988	17121.416	263375.3	406420.62	457155.25	115329.36	175516.61	111260.69	75663.11	50096.12	52146.97	0	0	8341.068
NVL	0	0	17517.86	0	0	0	142874.89	235632.11	233922	0	0	0	0	0	0	146478.92	214576	99567.73	0	0	0	0	0	0
IPO8	168821.48	140660.05	260198.44	0	0	0	411297.94	342819.7	491319.75	0	0	0	650231.44	710525.25	801503.1	126084.8	332959.7	131588.23	52848.73	44932.473	7708.2935	0	0	0
SLC16A3	38174.375	25010.988	43404.375	6496.763	0	5710.626	44982.098	0	3778.1406	6675.5967	9284.343	4262.7397	65224.72	66929.99	82209.234	39166.176	21262.89	16836.904	7578.1636	12082.327	10920.367	0	0	4933.295
POLR1G	0	0	0	0	0	0	11006.57	0	15047.504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YKT6	0	0	0	0	0	0	41922.254	33854.062	33070.926	0	0	0	0	0	0	144654.73	243606.53	128701.22	0	0	0	0	0	0
NUP42	0	12690.644	0	0	0	0	47292.79	54228.953	44762.434	0	0	0	25109.947	24202.182	19860.527	0	0	0	0	0	0	0	0	0
ARPC5	48526.418	96313.7	124603.85	0	0	0	58922.242	84877.75	40829.11	0	0	0	50528.633	69612.375	102924.3	0	62293.42	17522.127	11443.076	0	0	0	0	0
TAPBP	0	0	0	0	16463.436	0	0	0	0	0	0	0	0	0	0	0	0	21968.432	0	0	25319.592	7659.286	5420.162	0
RNF113A	0	0	0	0	0	0	47227.656	26584.59	62988.008	0	0	0	0	0	0	162332.34	260375.95	176009.14	0	0	0	0	0	0
KDM6A	11654.792	0	0	0	0	0	7106.163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DHX15	566247.5	534127	694114.8	473663.12	421505.6	287982.22	1327624.6	1751006.8	2165645.8	520509.53	683772.8	454563.56	495743.25	606442.1	685423	1636606	2093359	1379949	557702.3	384308.34	463614.62	383602.16	574391.44	399982.22
RNMT	19156.598	13395.105	31375.096	0	0	0	117578.39	136365.02	163154.16	13123.137	35820.617	23593.404	0	0	0	133926.44	246618.36	74970.59	4704.922	6366.7104	0	0	0	23351.965
ZZEF1	0	0	0	0	0	0	12549.227	3371.8025	0	0	0	0	0	12349.846	0	0	640105.6	0	0	0	0	0	0	0
ASAP2	13698.666	12439.547	32983.78	0	0	0	16228.382	12741.526	16713.36	0	0	0	0	0	13398.392	0	0	0	0	0	0	8873.309	76127.14	0
TTI1	33018.098	5529.563	33248.797	0	0	0	42718.914	35305.195	57981.188	0	0	0	6700.1357	45725.297	67824.664	0	0	0	0	0	0	0	0	0
RRP8	0	15009.962	0	0	0	0	22138.387	25795.264	40295.074	0	0	0	0	0	0	29378.36	13552.641	0	0	0	0	0	0	0
PJA2	0	0	0	0	0	0	0	0	0	0	0	0	56943.23	54758.18	92803.26	0	0	0	0	0	0	0	0	0
SIPA1L1	2741069.8	2635670.5	2823777.8	0	14485.143	0	1366618.9	1064192.6	1161086.2	0	0	0	936830	1019029.9	1398670.4	0	0	0	32064.799	50807.688	0	0	0	0
CYB5B	31409.832	26254.453	42083.31	4702.571	0	0	52747.637	41268.938	56115.5	0	0	0	12791.975	19040.723	48135.11	11993.488	36422.094	10927.418	7284.9834	0	0	0	0	0
PRPF4	30250.406	0	5341.9893	0	0	0	258738.12	245943.61	234977.77	0	0	0	0	0	0	165831.19	341474.34	145605.19	0	0	0	0	0	0
PHGDH	140816.78	160594.81	221296.69	149166.97	144324.5	75458.44	213284.55	281080	215128.25	54631.477	120058.1	83923.54	160996.97	158854.7	161712.47	107019.97	110342.31	86811.77	44123.695	61813.965	63222.6	57209.797	64722.04	102399.625
DYNC1LI2	320357.62	225619	330947.94	0	0	28955.809	507125.84	464970.56	485877.53	0	0	0	131516.81	297657.94	264970.44	0	0	0	53565.793	32162.877	31623.7	0	0	0
PSMD3	90359.836	33917.47	127796.35	2465.8154	0	0	99560.19	106296.88	194785.77	0	0	0	110516.555	110989.15	177833	21427.621	44491.688	0	18787.027	5666.983	32069.691	0	0	0
PAPSS1	30968.771	0	37115.05	0	0	0	143010.23	143576.42	154175.34	0	0	0	0	0	0	172379.16	145803.62	88851.89	0	0	0	0	0	0
ZW10	9420.279	0	20291.336	0	0	0	0	90608.17	43694.203	0	0	0	19386.031	37570.676	19237.89	3047.209	0	0	8720.199	0	0	0	0	0
SART1	324786.12	207218.78	304050.7	12977.179	4439.9395	0	3216717.2	2719703	3457391.2	0	0	11809.207	36668.406	72125.88	156831.72	1917488.9	3092789	1684974.9	260151.88	211544.66	165952.66	23117.898	7521.9727	53771.273
DAPK3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TGFB1I1	216179.22	78588.84	217793.64	13290.168	44707.656	21633.73	244174.47	221601.12	324212.03	0	0	0	45169.21	262529.2	302899.7	0	81786.46	0	6338.748	0	22029.846	0	0	0
CCP110	24738.945	30221.229	90109.28	10275.207	0	0	136451.8	102623.76	85857.83	0	0	0	134042.42	101263.945	157358.48	0	0	0	119572.5	99688.266	82744.72	0	0	0
CTIF	32567.49	17688.703	16448.969	0	0	0	56083.39	25891.625	79412	0	0	0	26856.434	46180.938	72996.266	0	0	0	0	8813.055	0	0	0	0
PPIP5K2	36281.6	46673.367	49119.242	0	0	0	112520.15	136431.66	192610.58	0	0	0	31623.184	38564.06	65766.016	35369.215	25579.668	38026.29	25372.52	11748.168	13184.094	0	0	0
MAP3K7	21175.363	0	50623.54	0	0	0	12202.201	46017.21	27858.883	0	0	0	36300.453	28976.988	75404.945	0	0	0	0	0	0	0	0	0
EEF1E1	10479.743	9853.77	18958.691	7102.9946	6980.9087	15611.183	0	0	59860.46	0	0	0	0	0	0	5249.559	0	0	0	0	0	5920.1997	0	6231.3037
RIPK2	0	0	0	0	0	0	0	0	8526.375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WDR62	12909.533	0	0	0	0	0	41837.27	22195.611	45015.43	0	0	0	120401.36	140263.89	177849.42	0	0	0	0	0	0	0	0	0
HNRNPR	242977.81	138376.5	272585.53	182910.66	172256.7	149389.66	550344.06	582618.6	721708.2	139817.7	169893.97	150777.25	171258.31	202561.62	227724.64	307558.88	489334.22	219382.83	121220.11	143504.34	133400.5	128124.445	127928.65	146982.45
PRPF3	2678473.2	2979565.5	492743.4	0	13990.77	0	5538290.5	4974632	5373554	8271.556	0	12376.18	124676.07	197440.48	56810.086	1833960.5	2911787.2	1632513.9	402778.2	410428.16	324603.5	30350.031	9903.816	27130.812
TXNL1	51665.824	23444.133	54609.867	0	0	0	50703.312	51019.766	67681.41	0	0	9799.586	17253.91	17735.527	27537.28	0	0	0	0	0	0	0	0	0
TPD52L2	370170.22	333278.4	402600.84	29314.602	66674.72	42426.14	523431.16	454670.34	595311.4	0	0	0	349443.94	339912.72	451446.62	112970.59	208570	96339.39	125417.68	134248.84	92886.89	7238.74	0	6898.8193
EMC8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6071.5728
GRID2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52387.22	0	0	0	0	0	0	0
SYNJ1	6214.0664	15451.099	64321.617	0	0	0	87133.42	119106.75	106469.81	0	0	0	12728.522	84831.19	71875.7	0	0	0	0	16692.213	0	0	0	0
EIF4G3	426840.75	335741.2	628936.44	12024.265	0	0	978615.1	909751.8	966115.44	0	0	0	247185.77	334565.62	390406.22	0	0	0	254815.97	229835.86	276454.25	0	0	0
PPIH	0	0	0	0	0	0	0	0	0	4314.159	0	0	0	0	0	0	9305.345	0	0	0	0	0	0	0
MGAM	0	43317.273	82409.516	0	0	0	23621.984	22316.69	48941.57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KLF4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11307.658	0	0	0	0	0	0
OIP5	0	0	0	0	0	0	0	0	0	0	0	0	23640.646	26365.021	41296.75	0	0	0	0	0	0	0	0	0
EPB41L2	1220474.2	1016914	1258481	273018.28	294483.2	263903.12	1212931	1299593	1815936.2	0	0	0	291635.2	486346.28	496630.03	0	0	18264.438	47817.645	66857.734	51121.01	0	0	22263.02
RAD51C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18450.156	51210.36	27392.312	0	0	0	0	0	0
LAMTOR5	18483.152	0	17992.246	36487.344	36417.426	9959.108	0	0	24960.367	32715.791	40067.89	38826.04	16755.342	7787.823	17186.758	28955.777	0	21864.363	10822.353	0	0	34281.508	37751.883	32863.203
FOXO3	11441.573	0	16910.652	0	0	0	44042.695	13067.096	76834.484	0	0	0	0	0	45450.81	4710.061	35128.43	0	0	0	0	0	0	0
TGM5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6975.623	0
AKAP10	16701.617	0	35981.297	0	0	0	53687.465	29275.438	28350.482	0	0	0	31957.582	18143.7	52328.64	0	0	0	0	0	0	0	0	0
DENR	0	0	0	11557.182	11429.458	7547.727	0	16103.298	26074.055	11950.253	12720.572	11382.982	0	0	0	0	0	0	0	0	0	10073.986	9032.946	11287.591
XPOT	9675.55	11370.652	30794.627	0	0	0	55630.79	375901.2	314993.53	0	0	0	612037.1	725505.75	928421.3	142203.3	346311.5	156619.92	0	0	0	0	0	0
TIMM44	12525.39	0	28799.54	0	0	0	24572.746	0	24090.406	0	0	0	188904.98	273722.2	290798.12	116853.25	307095.94	159478.48	0	0	0	0	6296.8975	0
PRC1	0	0	0	0	0	0	0	7857.044	37308.195	0	0	0	0	0	0	0	0	0	66834.484	79358.03	60110.094	0	0	0
ZNF207	33939.008	0	34002.117	0	0	0	151507.17	196289.44	91400.81	0	0	0	0	0	0	0	45517.633	78508.734	0	0	0	0	0	0
BUB1	230495.06	91806.23	319518.03	0	0	10104.336	315521.16	234966	356144.22	0	0	0	298309.44	386095.47	509753.66	84625.54	98874.46	97576.34	139724.27	140028.9	139333.52	0	0	0
BUB3	294128.66	294032.97	371727.34	238327.58	221136.17	108163.31	211100.36	461485.22	558922.9	771862.8	244129.25	176446.28	372409.7	283148.12	329023.34	285506.03	309659.12	261471.66	208134.86	205616.38	202633.86	202714.16	182457.5	183348.7
ACTN4	7608366	7101876.5	7859795	489904.16	311230.94	597325.5	1217912.8	1429847.1	1819898.5	49824.47	512283.4	61296.008	1102845	1034368.2	1161556.9	392171.12	497489.94	110510.09	399842.6	295423.9	313038.38	541174.2	59543.156	47781.99
HTATSF1	28023.152	10149.57	15963.529	0	0	0	384801.56	291891.47	275648.1	0	0	0	0	33184.125	0	258816.23	391617.4	229103.55	0	0	0	0	0	0
CYTH3	0	0	0	0	0	0	0	0	0	0	0	0	78689.68	95325.125	124052.75	0	0	0	0	0	0	0	0	0
ENSA	65252.84	63213.203	73612.52	0	11497.396	0	70759.164	84285.59	102821.86	0	0	0	38108.65	42039.996	72423.57	41872.82	63282.09	39290.652	38835.18	37759.066	32426.898	0	0	0
SLC25A20	0	0	0	0	0	0	0	0	0	0	0	0	0	43683.598	32814.863	113431.445	191215.45	93024.22	0	0	0	0	0	0
NARS1	37851.465	15909.392	18525.432	0	0	0	57143.043	35936.85	80713.19	0	0	0	16375.388	46578.168	21464.514	0	15618.243	0	0	13759.958	14176.664	0	0	0
MYO1B	608646.4	369332.53	626790.8	24906.205	22455.195	37999.883	426006.03	262601.75	435888.38	0	0	2578.733	180942.25	185550.31	223445.22	19240.521	50491.617	0	28429.049	12530.565	8861.621	0	0	0
NUDT21	0	0	0	0	0	0	76017.61	76095.47	96481.94	0	0	0	11700.091	0	18718.53	53339.14	78720.97	49327.29	0	0	0	0	0	0
LANCL1	313795.75	87237.02	80759.8	150191	116250.75	44949.973	451721.8	66955.484	179609.84	73948.46	197472.3	151782.88	162034.77	284508.75	34898.36	74728.91	75333.44	108059.55	29576.58	55175.508	104850.02	144669.61	120431.59	150442.11
STRN	220667.03	170829.62	334549.47	0	0	4080.312	387857.16	519489.75	705733.5	0	0	0	170860.69	253243.11	172959.72	0	0	0	0	0	0	0	0	0
AKAP8	15634.85	2578.0415	92773.8	0	1116201.4	0	1022420.25	162803.83	1242752.1	0	0	0	23809.469	26082.205	32540.979	206554.03	412952.25	179035.31	25701.908	0	3427.3708	0	0	0
GTPBP6	18938.11	0	0	0	0	0	37621.23	29832.957	8034.557	0	0	13298.99	112212.44	117181.305	146603.56	0	0	0	0	0	0	0	0	0
NRDC	0	11937.462	30589.02	11789.11	43669.305	8805.715	10253.584	42181.48	50228.855	59841.32	60581.19	102283.39	1579737.8	0	0	41960.992	0	0	10556.103	0	22548.219	21511.887	25797.586	84736.41
AHCYL1	290634.78	232626.88	394601.06	13196.37	10762.021	9354.674	391797.9	363467.28	409487.06	0	0	0	227553.98	279452.1	398146.47	40870.008	79422.14	43272.96	73482.484	63585.645	39665.95	0	0	0
KIF1C	199231.48	139132.22	172330.66	0	0	0	334356.97	201155	182874.03	0	0	0	204145.69	199890.3	412686.06	0	0	0	224906.22	191686.94	89233.7	0	0	0
ORC5	5427.9976	0	0	0	0	0	0	51180.688	41048.72	0	0	0	0	0	6264.8135	61814.42	114885.805	38369.766	0	0	0	0	0	0
ORC4	0	5656.114	83869.84	0	0	0	148109.5	147594.22	161854.38	0	0	0	7555.182	9143.612	12691.713	55303.523	120129.66	24039.355	0	0	0	0	0	0
PEX1	0	0	17970.166	0	0	0	22919.883	18396.37	0	0	0	0	0	45875.37	52633.812	0	0	0	0	0	0	0	0	0
RAD21	0	0	0	0	0	0	27234.059	31278.865	23160.516	0	0	0	0	25036.258	16785.775	8188.6973	0	33955.223	17233.883	0	0	0	0	0
DHX16	120414.586	0	125842.625	0	0	0	273432.66	364409.2	394055.78	0	0	0	137462.45	0	0	192057.55	583954.75	137850.28	0	0	0	0	0	0
PPP1R12B	20275.527	21985.375	56555.793	0	0	0	12426.34	0	14773.664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MED14	12259.227	0	4040.7285	0	0	0	9587.35	37963.383	43328.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PCDH7	0	0	0	0	0	0	0	0	11694.291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SMARCA5	222016.39	259158.06	362184.75	7621.227	7318.6655	21490.852	1479148.1	1489882.8	1822369.8	0	0	0	320923.12	579365.25	512900.94	1419185.6	1676200.8	908365.94	166952.67	258451.31	235543.86	5360.4653	46156.406	5614.332
SPAG9	1184872.4	985335	1447452.9	28153.781	34973.203	67264.195	1912721.2	1576820.8	2034328.4	0	0	7244.051	1283214.5	1294310.8	1744302	0	0	0	366272.8	272241.94	263860.75	0	0	0
URB1	0	0	6081.6597	0	0	0	248333.4	384897.56	285688.44	0	0	0	44767.574	80920.12	20465.84	58442.504	65467.906	13687.3125	29823.893	29181.422	0	0	0	0
SIPA1L3	395121.22	200384.86	372314.12	176782.14	124405.086	154402.17	131157.17	239925.33	10163.511	0	0	0	256708.02	260366.81	359659.5	0	0	0	77560.58	87574.66	94494.84	0	0	0
ZFC3H1	0	0	26724.375	35769.85	8611.718	0	318412.47	281459.1	292160.22	0	0	0	0	20558.125	0	57903.965	203266.89	53434.86	8969.077	7770.6636	54286.664	0	0	0
TRAK2	44890.9	0	14434.753	0	0	0	45987.664	8102.3423	26778.645	0	0	0	34078.117	22931.912	106583.79	0	0	0	0	0	0	0	0	0
KATNIP	0	0	0	0	0	0	0	0	0	0	0	0	4853.545	9374.382	0	0	0	0	0	0	0	0	0	0
AQR	185229.88	0	212993.39	0	0	0	130390.75	377045	320229.34	0	0	0	220951.06	26637.727	37599.19	114650.16	271399.9	40804.586	0	0	8397.714	0	8061.8438	0
CEP104	24254.484	0	35759.164	0	0	0	0	26316.129	5598.994	0	0	0	42104.316	0	14632.146	0	0	0	42639.59	22380.498	14984.881	0	0	0
ZEB2	0	0	0	0	0	0	15647.965	15097.877	18376.848	0	0	0	0	3857446.8	1993644.2	16222.029	34726.11	7919.37	0	0	0	0	0	0
MCM3AP	0	25627.787	13762.534	0	0	0	543764.4	549523.7	745083.3	0	0	0	87548.55	107181.4	126237.22	1623964.5	2639038.5	1294962.8	0	0	0	0	0	9038.989
KIF1B	95514.11	45710.234	128682.83	0	0	0	114467.9	91776.61	140935.27	0	0	0	136807.11	123155.08	152767.23	0	0	0	74849.92	91691.03	84541.48	0	0	0
KDM1A	0	0	3598.5205	8730.195	0	0	51317.12	45620.734	32257.633	0	0	0	359889.1	334634.88	547765.06	28720.15	25006.59	0	0	0	0	0	0	0
TBC1D4	0	0	32903.707	0	16770.46	0	14919.743	26339.88	19764.744	0	0	0	17531.98	0	99853.33	0	0	0	0	0	0	0	0	0
FADS1	0	0	14091.247	0	0	0	0	16808.18	14462.67	0	0	0	15717.218	19219.418	0	21148.19	0	0	0	0	0	0	0	0
PPL	3140458.8	2726145	3953066	155040.64	138759.83	180151.16	4565385	4218248	4789379	0	0	16693.52	1.41E+07	7228193	1.35E+07	0	19473.332	0	730035.5	509816.75	520282.47	2761.1587	0	10194.131
GSDME	246953.4	126736.664	270444.7	0	0	0	327866.8	260644.11	368128.28	0	0	0	294927.88	219543.47	357669.9	61137.75	0	25387.105	46148.613	43725.85	53581.742	0	0	0
EVI5	0	0	0	0	0	0	12320.875	13544.463	0	0	0	0	45471.22	64413.4	59562.973	0	0	0	0	0	0	0	0	0
ACSL4	184936.98	22102.305	151260.06	25341.486	15825.098	9278.665	170748.72	351712.56	191357.39	10832.018	84665.48	30357.58	241945.1	23727.305	33174.594	35590.64	39054.832	17117.266	13795.688	11094.17	11447.936	20619.113	30608.922	27013.02
SNX3	68882.445	64274.062	100272.4	15692.435	16134.344	13268.393	105046.63	102666.08	121444.36	0	0	0	68594.25	72541.1	86161.49	44669.64	67798.86	22653.953	21897.96	18803.994	21507.918	0	0	10031.688
OGA	134060.95	105196	211720.02	0	0	0	309304.56	274518.06	401363.7	0	0	0	205927.27	184204.69	306889.9	11115.934	35227.98	0	21515.943	20922.307	8875.5625	0	0	0
SYNCRIP	230505.89	193560.17	260120.81	97397.89	107604.48	82352.67	524302.8	578443.6	792096.06	40248.17	81535.48	51593.08	194038.9	222836.22	317370.25	216745.34	250105.06	198337.53	172405.81	160541.72	123126.15	63729.97	68153.47	55345.45
CDC40	0	0	0	0	0	0	0	0	45459.863	0	0	0	0	0	0	0	54037.49	16732.61	0	0	0	0	0	0
RANBP6	9262.546	2442.6948	0	0	0	0	0	10140.127	9893.703	0	0	0	6038.327	10542.758	21735.336	55755.97	53460.58	49894.996	0	0	0	0	0	0
NEMF	6884.1855	0	0	0	0	0	9463.502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GMDS	0	0	0	0	0	0	0	0	0	0	9138.028	6217.999	0	0	4608.8213	0	0	0	0	0	0	0	0	0
CCNT1	14517.75	42302.406	38495.434	0	0	0	554639.75	477192.3	781614.06	7003.964	0	13758.938	213826.7	82317.52	37623.844	695200.06	938686.7	533844.7	124144.95	153791.64	134272.92	14938.236	13388.78	16819.64
BUB1B	1910383.6	1517344.4	1951059.8	254711.78	365749.3	282768.1	2578321	2344810	2632229	0	0	8134.668	2943513.2	2263339.5	2972664.2	118573.62	324099.1	107839.52	969842.25	983438.9	767572.75	32836.46	35061.344	54129.96
EIF4E2	24108.338	31670.523	12023.121	0	0	0	29664.8	27661.365	49755.656	0	0	0	21180.969	16999.832	59559.266	0	0	0	23577.605	12905.429	19541.016	0	0	0
DIAPH1	1472810.9	1364682.2	1776665.9	38863.383	23340.723	47639.016	1179101.6	1184020	1338872.9	6878.4414	0	18727.574	719902.56	747016.75	1030493.6	85662.625	105386.85	84633.52	295254.03	247084.84	222436.69	0	0	0
SELENOF	0	0	0	0	0	0	0	80609.805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EXOC3	0	0	35053.836	0	0	0	163819.34	110832.766	0	0	0	0	40321.793	69860.414	0	0	0	0	0	0	0	0	0	0
PLIN3	778897.25	592378	829625.6	76261	85833.55	80250.625	1014357.06	896768.7	1080055.8	0	0	0	612275.25	661927.5	966778.1	128189.78	277454.12	190314.47	139516.86	144503.4	104416.81	0	0	0
PRMT3	40978.023	31014.05	43300.36	53933.9	42029.26	31257.93	0	30358.46	90245.23	35720.74	108686.984	40956.758	67683.66	92919.59	136428.92	47624.24	65554.69	19205.049	24688.035	0	27033.975	47904.89	39768.05	50864.836
KPNA6	13501.453	0	22564.89	0	7506.181	0	89388.6	66399.516	171552.67	2808.2856	5912.371	6281.4443	42940.297	55038.008	46350.86	218621.66	341078.9	138569.19	5460.5576	6080.2417	0	3768.4607	0	4675.5713
UGDH	70618.34	33046.574	89450.945	7392.108	19095.457	0	76154.66	115179.45	61065.465	11065.609	5786.407	16035.288	1223868.1	1019771.2	1325632.6	26808.174	65547.516	33525.992	66821.16	0	45277.895	0	0	0
CTNND1	332497	207987.75	354386.88	1839448.1	2078221.8	1938987.5	587090.44	526173.06	641183	0	0	7258.4478	364367.72	415861.62	449217.22	23000.898	0	0	59486.008	48145.43	37359.297	0	6989.261	0
ICMT	0	0	0	0	0	0	0	0	0	0	0	0	0	15010.799	40778.67	0	0	0	0	0	0	0	0	0
SNX2	32890.797	30561.965	32337.11	0	0	0	37703.684	12781.886	16112.261	0	0	0	0	62428.258	80858.67	0	0	0	0	0	0	0	0	0
USO1	217906.61	184949.84	315966.5	6332.712	0	8861.562	492143	482514.72	585947.2	0	0	0	159689.19	123303.02	236144.1	27533.22	48921.176	14171.299	10550.283	0	12762.0625	0	0	0
