Bait	PreyGene	#Rep	AvgP	BFDR
CTNNA1	DHX30	3	0.0145	0.7729
KRT8	DHX30	3	0.2951	0.5632
LMNA	DHX30	3	0.0389	0.7270
MAPRE3	DHX30	3	0.0111	0.7854
ACTB	DHX32	3	0.0170	0.7658
CTNNA1	DHX32	3	0.0156	0.7698
KRT8	DHX32	3	0.0940	0.6785
LMNA	DHX32	3	0.1131	0.6644
MAPRE3	DHX32	3	0.0050	0.8113
KRT8	DHX33	3	0.0066	0.8035
KRT8	DHX34	3	0.1874	0.6167
LMNA	DHX34	3	0.1161	0.6623
KRT8	DHX35	3	0.0896	0.6822
LMNA	DHX35	3	0.2164	0.6012
MAPRE3	DHX35	3	0.0237	0.7509
ACTB	DHX36	3	0.2128	0.6032
CTNNA1	DHX36	3	0.0457	0.7197
KRT8	DHX36	3	0.2728	0.5734
LMNA	DHX36	3	0.2063	0.6062
MAPRE3	DHX36	3	0.1061	0.6691
ACTB	DHX37	3	0.0230	0.7521
CTNNA1	DHX37	3	0.0007	0.8404
KRT8	DHX37	3	0.1955	0.6118
LMNA	DHX37	3	0.3184	0.5511
MAPRE3	DHX37	3	0.0083	0.7964
ACTB	DHX38	3	0.2090	0.6047
CTNNA1	DHX38	3	0.0983	0.6747
KRT8	DHX38	3	0.2089	0.6048
LMNA	DHX38	3	0.3641	0.3351
MAPRE3	DHX38	3	0.1845	0.6185
ACTB	DHX40	3	0.1252	0.6552
CTNNA1	DHX40	3	0.0817	0.6886
KRT8	DHX40	3	0.3917	0.2912
LMNA	DHX40	3	0.2576	0.5805
MAPRE3	DHX40	3	0.1248	0.6555
ACTB	DHX57	3	0.0026	0.8238
CTNNA1	DHX57	3	0.0000	0.8553
KRT8	DHX57	3	0.0028	0.8224
LMNA	DHX57	3	0.0000	0.8553
MAPRE3	DHX57	3	0.0008	0.8393
KRT8	DHX58	3	0.3333	0.4096
ACTB	DHX8	3	0.0016	0.8315
KRT8	DHX8	3	0.0014	0.8335
LMNA	DHX8	3	0.0177	0.7640
MAPRE3	DHX8	3	0.0000	0.8553
ACTB	DHX9	3	0.1458	0.6417
CTNNA1	DHX9	3	0.0273	0.7439
KRT8	DHX9	3	0.2605	0.5788
LMNA	DHX9	3	0.2343	0.5929
MAPRE3	DHX9	3	0.0699	0.6974
ACTB	DIAPH1	3	0.3840	0.3036
CTNNA1	DIAPH1	3	0.1217	0.6579
KRT8	DIAPH1	3	0.3139	0.5533
LMNA	DIAPH1	3	0.1963	0.6115
MAPRE3	DIAPH1	3	0.2287	0.5952
ACTB	DIAPH2	3	0.4207	0.2559
CTNNA1	DIAPH2	3	0.1716	0.6264
KRT8	DIAPH2	3	0.3999	0.2818
LMNA	DIAPH2	3	0.1453	0.6421
MAPRE3	DIAPH2	3	0.3449	0.3752
ACTB	DIAPH3	3	0.3238	0.5487
CTNNA1	DIAPH3	3	0.1582	0.6343
KRT8	DIAPH3	3	0.3375	0.3964
LMNA	DIAPH3	3	0.1145	0.6634
MAPRE3	DIAPH3	3	0.3520	0.3580
ACTB	DICER1	3	0.0055	0.8088
CTNNA1	DICER1	3	0.0000	0.8553
KRT8	DICER1	3	0.0142	0.7739
LMNA	DICER1	3	0.0002	0.8487
MAPRE3	DICER1	3	0.0000	0.8553
ACTB	DIDO1	3	0.1829	0.6195
CTNNA1	DIDO1	3	0.0306	0.7386
KRT8	DIDO1	3	0.2226	0.5980
LMNA	DIDO1	3	0.2548	0.5820
MAPRE3	DIDO1	3	0.2012	0.6089
ACTB	DIMT1	3	0.0097	0.7904
CTNNA1	DIMT1	3	0.0004	0.8448
KRT8	DIMT1	3	0.6053	0.1782
LMNA	DIMT1	3	0.0113	0.7846
MAPRE3	DIMT1	3	0.0028	0.8224
ACTB	DIP2A	3	0.3258	0.5476
KRT8	DIP2A	3	0.3285	0.5463
ACTB	DIP2B	3	0.0095	0.7913
CTNNA1	DIP2B	3	0.0000	0.8553
KRT8	DIP2B	3	0.0300	0.7394
LMNA	DIP2B	3	0.0034	0.8190
MAPRE3	DIP2B	3	0.0023	0.8260
ACTB	DIS3	3	0.0035	0.8185
CTNNA1	DIS3	3	0.0004	0.8448
KRT8	DIS3	3	0.0060	0.8062
LMNA	DIS3	3	0.3373	0.3974
MAPRE3	DIS3	3	0.0021	0.8274
ACTB	DIS3L	3	0.3333	0.4096
ACTB	DIS3L2	3	0.0086	0.7950
CTNNA1	DIS3L2	3	0.0002	0.8487
KRT8	DIS3L2	3	0.0124	0.7799
LMNA	DIS3L2	3	0.0001	0.8514
ACTB	DIXDC1	3	0.1840	0.6188
KRT8	DIXDC1	3	0.0121	0.7811
ACTB	DKC1	3	0.0004	0.8448
CTNNA1	DKC1	3	0.0000	0.8553
KRT8	DKC1	3	0.0002	0.8487
LMNA	DKC1	3	0.0007	0.8404
MAPRE3	DKC1	3	0.0001	0.8514
LMNA	DKKL1	3	0.3333	0.4096
KRT8	DLAT	3	0.6667	0.0721
LMNA	DLAT	3	0.3333	0.4096
KRT8	DLD	3	0.8839	0.0102
LMNA	DLD	3	0.3332	0.5427
MAPRE3	DLD	3	0.0111	0.7854
ACTB	DLG1	3	0.0029	0.8218
CTNNA1	DLG1	3	0.0012	0.8352
KRT8	DLG1	3	0.0014	0.8335
MAPRE3	DLG1	3	0.0000	0.8553
KRT8	DLG2	3	0.3333	0.4096
ACTB	DLG3	3	0.3423	0.3810
KRT8	DLG3	3	0.0037	0.8175
LMNA	DLG3	3	0.0039	0.8165
LMNA	DLG4	3	0.3333	0.4096
ACTB	DLG5	3	0.0159	0.7689
CTNNA1	DLG5	3	0.0087	0.7947
KRT8	DLG5	3	0.3801	0.3092
LMNA	DLG5	3	0.0004	0.8448
MAPRE3	DLG5	3	0.0083	0.7964
ACTB	DLGAP3	3	0.3333	0.4096
ACTB	DLGAP5	3	0.2599	0.5792
CTNNA1	DLGAP5	3	0.0905	0.6814
KRT8	DLGAP5	3	0.2523	0.5834
LMNA	DLGAP5	3	0.1878	0.6164
MAPRE3	DLGAP5	3	0.4093	0.2698
KRT8	DLST	3	1.0000	0.0000
LMNA	DLST	3	0.3333	0.4096
LMNA	DLX1	3	0.3430	0.3783
LMNA	DLX2;DLX5	3	0.6667	0.0721
ACTB	DMAC2L	3	0.0025	0.8246
CTNNA1	DMAC2L	3	0.0001	0.8514
ACTB	DMAP1	3	0.0017	0.8305
CTNNA1	DMAP1	3	0.0005	0.8431
LMNA	DMAP1	3	0.0059	0.8068
MAPRE3	DMAP1	3	0.0009	0.8382
ACTB	DMBT1	3	0.3333	0.4096
KRT8	DMBT1	3	0.0477	0.7176
ACTB	DMC1	3	0.3333	0.4096
ACTB	DMD	3	0.0157	0.7695
CTNNA1	DMD	3	0.0002	0.8487
KRT8	DMD	3	0.0111	0.7854
MAPRE3	DMD	3	0.3341	0.4067
KRT8	DMTN	3	0.3333	0.4096
LMNA	DMWD	3	0.3333	0.4096
ACTB	DMXL1	3	0.0225	0.7530
CTNNA1	DMXL1	3	0.0003	0.8465
KRT8	DMXL1	3	0.0660	0.7008
LMNA	DMXL1	3	0.0001	0.8514
MAPRE3	DMXL1	3	0.0052	0.8103
ACTB	DMXL2	3	0.0087	0.7947
CTNNA1	DMXL2	3	0.0001	0.8514
KRT8	DMXL2	3	0.0245	0.7491
LMNA	DMXL2	3	0.0002	0.8487
MAPRE3	DMXL2	3	0.0022	0.8268
KRT8	DNA2	3	0.0000	0.8553
ACTB	DNAAF2	3	0.0152	0.7709
CTNNA1	DNAAF2	3	0.0003	0.8465
KRT8	DNAAF2	3	0.0484	0.7171
LMNA	DNAAF2	3	0.0011	0.8360
MAPRE3	DNAAF2	3	0.0001	0.8514
ACTB	DNAAF5	3	0.0153	0.7706
CTNNA1	DNAAF5	3	0.0002	0.8487
KRT8	DNAAF5	3	0.0786	0.6909
LMNA	DNAAF5	3	0.0026	0.8238
MAPRE3	DNAAF5	3	0.0010	0.8371
ACTB	DNAAF9	3	0.3333	0.4096
LMNA	DNAAF9	3	0.3333	0.4096
KRT8	DNAH1	3	0.0231	0.7520
ACTB	DNAH10	3	0.0248	0.7485
KRT8	DNAH10	3	0.0673	0.6997
LMNA	DNAH10	3	0.0180	0.7632
LMNA	DNAH11	3	0.1642	0.6307
CTNNA1	DNAH12	3	0.6667	0.0721
KRT8	DNAH12	3	0.3333	0.4096
ACTB	DNAH14	3	0.0130	0.7779
KRT8	DNAH14	3	0.0019	0.8289
ACTB	DNAH2	3	0.0278	0.7433
CTNNA1	DNAH2	3	0.3333	0.4096
KRT8	DNAH3	3	0.2935	0.5639
MAPRE3	DNAH3	3	0.0022	0.8268
ACTB	DNAH5	3	0.6667	0.0721
CTNNA1	DNAH5	3	0.3333	0.4096
KRT8	DNAH5	3	0.3333	0.4096
LMNA	DNAH5	3	0.6667	0.0721
MAPRE3	DNAH5	3	0.3333	0.4096
ACTB	DNAH6	3	0.4645	0.2250
KRT8	DNAH6	3	0.1894	0.6155
KRT8	DNAH7	3	0.3333	0.4096
MAPRE3	DNAH7	3	0.3333	0.4096
ACTB	DNAH8	3	0.0000	0.8553
MAPRE3	DNAH8	3	0.0000	0.8553
ACTB	DNAH9	3	0.1187	0.6599
CTNNA1	DNAH9	3	0.0055	0.8088
KRT8	DNAH9	3	0.0183	0.7623
LMNA	DNAH9	3	0.0013	0.8344
ACTB	DNAI4	3	0.3333	0.4096
LMNA	DNAI4	3	0.3333	0.4096
CTNNA1	DNAI7	3	0.0000	0.8553
ACTB	DNAJA1	3	0.1600	0.6332
CTNNA1	DNAJA1	3	0.0352	0.7322
KRT8	DNAJA1	3	0.2126	0.6033
LMNA	DNAJA1	3	0.2753	0.5725
MAPRE3	DNAJA1	3	0.0522	0.7131
KRT8	DNAJA3	3	0.3333	0.4096
ACTB	DNAJB1	3	0.0150	0.7715
CTNNA1	DNAJB1	3	0.0003	0.8465
KRT8	DNAJB1	3	0.3506	0.3609
LMNA	DNAJB1	3	0.0094	0.7917
MAPRE3	DNAJB1	3	0.0010	0.8371
KRT8	DNAJB12	3	0.3333	0.4096
LMNA	DNAJB12	3	1.0000	0.0000
ACTB	DNAJB4	3	0.5202	0.2034
CTNNA1	DNAJB4	3	0.0670	0.6999
KRT8	DNAJB4	3	0.9858	0.0007
LMNA	DNAJB4	3	0.1945	0.6125
MAPRE3	DNAJB4	3	0.0922	0.6797
KRT8	DNAJB6	3	0.0192	0.7600
LMNA	DNAJB6	3	0.0004	0.8448
LMNA	DNAJC1	3	1.0000	0.0000
ACTB	DNAJC10	3	0.0049	0.8116
CTNNA1	DNAJC10	3	0.0032	0.8201
KRT8	DNAJC10	3	0.3527	0.3565
LMNA	DNAJC10	3	0.3140	0.5532
MAPRE3	DNAJC10	3	0.0001	0.8514
ACTB	DNAJC11	3	0.0164	0.7674
KRT8	DNAJC11	3	0.0486	0.7167
LMNA	DNAJC11	3	0.0072	0.8009
MAPRE3	DNAJC11	3	0.0000	0.8553
ACTB	DNAJC12	3	0.3333	0.4096
KRT8	DNAJC12	3	0.6667	0.0721
ACTB	DNAJC13	3	0.4102	0.2675
CTNNA1	DNAJC13	3	0.2012	0.6089
KRT8	DNAJC13	3	0.4070	0.2718
LMNA	DNAJC13	3	0.2678	0.5757
MAPRE3	DNAJC13	3	0.3377	0.3955
KRT8	DNAJC16	3	0.6667	0.0721
LMNA	DNAJC16	3	1.0000	0.0000
ACTB	DNAJC17	3	0.0011	0.8360
KRT8	DNAJC17	3	0.0010	0.8371
LMNA	DNAJC17	3	0.0651	0.7018
MAPRE3	DNAJC17	3	0.0000	0.8553
CTNNA1	DNAJC18	3	0.3333	0.4096
ACTB	DNAJC2	3	0.0018	0.8297
KRT8	DNAJC2	3	0.0074	0.8000
LMNA	DNAJC2	3	0.0006	0.8417
MAPRE3	DNAJC2	3	0.0000	0.8553
ACTB	DNAJC21	3	0.4024	0.2779
CTNNA1	DNAJC21	3	0.2555	0.5815
KRT8	DNAJC21	3	0.4110	0.2657
LMNA	DNAJC21	3	0.2096	0.6046
MAPRE3	DNAJC21	3	0.3422	0.3814
ACTB	DNAJC30	3	0.3333	0.4096
CTNNA1	DNAJC30	3	0.0015	0.8325
KRT8	DNAJC5G	3	0.3333	0.4096
ACTB	DNAJC6	3	0.3333	0.4096
ACTB	DNAJC7	3	0.1727	0.6258
CTNNA1	DNAJC7	3	0.0192	0.7600
KRT8	DNAJC7	3	0.3145	0.5530
LMNA	DNAJC7	3	0.1037	0.6706
MAPRE3	DNAJC7	3	0.0280	0.7430
LMNA	DNAJC8	3	0.0144	0.7732
ACTB	DNAJC9	3	0.0065	0.8039
CTNNA1	DNAJC9	3	0.0004	0.8448
KRT8	DNAJC9	3	0.0053	0.8097
LMNA	DNAJC9	3	0.0522	0.7131
MAPRE3	DNAJC9	3	0.0011	0.8360
LMNA	DNASE1L1	3	0.3333	0.4096
MAPRE3	DNASE1L1	3	0.3333	0.4096
CTNNA1	DNHD1	3	0.3333	0.4096
MAPRE3	DNHD1	3	0.3333	0.4096
ACTB	DNM1L	3	0.2794	0.5707
CTNNA1	DNM1L	3	0.0990	0.6743
KRT8	DNM1L	3	0.2855	0.5677
LMNA	DNM1L	3	0.1753	0.6242
MAPRE3	DNM1L	3	0.1751	0.6243
ACTB	DNM2	3	0.0520	0.7132
CTNNA1	DNM2	3	0.0009	0.8382
KRT8	DNM2	3	0.0948	0.6778
LMNA	DNM2	3	0.0082	0.7969
MAPRE3	DNM2	3	0.0036	0.8180
ACTB	DNMBP	3	0.0109	0.7861
CTNNA1	DNMBP	3	0.0004	0.8448
KRT8	DNMBP	3	0.0850	0.6855
LMNA	DNMBP	3	0.0019	0.8289
MAPRE3	DNMBP	3	0.0046	0.8132
ACTB	DNMT1	3	0.1487	0.6400
CTNNA1	DNMT1	3	0.0120	0.7815
KRT8	DNMT1	3	0.1376	0.6467
LMNA	DNMT1	3	0.1742	0.6249
MAPRE3	DNMT1	3	0.0394	0.7262
KRT8	DNMT3A	3	0.0003	0.8465
LMNA	DNMT3A	3	0.0036	0.8180
ACTB	DNPEP	3	0.0437	0.7219
CTNNA1	DNPEP	3	0.0228	0.7526
KRT8	DNPEP	3	0.0656	0.7013
LMNA	DNPEP	3	0.0078	0.7983
MAPRE3	DNPEP	3	0.0292	0.7407
LMNA	DNPH1	3	0.6667	0.0721
LMNA	DNTTIP1	3	0.0121	0.7811
ACTB	DNTTIP2	3	0.1317	0.6513
CTNNA1	DNTTIP2	3	0.0237	0.7509
KRT8	DNTTIP2	3	0.1513	0.6385
LMNA	DNTTIP2	3	0.2741	0.5730
MAPRE3	DNTTIP2	3	0.1588	0.6339
ACTB	DOC2A	3	0.3333	0.4096
ACTB	DOCK1	3	0.0208	0.7566
CTNNA1	DOCK1	3	0.0007	0.8404
KRT8	DOCK1	3	0.0199	0.7585
MAPRE3	DOCK1	3	0.0064	0.8044
ACTB	DOCK10	3	0.0089	0.7939
CTNNA1	DOCK10	3	0.0002	0.8487
KRT8	DOCK10	3	0.0179	0.7634
LMNA	DOCK10	3	0.0005	0.8431
MAPRE3	DOCK10	3	0.0009	0.8382
ACTB	DOCK11	3	0.0049	0.8116
CTNNA1	DOCK11	3	0.0000	0.8553
KRT8	DOCK11	3	0.0036	0.8180
LMNA	DOCK11	3	0.0015	0.8325
MAPRE3	DOCK11	3	0.0001	0.8514
ACTB	DOCK2	3	0.0184	0.7619
KRT8	DOCK2	3	0.0991	0.6742
MAPRE3	DOCK2	3	0.0464	0.7191
ACTB	DOCK4	3	0.0276	0.7435
KRT8	DOCK4	3	0.0625	0.7044
MAPRE3	DOCK4	3	0.0023	0.8260
ACTB	DOCK5	3	0.0142	0.7739
CTNNA1	DOCK5	3	0.0001	0.8514
KRT8	DOCK5	3	0.0610	0.7057
LMNA	DOCK5	3	0.0001	0.8514
MAPRE3	DOCK5	3	0.0027	0.8233
ACTB	DOCK6	3	0.0113	0.7846
KRT8	DOCK6	3	0.3421	0.3816
LMNA	DOCK6	3	0.0000	0.8553
MAPRE3	DOCK6	3	0.0037	0.8175
ACTB	DOCK7	3	0.3295	0.5456
CTNNA1	DOCK7	3	0.1592	0.6336
KRT8	DOCK7	3	0.3616	0.3401
LMNA	DOCK7	3	0.1460	0.6416
MAPRE3	DOCK7	3	0.2763	0.5720
CTNNA1	DOCK8	3	0.0017	0.8305
KRT8	DOCK8	3	0.4170	0.2606
ACTB	DOCK9	3	0.2420	0.5893
CTNNA1	DOCK9	3	0.0807	0.6893
KRT8	DOCK9	3	0.3246	0.5483
MAPRE3	DOCK9	3	0.2054	0.6069
CTNNA1	DOHH	3	0.0480	0.7173
KRT8	DOHH	3	0.0509	0.7146
LMNA	DOHH	3	0.3292	0.5459
ACTB	DOK1	3	0.4250	0.2503
CTNNA1	DOK1	3	0.0013	0.8344
KRT8	DOK1	3	0.0569	0.7092
LMNA	DOK1	3	0.0143	0.7735
MAPRE3	DOK1	3	0.0253	0.7478
CTNNA1	DOK3	3	0.3333	0.4096
KRT8	DOK6	3	0.3333	0.4096
ACTB	DOLK	3	0.6696	0.0688
KRT8	DOLK	3	0.4951	0.2125
LMNA	DOLK	3	0.0053	0.8097
ACTB	DOLPP1	3	0.0013	0.8344
KRT8	DOLPP1	3	0.0081	0.7973
LMNA	DOLPP1	3	0.0024	0.8252
LMNA	DONSON	3	0.0313	0.7377
ACTB	DOP1A	3	0.0019	0.8289
KRT8	DOP1A	3	0.2159	0.6014
KRT8	DOP1B	3	0.3333	0.4096
KRT8	DOT1L	3	0.0010	0.8371
LMNA	DOT1L	3	0.0110	0.7857
ACTB	DPF3	3	0.3333	0.4096
ACTB	DPH1	3	0.0214	0.7555
KRT8	DPH1	3	0.1361	0.6478
LMNA	DPH1	3	0.0038	0.8170
MAPRE3	DPH1	3	0.3067	0.5567
ACTB	DPH2	3	0.0067	0.8030
KRT8	DPH2	3	0.2938	0.5638
ACTB	DPH6	3	1.0000	0.0000
CTNNA1	DPH6	3	0.3333	0.4096
MAPRE3	DPH6	3	0.3333	0.4096
ACTB	DPH7	3	0.0041	0.8156
KRT8	DPH7	3	0.0054	0.8093
KRT8	DPM1	3	1.0000	0.0000
LMNA	DPM1	3	0.3333	0.4096
ACTB	DPM3	3	0.0048	0.8121
KRT8	DPM3	3	0.1948	0.6122
LMNA	DPM3	3	0.0002	0.8487
ACTB	DPP7	3	0.3333	0.4096
ACTB	DPP9	3	0.0085	0.7955
KRT8	DPP9	3	0.0549	0.7109
ACTB	DPY19L1	3	0.0828	0.6877
KRT8	DPY19L1	3	0.0121	0.7811
LMNA	DPY19L1	3	0.1201	0.6590
MAPRE3	DPY19L1	3	0.0003	0.8465
ACTB	DPYD	3	0.0108	0.7866
CTNNA1	DPYD	3	0.0000	0.8553
KRT8	DPYD	3	0.0156	0.7698
LMNA	DPYD	3	0.0004	0.8448
MAPRE3	DPYD	3	0.0015	0.8325
ACTB	DPYSL2	3	0.3203	0.5502
CTNNA1	DPYSL2	3	0.1230	0.6570
KRT8	DPYSL2	3	0.3255	0.5477
LMNA	DPYSL2	3	0.1504	0.6389
MAPRE3	DPYSL2	3	0.2204	0.5989
ACTB	DPYSL3	3	0.3139	0.5533
CTNNA1	DPYSL3	3	0.1377	0.6467
KRT8	DPYSL3	3	0.3361	0.4008
LMNA	DPYSL3	3	0.1663	0.6294
MAPRE3	DPYSL3	3	0.2177	0.6003
KRT8	DPYSL4	3	0.3333	0.4096
ACTB	DQX1	3	0.3333	0.4096
ACTB	DR1	3	0.2513	0.5840
CTNNA1	DR1	3	0.0130	0.7779
KRT8	DR1	3	0.0317	0.7371
LMNA	DR1	3	0.1828	0.6197
MAPRE3	DR1	3	0.0166	0.7668
ACTB	DRG1	3	0.1186	0.6599
CTNNA1	DRG1	3	0.0549	0.7109
KRT8	DRG1	3	0.1836	0.6190
LMNA	DRG1	3	0.1415	0.6443
MAPRE3	DRG1	3	0.0776	0.6913
ACTB	DRG2	3	0.3061	0.5572
CTNNA1	DRG2	3	0.0993	0.6741
KRT8	DRG2	3	0.3756	0.3143
LMNA	DRG2	3	0.1988	0.6101
MAPRE3	DRG2	3	0.2164	0.6012
ACTB	DROSHA	3	0.0006	0.8417
CTNNA1	DROSHA	3	0.0000	0.8553
KRT8	DROSHA	3	0.0032	0.8201
LMNA	DROSHA	3	0.0023	0.8260
MAPRE3	DROSHA	3	0.0001	0.8514
ACTB	DSC1	3	0.1694	0.6275
CTNNA1	DSC1	3	0.0816	0.6887
KRT8	DSC1	3	0.0634	0.7032
LMNA	DSC1	3	0.2027	0.6082
MAPRE3	DSC1	3	0.0246	0.7489
ACTB	DSC3	3	0.0022	0.8268
CTNNA1	DSC3	3	0.0001	0.8514
LMNA	DSC3	3	0.0016	0.8315
ACTB	DSEL	3	0.0105	0.7876
ACTB	DSG1	3	0.1585	0.6341
CTNNA1	DSG1	3	0.0431	0.7226
KRT8	DSG1	3	0.0830	0.6875
LMNA	DSG1	3	0.1840	0.6188
MAPRE3	DSG1	3	0.0491	0.7164
ACTB	DSG2	3	0.0094	0.7917
CTNNA1	DSG2	3	0.0021	0.8274
KRT8	DSG2	3	0.0045	0.8137
LMNA	DSG2	3	0.0001	0.8514
MAPRE3	DSG2	3	0.0002	0.8487
ACTB	DSG3	3	0.0006	0.8417
KRT8	DSG3	3	0.0655	0.7015
ACTB	DSG4	3	0.0141	0.7742
KRT8	DSN1	3	0.3124	0.5541
LMNA	DSN1	3	0.3332	0.5427
ACTB	DSP	3	0.0918	0.6802
CTNNA1	DSP	3	0.0297	0.7398
KRT8	DSP	3	0.2832	0.5687
LMNA	DSP	3	0.1084	0.6676
MAPRE3	DSP	3	0.0210	0.7563
ACTB	DST	3	0.2185	0.5999
CTNNA1	DST	3	0.1019	0.6720
KRT8	DST	3	0.2142	0.6025
LMNA	DST	3	0.0950	0.6777
MAPRE3	DST	3	0.4605	0.2286
ACTB	DSTN	3	0.0187	0.7613
CTNNA1	DSTN	3	0.0101	0.7890
KRT8	DSTN	3	0.0333	0.7346
LMNA	DSTN	3	0.0357	0.7315
MAPRE3	DSTN	3	0.0078	0.7983
ACTB	DTL	3	0.0027	0.8233
KRT8	DTL	3	0.0095	0.7913
LMNA	DTL	3	0.0633	0.7033
MAPRE3	DTL	3	0.0013	0.8344
KRT8	DTNA;DTNB	3	0.3333	0.4096
ACTB	DTWD2	3	0.9935	0.0003
KRT8	DTWD2	3	0.3333	0.4096
LMNA	DTX2	3	0.6667	0.0721
ACTB	DTX3L	3	0.0040	0.8161
KRT8	DTX3L	3	0.0097	0.7904
LMNA	DTX3L	3	0.0000	0.8553
MAPRE3	DTX3L	3	0.0024	0.8252
KRT8	DTYMK	3	0.3333	0.4096
LMNA	DTYMK	3	0.3333	0.4096
LMNA	DUS1L	3	0.3333	0.4096
ACTB	DUS2	3	0.0120	0.7815
KRT8	DUS2	3	0.0842	0.6861
LMNA	DUS2	3	0.0950	0.6777
MAPRE3	DUS2	3	0.0003	0.8465
ACTB	DUS3L	3	0.0006	0.8417
CTNNA1	DUS3L	3	0.0006	0.8417
KRT8	DUS3L	3	0.0021	0.8274
LMNA	DUS3L	3	0.0046	0.8132
KRT8	DUSP12	3	0.0000	0.8553
ACTB	DUSP16	3	0.3333	0.4096
KRT8	DUSP16	3	0.3333	0.4096
ACTB	DUSP3	3	0.0006	0.8417
KRT8	DUSP3	3	0.0128	0.7786
MAPRE3	DUSP3	3	0.0003	0.8465
LMNA	DUSP4	3	0.3333	0.4096
ACTB	DUT	3	0.0082	0.7969
CTNNA1	DUT	3	0.0187	0.7613
KRT8	DUT	3	0.0126	0.7792
LMNA	DUT	3	0.0248	0.7485
MAPRE3	DUT	3	0.0046	0.8132
LMNA	DUXA	3	0.3333	0.4096
ACTB	DVL1	3	0.3490	0.3649
CTNNA1	DVL1	3	0.1664	0.6294
KRT8	DVL1	3	0.4214	0.2551
LMNA	DVL1	3	0.2177	0.6003
MAPRE3	DVL1	3	0.2610	0.5787
ACTB	DVL2	3	0.3454	0.3730
CTNNA1	DVL2	3	0.1544	0.6365
KRT8	DVL2	3	0.4099	0.2685
LMNA	DVL2	3	0.1968	0.6112
MAPRE3	DVL2	3	0.2620	0.5783
ACTB	DVL3	3	0.0142	0.7739
CTNNA1	DVL3	3	0.0004	0.8448
KRT8	DVL3	3	0.0182	0.7626
LMNA	DVL3	3	0.0006	0.8417
MAPRE3	DVL3	3	0.0039	0.8165
KRT8	DYM	3	0.2486	0.5852
LMNA	DYM	3	0.0033	0.8195
ACTB	DYNC1H1	3	0.2393	0.5905
CTNNA1	DYNC1H1	3	0.0502	0.7153
KRT8	DYNC1H1	3	0.3900	0.2942
LMNA	DYNC1H1	3	0.2268	0.5962
MAPRE3	DYNC1H1	3	0.1475	0.6407
ACTB	DYNC1I2	3	0.0122	0.7807
KRT8	DYNC1I2	3	0.0174	0.7647
MAPRE3	DYNC1I2	3	0.0000	0.8553
ACTB	DYNC1LI1	3	0.0065	0.8039
CTNNA1	DYNC1LI1	3	0.0001	0.8514
KRT8	DYNC1LI1	3	0.0138	0.7750
LMNA	DYNC1LI1	3	0.0002	0.8487
MAPRE3	DYNC1LI1	3	0.0029	0.8218
ACTB	DYNC1LI2	3	0.2639	0.5775
CTNNA1	DYNC1LI2	3	0.0905	0.6814
KRT8	DYNC1LI2	3	0.2390	0.5908
LMNA	DYNC1LI2	3	0.0486	0.7167
MAPRE3	DYNC1LI2	3	0.1808	0.6206
ACTB	DYNC2H1	3	0.2253	0.5968
CTNNA1	DYNC2H1	3	0.0032	0.8201
KRT8	DYNC2H1	3	0.0757	0.6928
LMNA	DYNC2H1	3	0.0049	0.8116
MAPRE3	DYNC2H1	3	0.0427	0.7231
ACTB	DYNC2I1	3	0.0072	0.8009
KRT8	DYNC2I1	3	0.0068	0.8026
MAPRE3	DYNC2I1	3	0.0019	0.8289
ACTB	DYNC2I2	3	0.0096	0.7908
KRT8	DYNC2I2	3	0.0134	0.7764
LMNA	DYNC2I2	3	0.0033	0.8195
MAPRE3	DYNC2I2	3	0.0004	0.8448
CTNNA1	DYNC2LI1	3	0.0001	0.8514
ACTB	DYNLL1;DYNLL2	3	0.0639	0.7027
CTNNA1	DYNLL1;DYNLL2	3	0.0231	0.7520
KRT8	DYNLL1;DYNLL2	3	0.1205	0.6587
LMNA	DYNLL1;DYNLL2	3	0.0372	0.7295
MAPRE3	DYNLL1;DYNLL2	3	0.0607	0.7059
ACTB	DYNLRB1;DYNLRB2	3	0.0004	0.8448
LMNA	DYNLRB1;DYNLRB2	3	0.0028	0.8224
KRT8	DYRK1A	3	0.0028	0.8224
MAPRE3	DYRK1A	3	0.0039	0.8165
ACTB	DYRK4	3	0.3333	0.4096
MAPRE3	DYSF	3	0.3350	0.4043
KRT8	DZIP1L	3	0.3333	0.4096
KRT8	DZIP3	3	0.4344	0.2455
LMNA	E2F3	3	0.1235	0.6565
KRT8	E2F4	3	0.6802	0.0587
LMNA	E2F6	3	0.0340	0.7337
MAPRE3	E2F6	3	0.0002	0.8487
LMNA	E2F7	3	0.6667	0.0721
LMNA	E2F8	3	1.0000	0.0000
LMNA	EAPP	3	0.0068	0.8026
ACTB	EARS2	3	0.0006	0.8417
KRT8	EARS2	3	0.0001	0.8514
LMNA	EARS2	3	0.0003	0.8465
ACTB	EBF1	3	0.0146	0.7726
LMNA	EBF1	3	0.0033	0.8195
MAPRE3	EBF2	3	0.3333	0.4096
ACTB	EBF3	3	0.3333	0.4096
ACTB	EBNA1BP2	3	0.0528	0.7125
CTNNA1	EBNA1BP2	3	0.0147	0.7724
KRT8	EBNA1BP2	3	0.0240	0.7503
LMNA	EBNA1BP2	3	0.0586	0.7077
MAPRE3	EBNA1BP2	3	0.0285	0.7418
ACTB	EBP	3	0.0059	0.8068
CTNNA1	EBP	3	0.0001	0.8514
