Protein	ACTB_1	ACTB_2	ACTB_3	CTNNA1_1	CTNNA1_2	CTNNA1_3	EGFP_1	EGFP_2	EGFP_3	Empty_1	Empty_2	Empty_3	KRT8_1	KRT8_2	KRT8_3	LMNA_1	LMNA_2	LMNA_3	MAPRE3_1	MAPRE3_2	MAPRE3_3	NminiTurbo_1	NminiTurbo_2	NminiTurbo_3
ATF7IP	28.50885201	25.95318222	67.49610901	3.610480547	7.750331402	10.41458416	204.3194427	269.9395447	419.923584	0	0	0	21.92591476	19.42665482	42.93845749	92.14873505	164.0674438	72.4308548	16.29517365	16.32986069	25.62152672	6.195299149	5.961219311	5.394282818
PACS1	92.78287506	80.94354248	150.3925476	6.740856171	16.19239426	19.12060738	170.6395569	173.1967468	291.2801819	0	3.190411568	3.742751122	125.5684052	122.4241486	229.0446777	26.41571045	69.36920166	24.10799599	27.78131866	27.7911644	28.31642723	4.801671982	6.100284576	3.812372446
BCOR	31.78095055	26.12886429	55.09163666	4.139701843	6.031172752	0	199.0028992	244.2534943	347.4987183	0	0	0	53.07556152	44.43289948	74.34169769	151.8316193	275.5653992	114.9521484	13.06772709	10.4571085	16.89894295	0	0	2.243742466
MPRIP	1328.721069	1114.037842	1802.467651	28.5620079	32.81216049	23.23681831	691.093689	707.633728	881.5079346	0	15.41600037	0	367.0454407	399.9423523	540.3533325	33.86104584	45.47417831	29.85091019	72.74076843	73.32001495	95.60855865	6.794572353	12.07203293	19.19789314
RAB11FIP1	121.5082016	101.781189	167.8871307	18.29638863	19.49211121	15.02024078	221.4946747	225.9337006	277.5872192	0	0	0	111.0019302	82.29985809	115.6730499	19.50213623	25.24006081	13.47921658	30.75328445	39.63030243	46.89733505	0	0	0
DNMBP	136.3669739	126.0675201	245.2955322	12.18434429	13.25252151	27.5644207	162.4189758	252.2287445	253.6769867	0	0	0	242.2385101	222.1302795	354.7146912	29.15719604	44.07040405	18.52065659	56.52024078	46.52625275	54.42654037	0	0	8.313539505
GIGYF2	1427.820313	1203.294556	1788.636353	201.1915588	263.3792725	249.3924408	2337.692627	2008.202148	2275.989258	10.06746006	21.64870453	18.86774635	1889.559326	1834.861816	2509.391846	174.450058	303.5758972	112.9496841	1353.910278	1368.251343	1309.046021	36.28076935	50.60041428	66.17132568
SLC36A4	0	0	7.165065765	0	0	0	0	0	3.632198334	0	0	0	5.718078613	3.911880493	5.662745476	0	0	0	0	0	0	0	0	0
THADA	91.35480499	79.83911896	120.6624451	3.959698677	5.005794048	4.691298485	45.6334343	61.23819351	121.008606	0	0	0	87.40470123	84.15339661	131.2510681	8.38705349	11.47432709	10.26737595	15.5631361	12.30294418	17.87259293	0	0	2.559502125
HSDL2	87.99304199	29.71604156	98.36697388	10.73772621	16.08504295	14.65889549	68.14849854	90.44815826	107.6091995	9.088261604	14.74543571	12.92667294	93.99994659	66.91465759	142.9397125	32.02111435	43.4596405	24.84153366	18.73044586	33.42757416	14.72748566	5.165045738	12.15901566	10.56207657
KYAT3	24.38704872	17.6768837	37.63167953	0	4.184889793	7.058908463	27.21748161	26.63140488	55.0637207	0	4.023000717	0	31.70038414	30.74667168	55.72069931	5.189803123	14.20794296	5.486341476	13.34471607	5.906153202	4.055598259	5.909854889	0	2.354157925
PPP1R21	3.10842514	5.357165337	10.7051754	0	0	0	3.726362467	10.9888792	20.2849884	0	0	0	7.230543137	10.44613075	16.88801956	0	5.858765602	0	0	0	0	0	0	0
STAC2	5.591719151	7.545718193	0	0	0	0	6.58465147	15.41077137	14.98974133	0	0	0	7.498305321	11.54930496	10.78938484	0	0	0	0	5.921698093	0	0	0	0
BNC2	5.969740868	0	0	0	0	0	57.944664	60.39521408	82.19097137	0	0	0	3.276448727	0	4.8549366	39.50761032	77.11274719	29.61821365	2.408141375	0	5.183825016	0	0	0
NFXL1	4.46769619	5.900211334	30.74315262	0	0	1.626717806	15.09076118	21.94971657	29.41342354	0	4.008605957	0	15.82475281	6.338800907	24.24567413	11.77503395	30.70491791	9.337137222	3.52918005	0	1.999675274	0	0	0
NBEAL2	9.928432465	10.42070675	25.97188759	0	1.206508636	0	24.39074135	28.86301041	79.51738739	0	0	0	31.39199448	34.29505157	65.8469696	0	5.21735096	4.603794098	4.769982338	0	3.583979368	0	0	0
C15orf39	32.49567795	23.86810303	42.18039322	0	0	0	81.12348175	80.54702759	103.776825	0	0	0	47.3269577	40.05738449	36.72063446	125.6594086	115.3041611	95.00502014	36.68513489	5.444782257	15.77695942	0	0	0
QSOX2	27.81835175	29.77101898	64.36001587	6.6869874	10.95283413	6.497483253	25.98519135	75.45407867	74.05448151	7.36719656	3.147192955	2.305717468	51.54164886	52.88815308	82.83377838	31.91576767	47.5947876	4.98370409	12.8391571	10.22155285	15.77595234	0	0	16.75908661
MMS22L	28.85296059	19.34514046	58.32143784	10.99313164	3.483057022	0	144.6101685	131.9477844	290.2414246	0	0	0	56.0875473	50.94366074	59.26278305	128.6254272	269.2342834	125.5263748	7.357055664	10.27958488	10.76268196	0	0	4.003857613
LRRC9	8.320351601	0	20.64781189	0	6.52086544	0	9.669078827	65.69360352	28.32286263	0	0	0	0	0	21.32753944	10.82435799	15.66349411	0	0	0	0	0	0	0
SRCAP	117.6700821	85.29082489	169.9836884	0	5.332387924	0	269.2214355	278.9459229	404.7578125	0	0	0	58.31941605	74.73578644	85.25008392	92.04367065	167.2315216	80.09259033	32.04360962	22.8132534	37.29602814	0	0	0
FAM83H	53.61204147	29.25390053	92.71388245	0	4.608149529	0	97.04869843	98.51485443	159.7228851	0	0	0	1354.297607	1129.958374	1858.490356	22.32972908	39.85174561	15.81086159	16.71201706	14.16497898	8.46038723	0	0	0
RIPOR1	33.26253891	19.01612282	49.29427719	0	17.09196663	5.22018528	43.06635284	43.75043869	90.90825653	0	2.541475773	0	59.01195908	60.17076111	110.4268188	10.2333746	14.48309898	10.14928341	14.95243835	6.711311817	8.584236145	0	0	0
NBEAL1	18.06282806	8.869038582	19.19529152	2.589792728	0	0	26.48067474	15.09230232	34.1241951	0	0	0	29.4419117	22.31685448	41.38199997	0	11.62910843	0	8.297408104	14.43795586	8.952946663	0	0	0
C1orf122	38.99491119	0	36.89915848	7.129342079	11.60866451	0	66.36157227	85.47794342	90.69509888	0	0	0	163.4108582	115.3547363	158.3999329	6.813217163	16.1673851	2.660181046	22.74246407	27.28962898	16.5609436	0	0	0
	420.4266052	351.7469177	364.8071594	50.75950241	77.02661896	53.45089722	407.7840576	477.4422607	714.2828979	0	20.71914101	0	241.5354614	218.8282623	264.8710938	13.68547058	214.3112183	68.9405365	150.8997498	139.0723877	140.2875366	5.234500885	13.30822849	24.38436508
PPP1R3F	0	0	0	0	0	0	0	0	1.492218971	0	0	0	3.000990868	2.10324955	1.534744263	0	0	0	0	0	0	0	0	0
ARHGEF18	137.4171448	101.9457321	193.4716187	9.920326233	14.00631905	12.15109158	148.6450195	159.8200989	166.5603485	0	0	0	128.6076813	113.5971603	145.5222473	0	21.13445663	23.13467407	57.02946472	57.10241699	56.96926498	0	0	0
TSHZ1	0	0	0	0	0	0	26.39376831	29.79705048	50.00489426	0	0	0	0	0	0	24.44484711	44.29369354	14.58230782	0	0	0	0	0	0
UBR3	6.459148407	3.703638077	1.611099243	0	0	0	6.737149239	13.77460289	11.86904144	0	0	0	7.353723526	16.28904724	9.804603577	0	5.583964348	0	1.366309166	0	0	0	0	0
TPGS1	69.65032959	46.64904785	114.6317368	15.33619022	7.644773006	14.77431488	50.20799255	121.8902512	140.1368866	0	0	0	88.07374573	94.69752502	148.872345	0	0	0	21.6336441	27.96992111	20.22044754	0	0	0
CRACD	140.6635895	100.3523254	167.5030365	0	3.632276058	0	69.15909576	58.83143234	97.01998901	0	0	0	31.38907051	27.08950615	56.49238205	0	0	0	13.71799374	8.855510712	8.751217842	0	0	0
UBN2	4.422031879	4.918552399	11.79950809	0	1.927726746	2.879221439	25.19174767	27.98136139	36.10279465	0	0	0	7.190211773	5.900531292	4.82202673	18.28364182	19.0170517	11.86917686	6.209994316	3.830304146	8.4427948	0	0	0
CEP128	24.4720192	14.97812939	22.99799728	0	0	0	93.79660797	0	22.63632584	0	0	0	50.46111679	27.1553688	52.46860123	0	0	0	0	0	0	0	0	0
CCDC9B	3.547111273	0	12.46316242	0	0	0	16.35305023	13.21096897	7.852719307	0	0	0	10.2698679	0	10.85044098	0	0	0	9.817371368	13.75825882	7.273224831	0	0	0
DENND5B	58.93468857	68.92393494	113.4275742	6.928692818	18.22550964	2.988924503	83.29491425	97.58095551	135.9825592	0	14.65945721	0	87.17385864	75.72109985	135.9887848	31.25447273	26.12917709	0	25.97583961	18.14283752	19.1329422	0	1.48991394	3.213392258
LANCL3	24.37490463	20.52684593	20.86093903	17.23611832	20.7216053	7.35226202	0	29.35332298	40.31583405	9.925433159	15.3259182	18.05529213	42.37950897	22.82909012	24.03631783	15.24963951	24.12605286	11.14256191	14.96894455	11.03882599	8.872528076	5.152947426	16.51202011	16.98035431
FGD6	56.94596863	49.34443283	84.57131958	4.331319332	2.265422821	10.63042831	41.82699203	59.20323181	77.98872375	0	0	0	26.24991417	30.91237068	49.97327042	13.7757616	20.11910057	14.30018997	8.4436903	9.956468582	6.259323597	0	0	0
NCCRP1	20.22323418	0	38.28407288	0	4.073313236	0	0	0	16.97270584	8.603648186	0	0	0	0	0	0	24.21026611	24.03558731	0	94.05323792	0	7.248954773	26.41811562	0
SYDE1	50.88986969	44.20140457	80.46395874	8.119931221	13.11343861	10.95627499	80.72640228	71.94982147	114.2459717	0	0	0	91.11979675	113.6659775	106.9677124	9.615800858	31.89498901	11.31895924	38.22344971	25.01142693	27.81768036	0	2.246634483	0
PAXIP1	7.687288284	8.308627129	31.94784546	0	0	0	42.61030197	44.40874863	61.49208832	0	0	0	11.20516682	9.38684845	22.52080727	16.41923332	30.97857285	10.8215456	0	2.251316071	0	0	0	0
STXBP4	140.0716858	92.60205841	186.5464478	18.85260391	21.22774887	20.00235367	154.1347198	203.1244659	232.8555145	3.954111576	5.587034225	0	196.7854614	224.0357513	328.5301819	25.03071594	47.13642502	17.55203056	27.82839584	28.24857521	30.6153965	0	4.505446434	7.123337269
MBOAT2	20.93078232	22.80407333	31.48263931	0	5.232899189	10.89520264	20.69455528	46.47570801	67.51010895	8.490265846	9.117277145	5.899213791	62.12672043	28.97880554	71.01030731	59.14453888	94.35942841	43.13647842	0	6.704419136	0	0	4.317641735	4.125936508
TMTC3	12.96446037	12.4914856	22.63264656	0	13.81063557	0	15.86753845	21.17940712	30.12485123	0	0	0	25.16201973	28.69856071	36.0735321	7.197640896	15.97452927	7.612054348	2.455215693	3.321871042	5.256381989	0	0	0
VPS13C	165.8766327	132.6656036	261.1316528	10.83723259	13.17526722	17.08830452	191.6843719	269.6835327	349.3368225	0	0	0	274.5921631	206.5576324	270.7982788	22.9052887	78.15945435	20.54762077	77.98216248	60.27637482	85.46447754	0	0	4.366962433
USP34	30.61601639	22.1439743	61.346035	6.763348579	6.732346058	5.176216125	154.4249573	196.3746948	299.0983887	0	0	0	82.16799927	81.97161865	133.6119537	162.6548157	289.9672546	176.2711487	13.5558424	11.96306515	21.43017006	0	6.803366184	4.889756203
USP31	10.26517296	8.689198494	19.09614754	21.50030136	23.34598541	12.53670216	16.83315849	75.78786469	169.5630798	0	0	0	12.34468555	9.754507065	21.97653198	0	0	0	54.95591736	42.16345978	50.74386597	0	0	0
RAPH1	467.493042	445.1435547	675.8330078	13.13842201	23.3772316	17.67659378	204.4687653	238.31604	343.3387451	0	0	0	132.2406311	152.6460724	273.3323364	12.13575649	25.86540794	12.63659859	49.8362999	35.79450226	40.57128906	0	0	6.004752636
USP53	107.8428497	64.55975342	187.5999146	0	0	0	19.59334373	25.07624435	72.43375397	0	0	0	28.28689194	27.48550034	91.28427887	0	0	0	9.355360031	7.918023586	6.761274338	0	0	0
USP54	237.4325867	226.3542175	329.2853699	219.2039185	12.88029766	237.1007233	273.1967773	329.0653687	353.392395	0	0	0	227.7961884	182.7826843	433.4717712	0	15.90718174	6.571111679	150.4121246	143.3962097	92.13587952	0	0	0
UNC13D	28.66831779	29.77152252	33.37267303	11.09659004	13.75184727	16.33151436	37.17730713	53.33799744	92.99310303	0	0	0	51.27728653	46.81918335	75.61475372	8.652961731	13.43825912	5.718910694	12.98357964	11.01973629	9.404537201	0	0	0
UBE2R2	0	0	108.3883133	25.48082924	16.92069054	0	28.68255615	74.9666748	75.64383698	9.992528915	27.31380272	37.13456345	53.77443314	36.7186203	45.05996323	21.09436798	29.59441185	11.48350048	16.66117477	19.84299088	21.05192757	0	14.6370039	19.33171844
CENPU	0	0	0	0	0	0	4.615797997	14.45609474	13.31781197	0	0	0	0	0	0	5.566414833	7.83160305	5.007944584	0	1.632649422	0	0	0	0
MED13L	5.115108967	7.462347031	0	0	0	0	17.47128296	18.69771767	36.44467926	0	0	0	9.220674515	9.28883934	12.33716679	5.392259121	0	4.307891846	0	4.03841114	0	0	0	0
LARP4	93.31973267	85.25981903	109.4176712	14.07568169	22.31420135	14.42500782	171.6330414	177.5067596	231.6141357	5.252479553	13.29361153	17.51189041	80.90445709	90.94308472	157.1192627	24.18720245	27.1207943	7.854767799	69.32383728	70.21930695	49.79070282	11.28716469	8.554423332	15.85527706
MED25	25.79844475	16.06574821	25.80899811	4.793208122	2.835934162	0	42.29924774	57.97704697	85.84175873	0	11.66059875	0	17.77416039	21.95125198	30.5166893	16.64234161	23.97403717	8.054988861	9.315696716	12.75206566	6.014788151	0	0	0
RPS27L	676.8897095	495.2693481	861.1878662	173.9059753	221.4762573	122.9495468	443.3461609	618.2659302	830.9367065	82.97151184	128.7307281	151.6579285	817.6141357	1116.890991	1121.957031	593.708374	607.5994873	392.25177	275.526062	228.1703186	312.892334	128.4763031	119.5381088	131.543045
CBLL1	35.70463181	65.39280701	53.49045563	0	0	0	218.4066467	293.4990234	517.0828247	0	11.28624725	0	42.95439148	21.63089371	81.11617279	105.6384659	224.2158051	94.65285492	19.55062294	9.035790443	13.8064661	3.979588985	0	11.49747849
MTSS2	66.83165741	67.57039642	105.2570496	1.722075343	9.079332352	6.504320145	48.27702713	49.1978302	42.74575806	0	0	0	33.55981445	33.87242126	64.78623199	14.70233822	13.12896729	9.401215553	13.27633762	14.04018402	8.353932381	0	0	0
NOL8	28.36187363	31.16585541	56.23336411	8.90536499	8.312837601	3.915706873	172.9190674	148.1976471	248.947876	0	0	0	51.93214798	43.09809875	55.27167892	53.33742905	94.47871399	34.52361298	32.48692322	22.73971558	31.40646553	5.382876396	0	6.705968857
SSH2	160.3497467	133.8673553	179.3797302	9.263942719	53.6479454	12.14903927	128.4763031	137.027298	181.7171478	0	0	0	90.17029572	100.3804932	133.4683075	22.56591988	7.909981251	3.252763748	25.524683	20.13096046	32.95859146	0	0	0
ASXL2	25.46448517	15.23391533	28.97443962	4.656063557	6.80179882	0	130.4330902	144.0403137	209.161377	0	0	0	20.29966545	31.58087921	25.35108566	43.9162674	83.4486618	31.99079895	12.45426941	13.04757214	9.676548958	0	4.900602341	0
CEP68	7.945343494	3.633790731	11.95532417	0	0	0	6.128791809	16.5173645	21.75650597	0	0	0	26.82748222	23.68642044	30.83490753	0	0	0	1.105572701	3.0918715	4.970166683	0	0	0
BTN2A1	23.20739365	0	1.738229752	8.18230629	11.68397903	0	0	13.11580467	24.41141701	7.200649261	20.64985657	15.99650288	1.94425106	12.94430923	33.80976105	24.79891586	12.47234535	6.80646801	0	0	11.46056557	8.348511696	12.63502216	7.48613596
SUPT6H	10.08984756	6.164868832	10.86236954	8.644041061	8.17311573	14.45831203	68.89888	54.09706497	56.71339035	0	0	0	12.46015358	14.50860119	15.26185036	57.06988144	76.47772217	30.41849136	3.762382507	6.975757599	6.797571659	0	0	4.81806469
SND1	576.062439	538.111145	541.6710815	275.979126	305.9113159	171.5182953	556.4636841	601.9768066	761.7890015	135.484726	290.6795044	268.0420227	587.0307007	626.1985474	594.7011719	298.1583557	432.7220459	215.7155151	297.3847046	287.889679	353.2731628	187.6036682	261.8772583	225.5193481
MARK2	24.75120926	165.562851	148.8733063	7.450213909	12.70275688	6.347424507	119.2204132	172.6307831	418.7712708	0	0	0	60.77869034	79.68687439	53.21313477	6.692797661	19.51364326	4.069109917	22.17232895	29.54364204	26.85896492	0	0	1.85320425
DDX46	871.0251465	819.9451294	852.4859619	114.5149002	121.5924911	143.2963409	4399.944336	4643.174316	4944.480957	15.86983204	60.37465286	43.15375519	361.6190186	354.5646667	281.2939453	3649.189209	4986.73877	2277.876709	451.8621826	453.9710693	438.8957825	121.0023804	170.1062775	177.9040985
TRMT10C	112.2833786	109.1675949	135.2220001	26.07603836	23.05136871	18.04447746	99.57369995	106.8509674	121.13517	11.81101131	37.40487671	22.50193405	359.7127686	362.9793396	456.2516479	77.1729126	103.825676	74.76051331	27.80976677	15.2008028	26.83395958	18.15941048	34.38214493	28.47270393
BZW1	87.15077972	63.52009201	70.58911133	18.33064842	43.27371597	19.81204987	106.4021454	121.2132263	97.73200989	13.64152718	37.46434784	44.94668198	68.89807892	89.56047058	113.1679916	53.51732254	88.690979	62.84899902	56.32354736	73.81162262	111.1294403	0	14.76203156	27.0114975
ASRGL1	351.0941162	279.9051514	408.9421997	35.00115967	36.77948761	52.54983521	408.0215149	376.515625	530.9101563	4.122494698	7.251151562	7.609596252	396.131897	372.4283447	441.7361145	238.2815247	337.5783691	157.4501038	157.184021	132.8652039	127.9848251	13.10610771	6.495754242	13.73248005
KCTD9	11.8805294	10.42482185	17.78344727	0	0	0	9.032559395	14.7204771	34.69612885	0	0	0	19.68904114	18.65454292	31.1678791	6.772176743	6.228397846	6.597378254	0	20.81307411	3.632975578	0	0	0
DHX30	168.6265411	124.0695724	163.6063385	52.72521591	63.14189148	31.84200096	252.348877	224.0723724	243.5191803	38.23644257	71.31811523	56.11559296	316.9531555	330.6159973	438.1162109	79.56078339	180.1182861	64.92409515	61.11845016	57.69244385	53.13699341	39.43986893	36.04743195	56.28025818
EIF3M	73.672966	59.95735931	135.5531311	7.634243011	13.90277386	9.019522667	120.3796768	140.1130829	237.9181671	3.169961214	5.34480238	8.349068642	105.5583801	115.174408	180.7095795	36.72270203	71.98423004	30.67225647	17.48841095	22.34761238	18.25133133	3.114962101	7.012097836	4.482831955
MEPCE	71.01043701	52.27070236	93.23957825	14.69795704	16.53956032	13.65014267	305.3113098	281.9755249	297.2947693	4.057788849	19.93826485	29.6787262	63.79281616	43.3857193	59.06160355	152.6319275	224.7373047	90.76039124	29.70606422	33.08910751	37.72806549	12.70054626	9.999053955	19.88345909
CDC37L1	159.0365753	122.2269058	237.8041077	8.717695236	10.62009048	11.35329819	239.1802979	216.2309418	346.0650024	0	6.015572071	0	152.0603333	114.3160095	306.5265808	35.76197052	102.4066162	54.05467987	27.14585686	35.39496613	22.31523705	0	0	8.912093163
RSRC2	31.33303452	36.77578735	32.58145905	9.768362045	14.04442787	0	183.5947571	159.4871979	170.6522369	0	8.886223793	0	24.41409874	10.12074471	40.90920258	140.5733032	228.5596008	107.5035248	20.25535965	16.40740585	19.7936306	0	0	9.262207985
RRAGA	115.5341034	71.39636993	138.2547607	6.342164516	42.99230194	14.90761375	210.5556793	161.9148865	237.8816223	0	8.682701111	8.780128479	119.335022	113.4960632	196.2419128	49.17890549	103.0185852	50.75635529	37.6377449	19.52642822	53.73390198	0	10.99227619	5.844330311
CYFIP1	353.1423035	297.6252136	656.468689	149.9849548	199.3929596	82.83554077	213.3774719	310.2088013	345.3224487	7.843853951	18.905159	24.96504402	397.657135	402.9634705	548.2194824	141.8535309	244.7570801	93.33483124	77.85256958	83.22192383	78.41712189	11.78081322	21.51278687	19.40231133
MCM10	22.36362076	17.32942009	35.61147308	7.559078217	5.498495102	7.212901115	205.8670197	186.3579559	208.505249	0	0	0	46.7815361	34.85351563	58.57120514	155.0328522	283.1135559	80.32841492	89.17227936	95.42758179	70.67057037	0	6.382909775	0
NDUFAF7	72.83672333	62.53913498	144.4308624	9.275080681	33.68791962	21.40834236	115.9808273	108.2773666	124.18853	0	0	0	419.8157043	378.4588928	535.0057983	36.04455948	69.13934326	39.12602615	30.96413231	36.57907104	79.10507202	14.05253887	18.14543724	10.76103497
GET4	47.15248489	32.08509064	36.55761337	7.828324795	9.599508286	12.918396	36.84583282	60.36306763	42.61057663	2.94345665	7.289908409	0	95.17894745	107.7283478	96.34210968	105.1754684	198.1280823	73.74684906	11.00851631	12.07657146	8.850525856	0	0	3.696572304
COPS6	18.24078751	14.5236578	24.49722672	6.183298111	8.232261658	7.200102806	19.05158424	24.29104233	36.59568787	4.154923439	5.245366573	4.142791271	24.02629471	21.66946411	45.05773163	5.847908497	17.69763947	5.64150095	7.191759109	7.377475739	11.33850098	1.844050407	9.608818054	5.580955505
LPCAT2	24.89436722	21.40784073	52.52772141	14.82810593	20.67457008	13.40981388	31.63232422	48.70536804	58.59828568	9.13936615	27.58852768	17.64576721	44.53147888	41.08917618	61.06652832	41.08517075	55.38580704	21.139534	10.67926121	12.71529293	14.32198048	15.84685135	21.5574379	17.37451553
ENOSF1	12.46838188	8.078686714	19.85161018	1.334033012	6.229559422	0	14.48190784	12.43870258	25.10173607	4.944592476	5.474371433	2.029811859	15.31889915	13.89907551	30.71589279	26.08156967	7.343028069	5.852836609	1.876022339	5.040261269	4.637917519	3.669255257	2.958114624	4.342802525
MAEA	15.5337677	8.586868286	26.02689743	4.77422142	2.124899387	2.563835621	28.94028282	26.49536514	41.77648163	0	0	3.743284225	26.90491486	44.11141968	42.52857208	9.917077065	34.66468811	14.55253601	4.599566936	11.34083748	3.969078541	0	0	0
EPM2AIP1	65.52398682	55.48832321	96.90167236	4.075910091	0	13.13849545	292.7027893	261.500946	206.1362	0	0	0	99.82312775	88.90284729	133.6353149	488.0471497	716.7206421	452.5091553	16.01739502	11.26781273	9.171661377	0	21.85001373	0
DHX32	17.24479485	14.25841236	28.10869026	16.55816078	14.86627197	10.00007057	16.66381264	26.242939	58.88027954	9.137769699	20.41215515	19.49793434	37.98062134	43.55867004	61.60568619	20.30140686	26.42614174	9.191000938	12.76609707	8.16648674	9.494466782	8.686336517	11.05674362	16.36757088
RAB11FIP2	68.63591766	46.56805038	100.2869492	9.342035294	6.696291447	11.3359623	117.2816849	122.1265259	180.7649689	0	0	0	68.04551697	68.17417145	103.2909622	12.8681879	9.562561035	7.644396782	17.89577484	12.53111649	14.46786118	0	0	1.447879791
FASTKD5	16.2426796	16.36861801	12.606987	0	33.08937454	9.307005882	12.0545311	28.58824158	38.3614006	0	0	0	70.79706573	59.32868576	86.92575836	8.02832222	22.9817791	4.251489639	0	1.612743378	0	0	0	7.336168766
MOB1B;MOB1A	55.00460434	60.10203171	108.3131561	9.84074688	26.15691948	0	69.94341278	104.5577393	100.0850983	4.354976654	14.99562454	0	108.4264221	48.0834198	78.68728638	26.28343964	61.03279114	65.69784546	23.73438454	26.81440735	21.55367088	14.47223282	15.64819717	6.864179134
KDM3B	180.0722351	135.7843018	205.0142212	25.86135864	27.20465088	31.33255959	1251.729736	1176.874756	1511.057251	0	8.057387352	0	178.5666809	169.4345245	172.3720398	983.5693359	1689.817627	945.9349365	87.95223999	81.81629944	93.51442719	18.79117012	27.45778465	29.80768776
RRM2B	0	0	22.25396729	9.072134018	13.02274513	8.14187336	0	29.42593575	15.22638512	0	22.82865143	17.41254234	0	0	0	0	5.442485332	0	0	0	0	7.831780434	19.27219963	6.803826809
MICAL3	289.671814	262.1121216	334.4603882	31.94603348	34.16615295	34.17034912	418.6668091	364.3482666	359.7678223	0	0	0	337.1495056	346.2497559	435.1125488	76.67498016	152.2906494	77.48326874	67.49208832	75.3102951	63.60549545	7.128997803	7.704170704	12.36635494
GPRIN1	24.11580658	12.61420155	25.30106354	7.161655426	8.553320885	8.859157562	41.62465286	25.73371887	56.0954628	0	0	0	9.065883636	11.92179871	4.586921692	0	0	0	5.504432678	4.078998089	5.727099419	0	0	0
TRMT1L	36.43647003	30.55842781	32.62226868	12.64085197	15.12834549	11.59588909	91.18090057	83.82363892	107.8463593	5.900420189	23.03350449	36.96348953	28.69538879	24.63990784	22.17822647	44.3128624	69.83167267	34.57537079	15.90803623	13.97635937	15.50265884	19.71340942	8.628738403	14.41031837
ZC3HAV1	1418.759033	991.7468262	1736.415405	215.1171875	284.5130615	213.325882	2532.726318	2269.13501	2358.330322	30.94130898	71.97055817	76.67729187	1483.17981	1351.47998	2094.137207	208.6200867	383.5550232	118.5242767	436.416748	457.8887329	486.3414307	49.03964996	74.63184357	78.94295502
TICRR	218.0568237	41.90166855	104.3839645	0	0	0	117.4246445	276.249176	172.9451599	0	0	0	664.7150269	721.2728882	792.7769165	155.2502441	309.2297974	125.7357635	28.04081345	35.80286407	3.778642416	0	0	0
EFL1	97.80760956	84.32546997	157.9931946	0	0	4.145608902	174.2372894	141.1347351	150.7181396	0	0	0	70.44133759	73.01860046	176.6624908	4.879682541	7.007644176	4.960982323	25.75127792	11.6246357	7.562185764	0	0	6.12035656
SETX	54.84461594	49.59736633	90.25920868	6.505662918	15.85795403	11.03348541	327.4038086	357.6905518	396.8482666	0	0	0	41.31465912	45.98212814	68.61668396	214.3564911	351.4597168	201.4103088	60.30792618	53.79539108	50.66721344	8.623280525	7.578670502	14.255826
HDX	0	0	9.552863121	0	0	0	6.999465466	21.52057838	16.63136101	0	0	0	8.79972744	12.90582848	10.60890961	3.652565479	14.41810894	2.910593033	1.085567474	0	0	0	0	0
KANSL1	8.397257805	9.112541199	8.766219139	0	0	5.195251465	116.7493057	103.5195236	154.4672394	0	0	0	40.28600311	34.21632385	23.64382553	37.7980423	53.13065338	25.55942154	5.05188036	11.55317402	14.17900848	0	0	0
NUP54	38.99123383	38.58795166	65.49542236	0	0	0	61.39550018	91.94995117	78.4264679	0	0	0	122.053688	122.5599518	162.2135315	18.94422722	32.40975571	11.74274063	13.19645405	5.691048622	12.90369129	0	0	0
ATG9A	20.09502029	12.68721008	34.33332062	6.990843773	6.964391708	1.190624714	26.43657494	25.46414566	57.43843842	0	9.831053734	7.919635773	62.01324081	66.68121338	84.08866119	11.11116123	17.52432251	12.05598354	13.42146683	7.800508022	11.77799225	0	3.317120552	10.46045017
CCDC186	65.42093658	46.29530334	83.84591675	0	0	0	79.08019257	73.09680176	112.8284607	0	0	0	85.95543671	78.59265137	116.810379	0	0	0	18.98439026	18.01481628	16.34892273	0	0	0
ARMC9	12.78773499	8.848552704	24.09523392	3.359569073	0	4.746851444	25.75932884	20.15723228	52.6600647	0	0	0	35.79788208	45.19212341	64.57053375	9.083800316	6.224464893	8.999451637	7.062572002	3.137830257	7.225159645	0	0	0
VPS35L	36.42798615	32.0677948	58.40192032	1.470554352	1.250776291	0	52.36050034	54.2250824	84.47074127	0	0	0	60.7532692	58.1534462	106.4226608	7.27152729	33.28761292	10.67233276	9.505143166	10.00101662	13.47659016	0	0	9.834230423
POGZ	63.40756226	52.24658966	86.13621521	20.7174778	18.86350632	19.75448799	413.7823181	472.2309875	592.6517944	0	14.5020113	6.729359627	40.09531784	73.07730865	94.19300842	216.7143402	361.1600952	164.8209229	52.124897	45.7497673	42.18212128	6.127146244	15.21518135	9.803966522
MIER3	0	0	0	0	0	0	7.119204521	7.043587685	0	0	0	0	0	0	0	8.724469185	10.12203312	1.906805277	0	0	0	0	0	0
ZFYVE16	513.1286011	439.6613159	758.8720703	61.75234985	93.48615265	66.1614151	947.8574219	931.456543	928.0233154	3.658536673	8.356678963	5.056021214	494.9268799	371.7967529	701.6113281	77.54817963	100.8170166	26.44407082	122.3809052	170.8648834	117.0747452	18.78749847	21.42572784	18.95468903
