Bait,Prey,log_fold_change,snr,mean_diff,median_diff,replicate_fold_change_sd,bait_cv,bait_control_sd_ratio,zero_or_neg_fc,composite_score,global_cv
ACTB,ZBED3,8.106836045596095,97.46659862958911,4913.913555555556,4799.13,25.466340214012096,0.09237739959392044,9.00371092866581,1,1.4590337561429978,1.7883116894156377
ACTB,ITPRID1,4.73619670091827,125.57394825402544,12690.176888888887,0.0,1004.5915860322033,1.414213562373095,355.17676140316,1,1.4500088222559357,4.79583152331272
ACTB,APOA4,4.735530374503226,125.45800607088347,12678.443555555556,0.0,1003.6640485670677,1.4142135623730947,354.8488273874589,1,1.4489765479722054,4.38901156415218
ACTB,CCDC39,4.733178172895657,125.04957338026965,12637.110222222222,0.0,1000.3965870421572,1.414213562373095,353.69360528669375,1,1.4453397619290131,4.79583152331272
ACTB,IGKV3-11;IGKV3D-11,4.731618460869384,124.77948079454114,12609.776888888888,0.0,998.2358463563291,1.4142135623730951,352.9296680910265,1,1.4429344766295804,4.795831523312719
ACTB,HP,4.72969461468606,124.44713516161427,12576.143555555554,0.0,995.5770812929142,1.4142135623730951,351.9896526880651,1,1.4399744576269076,4.795831523312719
ACTB,OPLAH,4.718153116235204,122.47183609257311,12376.243555555555,0.0,979.7746887405848,1.4142135623730954,346.4026632217033,1,1.4223736007560521,4.795831523312719
ACTB,FILIP1L,4.713827499160215,121.73962168028721,12302.143555555554,0.0,973.9169734422977,1.4142135623730951,344.3316481168637,1,1.415845702218882,4.747518385253116
ACTB,CCDC81,4.708182643774051,120.79067443701432,12206.110222222222,0.0,966.3253954961145,1.4142135623730951,341.64761999403754,1,1.407382680610281,3.969141816138518
ACTB,PLEC,1.4717382340184888,2.2842418059236307,248467.45222222223,312621.5,0.8303974845369759,0.29939892493247205,0.6838995409793435,1,1.4023181015470285,1.9694873514130604
ACTB,PDLIM5,2.3960062252003653,4.252793331707787,239989.7188888889,280036.7,0.9046840390945828,0.17188105466912892,0.7309746031437732,1,1.402204375418554,1.1297116332404593
ACTB,CLU,4.698935652315775,119.25213484196826,12050.410222222223,0.0,954.017078735746,1.414213562373095,337.2959728709132,1,1.3936544280954357,4.795831523312719
ACTB,FLNB,1.6684230837571632,2.705878354994532,246584.7888888889,295925.2,0.5206553605075526,0.16379714086160646,0.44321513806741136,1,1.3831194352497347,1.014152658910173
ACTB,IGHV3-7,4.6905408167954645,117.87235698633819,11910.776888888888,0.0,942.9788558907055,1.4142135623730951,333.393371757925,1,1.381335209715105,4.795831523312719
ACTB,CD2AP,1.6460037927273525,2.2535911497843366,226585.46555555554,317897.82,0.5408650379908075,0.17281991303123917,0.3894654265136993,1,1.369613511241781,1.0723361553258672
ACTB,TXN,0.34532789510546635,3.1527105784656544,334392.77777777775,220120.0,0.33229925421591056,0.26156445775689474,0.8246370329207949,1,1.36434938941577,0.3463527258935578
ACTB,TUBB3,0.8343426462901401,1.7918068581155104,211911.02222222224,366496.2,0.6184613730413265,0.34685890823299675,0.621504170570342,1,1.3627392064044939,0.8436011470027331
ACTB,VCAN,4.673594650821531,115.13552857802352,11633.81022222222,0.0,921.0842286241882,1.4142135623730951,325.6524520520719,1,1.3568777864653097,4.795831523312719
ACTB,HOXB13,4.672729466917941,114.9975178543403,11619.843555555553,0.0,919.9801428347226,1.4142135623730954,325.26209877770043,1,1.355643675591212,4.795831523312719
ACTB,KRT23,7.9298715041554235,86.21526614678487,4344.596888888889,1997.06,269.80260877317653,1.1064122560413203,95.38962712266711,1,1.346509430136145,4.097948833568759
ACTB,EEF1A2,0.7316104083845989,1.843748143783518,215348.15555555566,353213.0,0.3075398501817696,0.18521123850217863,0.3414828771962383,1,1.3384277276352359,0.7031849435742888
ACTB,TUBA4A,0.48983356604793,1.3011722363780005,132960.25555555563,462832.0,0.40872434148467873,0.29105763703253457,0.37871611649251935,1,1.3197118210234615,0.9075669780459698
ACTB,SETD3,7.866771097266003,82.52566967325286,4157.9035555555565,5578.18,167.99052895809265,0.7196987475030582,59.3936211006912,1,1.3179899560409476,3.3382226254789784
ACTB,LCN2,4.631115932950627,108.55119834788633,10967.476888888888,0.0,868.4095867830907,1.414213562373095,307.0291538308655,1,1.2979104913688582,4.795831523312719
ACTB,FCGBP,4.6288952503482035,108.21753519015101,10933.710222222222,0.0,865.7402815212081,1.4142135623730951,306.08541190499847,1,1.2949172461639293,4.795831523312719
ACTB,HSPA8,0.8485857598286345,2.5062473703433756,224546.55555555556,300096.0,0.3982600439333022,0.22116651847505797,0.5542980053361136,1,1.2726034901367838,0.6330142474931187
ACTB,PRSS51,4.6083559238027405,105.17965236310971,10626.276888888888,0.0,841.4372189048777,1.4142135623730951,297.4929817151943,1,1.2676409869497762,4.79583152331272
ACTB,RAP1GAP2,7.7533677331531035,76.28712382908853,3842.233555555555,5627.18,152.75552000365946,0.7079468895711509,54.00723202913246,1,1.257581528310285,3.3180582254728055
