Bait,Prey,mean_diff,mean_diff_FDR_shuffle,mean_diff_FDR_pairs,FDR
KRT8,ANKRD26,7655.855555555554,1.0,1.0,0.19604576252360326
KRT8,FHIP2A,7162.222222222223,1.0,1.0,0.12057465366854797
KRT8,TAB2,3965.295555555556,1.0,1.0,0.08518518518518518
KRT8,RPL8,9759.461111111112,1.0,1.0,0.08637492833938468
KRT8,NOC2L,6040.615555555556,1.0,1.0,0.10551093879811686
KRT8,PDCD2L,2861.7778888888884,1.0,1.0,0.10286123032904149
KRT8,RPL27A,17324.77777777778,1.0,1.0,0.9142657451269706
KRT8,EPG5,7842.083333333332,1.0,1.0,0.0851063829787234
KRT8,NTPCR,5156.9293333333335,1.0,1.0,0.11927431806484817
KRT8,MKRN2,8603.422222222222,1.0,1.0,0.08556652562294312
KRT8,CTBP1,1519.052222222222,1.0,1.0,0.073160706946157
KRT8,DDX60,3630.3233333333337,1.0,1.0,0.0852893746640387
KRT8,PWP2,9395.93333333333,1.0,1.0,0.1053941908713693
KRT8,AXL,6303.217777777779,1.0,1.0,0.2715353887124859
KRT8,DHX36,11816.315555555551,1.0,1.0,0.12002567394094994
KRT8,MIOS,6844.4111111111115,1.0,1.0,0.08668920996003689
KRT8,COPRS,6281.843333333335,1.0,1.0,0.08506224066390042
KRT8,ARHGEF40,10753.01111111111,1.0,1.0,0.08522079191787518
KRT8,EFTUD2,12626.663333333334,1.0,1.0,0.08793856346935702
KRT8,VPS29,5601.638888888889,1.0,1.0,0.085667215815486
KRT8,FAM114A2,11443.633333333337,1.0,1.0,0.12244897959183673
KRT8,DYNC1LI2,12225.02666666667,1.0,1.0,0.260469444731672
KRT8,COMMD4,4401.491111111111,1.0,1.0,0.17771639042357273
KRT8,MCTP2,4099.897777777777,1.0,1.0,0.07376379239885573
KRT8,IFIT5,5907.315555555555,1.0,1.0,0.08506224066390042
KRT8,PPP1R18,12467.444444444443,1.0,1.0,0.190626764539808
KRT8,IRS1,3310.126666666666,1.0,1.0,0.0855085508550855
KRT8,ARPC3,2731.1811111111115,1.0,1.0,0.08487204405571752
KRT8,ENSA,10799.642444444446,1.0,1.0,0.3866134838019263
KRT8,RRAGA,6539.1966666666685,1.0,1.0,0.085
KRT8,SNX6,7262.241111111112,1.0,1.0,0.1059228650137741
KRT8,RFC5,9406.076666666664,1.0,1.0,0.08550655919076972
KRT8,FAM98B,4456.474444444444,1.0,1.0,0.18254420992584142
KRT8,CEP43,7252.11888888889,1.0,1.0,0.08508900865588764
KRT8,GPAM,1761.9344444444448,1.0,1.0,0.19287071181137558
KRT8,DBNL,11920.67044444445,1.0,1.0,0.10883364189367892
KRT8,SLC6A13,4774.887777777778,1.0,1.0,0.07376379239885573
KRT8,INPP5F,1309.814,1.0,1.0,0.08279632884202304
KRT8,SH3BP2,7977.455555555557,1.0,1.0,0.08694987775061125
KRT8,CDC42EP2,7657.944444444445,1.0,1.0,0.19651382258243588
KRT8,NEDD4,5492.124444444444,1.0,1.0,0.10543130990415335
KRT8,ZCCHC2,1449.9466666666665,1.0,1.0,0.08540093491549802
KRT8,AP1G1,4300.097555555555,1.0,1.0,0.08487204405571752
KRT8,PPP6C,6120.903333333334,1.0,1.0,0.08539944903581267
KRT8,EIF2B3,5420.9077777777775,1.0,1.0,0.0852309694209499
KRT8,VTA1,2195.1847777777784,1.0,1.0,0.10074734118999712
KRT8,TADA3,7157.555555555556,1.0,1.0,0.10509465478841871
KRT8,IKBKB,3854.882222222223,1.0,1.0,0.08558400561206594
KRT8,EIF5,14099.206666666663,1.0,1.0,0.2395528625156707
KRT8,CC2D1B,5991.06111111111,1.0,1.0,0.08453966415749856
KRT8,TANGO6,6544.512222222222,1.0,1.0,0.08522920203735145
KRT8,LRRC57,2073.3855555555556,1.0,1.0,0.25758360078683096
KRT8,USP5,18376.66666666667,1.0,1.0,0.6171868319794784
KRT8,TMEM131,8869.466666666667,1.0,1.0,0.10636572509798621
KRT8,GRWD1,5862.353333333333,1.0,1.0,0.07690782953419227
KRT8,NUDCD2,4056.844444444445,1.0,1.0,0.3423565311546412
KRT8,AFG2B,5951.157777777778,1.0,1.0,0.08523206751054853
KRT8,AKT1S1,4212.141111111111,1.0,1.0,0.08537645626847505
KRT8,ANKLE2,9838.7,1.0,1.0,0.16762869595947696
KRT8,ENOSF1,1497.8288888888887,1.0,1.0,0.08595311648191896
KRT8,MFN1,2504.727777777777,1.0,1.0,0.08574942892286065
KRT8,PCID2,3576.535555555556,1.0,1.0,0.09153993798907427
KRT8,EURL,2970.8922222222227,1.0,1.0,0.08538404175988068
KRT8,NUP210,3331.857777777778,1.0,1.0,0.3333333333333333
KRT8,SYDE2,193.78522222222225,1.0,1.0,0.073160706946157
KRT8,RELA,9378.035555555554,1.0,1.0,0.10578760578760579
KRT8,AGRN,957.1344444444446,1.0,1.0,0.08563586459286368
KRT8,INTS4,4855.150000000001,1.0,1.0,0.08537220197813639
KRT8,VPS13D,6781.6799999999985,1.0,1.0,0.09545322063538327
KRT8,ARHGAP45,6047.088888888888,1.0,1.0,0.08467482292337411
KRT8,UACA,8463.466666666667,1.0,1.0,0.1254439370877727
KRT8,EIF3E,9381.917777777777,1.0,1.0,0.09697586507705729
KRT8,STAM,8737.766666666666,1.0,1.0,0.08738452218688475
KRT8,CLIP1,11753.755555555555,1.0,1.0,0.10813704496788008
KRT8,CUEDC2,5885.674444444444,1.0,1.0,0.08531540847983454
KRT8,GOLGA7,3062.802222222222,1.0,1.0,0.08503803888419273
KRT8,HSDL1,2209.718888888889,1.0,1.0,0.08511342937572446
KRT8,USP14,7610.736666666668,1.0,1.0,0.1676096181046676
KRT8,ALKBH3,2839.208888888889,1.0,1.0,0.0852893746640387
KRT8,DIP2B,5141.417777777778,1.0,1.0,0.08551307847082495
KRT8,TUT7,8022.144444444442,1.0,1.0,0.08487204405571752
KRT8,GANAB,11865.100000000002,1.0,1.0,0.19109712230215828
KRT8,DCP1A,7412.411111111111,1.0,1.0,0.2392644446766273
KRT8,EPHA6,191.45455555555552,1.0,1.0,0.073160706946157
KRT8,MAG,191.1158888888889,1.0,1.0,0.073160706946157
KRT8,RPAP2,699.6846666666665,1.0,1.0,0.08543365455893254
KRT8,AKR1A1,4491.898888888889,1.0,1.0,0.07446166230629905
KRT8,MAGOH;MAGOHB,11791.555555555558,1.0,1.0,0.2968372280419017
KRT8,LDAH,7140.648888888889,1.0,1.0,0.10589849108367627
KRT8,RIOK1,8085.522222222222,1.0,1.0,0.0866801054427043
KRT8,CYB5B,7574.836666666668,1.0,1.0,0.08679593721144968
KRT8,PRKAR1A,3025.647777777778,1.0,1.0,0.09836065573770492
KRT8,NAT10,13225.042222222222,1.0,1.0,0.2270042194092827
KRT8,GEN1,1580.5977777777775,1.0,1.0,0.10349750178443969
KRT8,SEPTIN2,7777.833333333333,1.0,1.0,0.1957342812708287
KRT8,ABI1,8181.355888888889,1.0,1.0,0.16751149357538606
KRT8,NUDT16L1,5743.476666666666,1.0,1.0,0.08506224066390042
KRT8,EIF3M,8714.071888888891,1.0,1.0,0.09837728194726167
KRT8,SNX3,11310.74888888889,1.0,1.0,0.08744902582691437
KRT8,LARP4B,6448.367777777778,1.0,1.0,0.10552486187845304
KRT8,TMED8,4720.564444444443,1.0,1.0,0.33478303845013346
KRT8,ANKRD52,12116.122222222224,1.0,1.0,0.1689647113811638
KRT8,UTRN,9392.871111111115,1.0,1.0,0.33839329719073435
KRT8,AHCYL1,13684.79222222222,1.0,1.0,0.5676916016521341
KRT8,BICC1,7199.099999999999,1.0,1.0,0.1221442246330568
KRT8,PDCL3,7712.344444444444,1.0,1.0,0.09833454018826937
KRT8,MTSS2,5142.094444444445,1.0,1.0,0.08581706063720453
KRT8,HEBP1,5283.275555555555,1.0,1.0,0.0855386716749189
KRT8,RPLP1,14261.16888888889,1.0,1.0,0.33339942500247843
KRT8,SSRP1,14396.445555555549,1.0,1.0,0.6803035301880568
KRT8,FRAS1,4560.34,1.0,1.0,0.05381375760411792
KRT8,DDHD1,8975.0,1.0,1.0,0.0848690591658584
KRT8,CCT4,11832.957777777774,1.0,1.0,0.08806262230919765
KRT8,GPX4,9203.643333333332,1.0,1.0,0.15761779478593638
KRT8,RANBP1,5957.994444444446,1.0,1.0,0.10562603419746276
KRT8,ASCC1,7193.282222222219,1.0,1.0,0.35628244050533736
KRT8,ARPC4,10188.393555555556,1.0,1.0,0.14561080417434008
KRT8,CLTA,6506.953333333333,1.0,1.0,0.13177907991522253
KRT8,PSMC6,3477.246666666666,1.0,1.0,0.08557495674060091
KRT8,CNOT10,3016.9066666666668,1.0,1.0,0.08539583674807409
KRT8,CCT2,13359.079999999998,1.0,1.0,0.131993006993007
KRT8,PSME2,3089.224666666666,1.0,1.0,0.07236700409218177
KRT8,LPL,3287.876666666667,1.0,1.0,0.09350725487322292
KRT8,SMC5,5838.728888888887,1.0,1.0,0.08528174936921783
KRT8,ATG3,11310.77666666667,1.0,1.0,0.09454333236066531
KRT8,MAPKAP1,5474.257777777779,1.0,1.0,0.10866666666666666
KRT8,TRIP11,12083.166666666664,1.0,1.0,0.21210486568130327
KRT8,HDAC2,16106.644444444442,1.0,1.0,0.5089945086157924
KRT8,RUFY2,10208.645555555551,1.0,1.0,0.08491508491508491
KRT8,NPRL3,1876.5133333333335,1.0,1.0,0.10469059056230573
KRT8,PALM2AKAP2,12914.547777777774,1.0,1.0,0.4478456961903848
KRT8,IGHMBP2,3416.86,1.0,1.0,0.12225625319040327
KRT8,ABTB2,5768.7777777777765,1.0,1.0,0.19102896427363913
KRT8,NDUFA4,10261.024444444443,1.0,1.0,0.3761941899005654
KRT8,TMF1,12025.969999999998,1.0,1.0,0.2785416030145636
KRT8,DMXL2,7023.205555555554,1.0,1.0,0.0983203011873733
KRT8,LSM12,10409.95222222222,1.0,1.0,0.1924025100851636
KRT8,RNGTT,2229.7266666666665,1.0,1.0,0.08503803888419273
KRT8,CDC37L1,10544.22222222222,1.0,1.0,0.09013959013959014
KRT8,UBXN1,7212.243333333335,1.0,1.0,0.08517247016511362
KRT8,COG1,13749.544444444447,1.0,1.0,0.21201985325852396
KRT8,SEPTIN7,11475.478888888889,1.0,1.0,0.4050988755331524
KRT8,CNDP2,6746.1677777777795,1.0,1.0,0.18546280522430436
KRT8,FAM161A,2694.0022222222224,1.0,1.0,0.08501952431664891
KRT8,APEH,7309.711111111113,1.0,1.0,0.3333333333333333
KRT8,EFL1,5416.604444444445,1.0,1.0,0.08544569414134631
KRT8,TIAM2,846.4833333333335,1.0,1.0,0.10427277872099604
KRT8,GPS1,5843.486555555555,1.0,1.0,0.10529986052998605
KRT8,KATNB1,2393.7366666666667,1.0,1.0,0.08538763844230082
KRT8,CAMKK1,4509.575555555557,1.0,1.0,0.19058371909224342
KRT8,MGMT,1015.6044444444444,1.0,1.0,0.10532941670163659
KRT8,NCOA7,10811.388888888892,1.0,1.0,0.16848271821909783
KRT8,ABL2,4392.11,1.0,1.0,0.08531540847983454
KRT8,PLCG1,3484.4511111111105,1.0,1.0,0.08515691263782867
KRT8,PRR11,8503.18888888889,1.0,1.0,0.08679593721144968
KRT8,PDCD6,7722.5055555555555,1.0,1.0,0.1935771632471008
KRT8,C9orf72,2550.184444444445,1.0,1.0,0.09111078242863482
KRT8,TRAPPC9,7929.8,1.0,1.0,0.2949364535001009
KRT8,ACSL4,4453.122222222222,1.0,1.0,0.08528274083624977
KRT8,LGALS8,1793.4055555555556,1.0,1.0,0.10529986052998605
KRT8,OGT,13455.56,1.0,1.0,0.19060523938572718
KRT8,PARP14,6013.034444444444,1.0,1.0,0.08804086538461539
KRT8,CFAP20,4536.811111111111,1.0,1.0,0.2696882690730107
KRT8,CTPS1,9810.454444444444,1.0,1.0,0.10616716256424127
KRT8,FHIP2B,175.45288888888888,1.0,1.0,0.07364341085271318
KRT8,PROB1,175.44855555555557,1.0,1.0,0.07364341085271318
KRT8,OPTN,1512.0533333333333,1.0,1.0,0.085667215815486
KRT8,PRDX5,17205.477777777774,1.0,1.0,0.10483417650365374
KRT8,XRCC5,4115.944444444438,1.0,1.0,0.8577274158010701
KRT8,RFLNB,5233.201111111111,1.0,1.0,0.10845465473487378
KRT8,DDX24,6550.221111111111,1.0,1.0,0.14422840265813439
KRT8,HNRNPH1,14428.11444444444,1.0,1.0,0.19233785146185728
KRT8,SCD,2379.9777777777776,1.0,1.0,0.08546848700205723
KRT8,PRKCA,4291.733333333334,1.0,1.0,0.08518401015228426
KRT8,RABGAP1L,6791.244444444443,1.0,1.0,0.19836536337530372
KRT8,SHB,3700.4377777777777,1.0,1.0,0.08529250956806998
KRT8,EIF2S2,9675.77222222222,1.0,1.0,0.34864997545409915
KRT8,STAT5B,10768.526666666668,1.0,1.0,0.10551093879811686
KRT8,DTWD2,1797.4955555555557,1.0,1.0,0.07431340872374798
KRT8,RC3H1,5975.9655555555555,1.0,1.0,0.08842925659472423
KRT8,MOB1A;MOB1B,4737.268888888889,1.0,1.0,0.2738788435999591
KRT8,FTSJ1,5025.761111111112,1.0,1.0,0.08526187576126674
KRT8,AKAP11,7643.431111111111,1.0,1.0,0.08550795995404563
KRT8,TOP3B,9139.233333333334,1.0,1.0,0.11043912700499606
KRT8,TIGAR,1959.970888888889,1.0,1.0,0.08581706063720453
KRT8,DCAF1,6446.923333333333,1.0,1.0,0.1063339210633392
KRT8,XPO1,8137.874222222221,1.0,1.0,0.3026223249271576
KRT8,S100A16,2953.6577777777775,1.0,1.0,0.22478813559322033
KRT8,DOK1,3743.9422222222224,1.0,1.0,0.0851521164021164
KRT8,DPYD,6920.334444444445,1.0,1.0,0.08679593721144968
KRT8,AFAP1L1,1054.2584444444446,1.0,1.0,0.0853387634209552
KRT8,NRBP1,1812.505555555556,1.0,1.0,0.1095890410958904
KRT8,DOCK1,11098.177777777775,1.0,1.0,0.1684444965420232
KRT8,MB21D2,6019.938888888889,1.0,1.0,0.337969813554306
KRT8,TK1,10332.023333333334,1.0,1.0,0.11215686274509803
KRT8,CASP4,2159.285555555555,1.0,1.0,0.08528174936921783
KRT8,ZZEF1,9014.684444444443,1.0,1.0,0.08548441166610794
KRT8,SRA1,4652.6866666666665,1.0,1.0,0.08524151763329434
KRT8,PGRMC1,8353.743333333332,1.0,1.0,0.41635256596114817
KRT8,AHI1,5379.535555555556,1.0,1.0,0.08542544229149115
KRT8,YARS1,10009.494444444445,1.0,1.0,0.08679593721144968
KRT8,TOMM40,8948.472222222219,1.0,1.0,0.15270400772573636
KRT8,LCLAT1,1928.068888888889,1.0,1.0,0.10433796427558832
KRT8,BBS10,3259.8644444444444,1.0,1.0,0.07587587587587588
KRT8,UCKL1,1992.7233333333336,1.0,1.0,0.08547777577829764
KRT8,SMG8,5450.173333333332,1.0,1.0,0.08467223650385604
KRT8,RPL38,8914.25,1.0,1.0,0.1214486818530842
KRT8,RPS28,18434.022222222207,1.0,1.0,0.9933714285714286
KRT8,UBE2V1,9512.815555555557,1.0,1.0,0.08274922118380063
KRT8,SEC31A,11678.211111111112,1.0,1.0,0.21826328141668444
KRT8,LARP4,9679.13288888889,1.0,1.0,0.16960429555270223
KRT8,SORCS3,4486.8966666666665,1.0,1.0,0.07587587587587588
KRT8,INTS2,167.11688888888887,1.0,1.0,0.0738255033557047
KRT8,ABRAXAS2,3402.322222222222,1.0,1.0,0.10529255690546013
KRT8,CAT,3460.856666666666,1.0,1.0,0.08560817084493964
KRT8,ZWILCH,3181.2999999999997,1.0,1.0,0.08542544229149115
KRT8,HSDL2,4829.51111111111,1.0,1.0,0.08524151763329434
KRT8,NDUFS8,1664.2677777777776,1.0,1.0,0.08518518518518518
KRT8,ADSL,9239.56,1.0,1.0,0.15769322804498684
KRT8,TNKS,2654.0988888888887,1.0,1.0,0.08527671423599026
KRT8,EIF4E2,5212.854444444443,1.0,1.0,0.08554913294797688
KRT8,MAT2A,14273.255555555555,1.0,1.0,0.3945426296368227
KRT8,RAPGEF2,5219.943333333333,1.0,1.0,0.10543130990415335
KRT8,PKM,27771.111111111124,1.0,1.0,0.4828410285823535
KRT8,OSBPL9,9446.855555555554,1.0,1.0,0.08674329501915709
KRT8,MTHFD1,12743.054444444446,1.0,1.0,0.18165200502684795
KRT8,COL12A1,4117.016666666666,1.0,1.0,0.23427672955974843
KRT8,SKA1,5539.998888888889,1.0,1.0,0.085
KRT8,UEVLD,7284.255555555556,1.0,1.0,0.10632534200189625
KRT8,EXOSC7,2579.442222222223,1.0,1.0,0.08477034649476228
KRT8,BTBD1,5928.187777777778,1.0,1.0,0.10595124608470652
KRT8,PPIP5K2,7413.733333333333,1.0,1.0,0.10877659574468085
KRT8,AKT2,3230.9988888888893,1.0,1.0,0.0855595667870036
KRT8,FNIP1,7104.733333333333,1.0,1.0,0.10616716256424127
KRT8,PPP1R9B,3899.8611111111113,1.0,1.0,0.08673000306466441
KRT8,PPP2R5D,5125.605555555556,1.0,1.0,0.08810705157119231
KRT8,DLGAP5,9773.253,1.0,1.0,0.1702721563154222
KRT8,MFSD10,1573.9388888888889,1.0,1.0,0.08517247016511362
KRT8,GPT2,162.11922222222222,1.0,1.0,0.0743651753325272
KRT8,EGLN1,5302.474444444445,1.0,1.0,0.0866801054427043
KRT8,STAMBP,4948.886666666667,1.0,1.0,0.0848135701712274
KRT8,OBSL1,4402.593333333334,1.0,1.0,0.0855085508550855
KRT8,MAP4K3,1422.0444444444445,1.0,1.0,0.17310592876203737
KRT8,SAMD9,5580.683333333333,1.0,1.0,0.10597197660182288
KRT8,PITPNM3,1087.7044444444443,1.0,1.0,0.0743052758759565
KRT8,HOOK3,12840.511111111113,1.0,1.0,0.14193946880790612
KRT8,COG3,4235.26111111111,1.0,1.0,0.10602310231023103
KRT8,UBR1,8821.577777777777,1.0,1.0,0.10836451095670764
KRT8,MROH1,4751.881111111112,1.0,1.0,0.08718104495747266
KRT8,OSBPL8,3584.4277777777784,1.0,1.0,0.0866226386115804
KRT8,EPS15,9837.188888888888,1.0,1.0,0.19109712230215828
KRT8,MTMR6,5357.0,1.0,1.0,0.1975623268698061
KRT8,SERPINA11,161.11855555555553,1.0,1.0,0.0743651753325272
KRT8,EXOC2,6941.9077777777775,1.0,1.0,0.08838951310861423
KRT8,EFCAB2,404.68066666666664,1.0,1.0,0.10605649103747963
KRT8,CNOT6L,4166.115555555555,1.0,1.0,0.08515497553017945
KRT8,MTPAP,3995.017777777777,1.0,1.0,0.08557495674060091
KRT8,FBXL18,5260.961111111111,1.0,1.0,0.08549546733354173
KRT8,ACOX1,160.45022222222224,1.0,1.0,0.0743651753325272
KRT8,SCYL1,7810.677777777777,1.0,1.0,0.0869299051117233
KRT8,FAF1,1383.8144444444442,1.0,1.0,0.08547156726768378
KRT8,SNX33,5900.383333333333,1.0,1.0,0.08506493506493507
KRT8,TRIM56,4600.376666666665,1.0,1.0,0.0855386716749189
KRT8,UNC13D,4487.853333333333,1.0,1.0,0.2637226578621544
KRT8,AURKB,8493.583333333334,1.0,1.0,0.21510690877833888
KRT8,DICER1,4730.591111111111,1.0,1.0,0.182378452408126
KRT8,RBM4,4364.574444444444,1.0,1.0,0.08700961685238895
KRT8,MRRF,2649.0122222222226,1.0,1.0,0.08496621621621622
KRT8,GLRX5,5026.865555555557,1.0,1.0,0.17997479665482874
KRT8,S100A11,6058.674444444447,1.0,1.0,0.10382978723404256
KRT8,RAPH1,8009.11111111111,1.0,1.0,0.09371796749158003
KRT8,WRAP73,4803.707777777778,1.0,1.0,0.07243928194297783
KRT8,ADRM1,3608.556666666667,1.0,1.0,0.10603768394993811
KRT8,PMS1,17135.206666666672,1.0,1.0,0.5460636515912898
KRT8,UCK2,2880.1188888888896,1.0,1.0,0.10563575791227096
KRT8,NEDD8,6061.816333333333,1.0,1.0,0.0856626109832292
KRT8,RAD21,5383.86888888889,1.0,1.0,0.2574062564740004
KRT8,LGALS4,157.44755555555554,1.0,1.0,0.0743052758759565
KRT8,ABCF1,11891.49111111111,1.0,1.0,0.3168247628557164
KRT8,PDZD2,5081.446666666667,1.0,1.0,0.10533591374066906
KRT8,STRIP2,5574.051111111111,1.0,1.0,0.08540685944855414
KRT8,MID1IP1,4339.030000000001,1.0,1.0,0.1063226155093218
KRT8,GDI2,6232.415555555557,1.0,1.0,0.08559761269043506
KRT8,NCAPG2,7059.198888888891,1.0,1.0,0.09591034783874254
KRT8,CELSR1,2866.1188888888887,1.0,1.0,0.07587587587587588
KRT8,NEDD1,5805.438888888889,1.0,1.0,0.10589849108367627
KRT8,TRAPPC10,3606.0877777777782,1.0,1.0,0.09454333236066531
KRT8,C19orf25,3308.4333333333343,1.0,1.0,0.09016636957813429
KRT8,UBE2J1,156.11555555555557,1.0,1.0,0.0743052758759565
KRT8,FBXO4,2643.502222222222,1.0,1.0,0.08540093491549802
KRT8,TFCP2,7129.716666666666,1.0,1.0,0.16552051221247333
KRT8,AVL9,4159.127777777778,1.0,1.0,0.26789933230611196
KRT8,SORBS2,4280.3533333333335,1.0,1.0,0.08518401015228426
KRT8,EIF2A,12217.144444444442,1.0,1.0,0.27629833690439753
KRT8,TAGLN3,4026.7066666666674,1.0,1.0,0.08515497553017945
KRT8,EPB41L1,11706.430999999997,1.0,1.0,0.20552147239263804
KRT8,VPS33A,3499.4322222222213,1.0,1.0,0.08515854854527623
KRT8,ANXA6,9510.02888888889,1.0,1.0,0.10882000798190768
KRT8,CNTLN,5388.627777777776,1.0,1.0,0.27307102708226877
KRT8,UBAC1,2275.6366666666668,1.0,1.0,0.08532883642495784
KRT8,VPS50,3708.121555555555,1.0,1.0,0.09805345729227194
KRT8,ARHGEF12,3202.407777777778,1.0,1.0,0.08495752123938032
KRT8,TSC22D1,5002.591111111111,1.0,1.0,0.10522648083623694
KRT8,HNRNPH2,5386.736666666668,1.0,1.0,0.08559761269043506
KRT8,MIIP,526.7892222222222,1.0,1.0,0.07574247558301773
KRT8,SLC30A7,4985.368888888889,1.0,1.0,0.08482502822125464
KRT8,SMTN,2685.076666666667,1.0,1.0,0.10553392658509456
KRT8,CCDC124,3574.444444444444,1.0,1.0,0.0872075357034336
KRT8,TTLL4,3643.2199999999993,1.0,1.0,0.10553321314658161
KRT8,TPD52,8358.42222222222,1.0,1.0,0.15680863827234554
KRT8,LARP6,1555.496111111111,1.0,1.0,0.08547590669163971
KRT8,KIF21A,4470.606666666667,1.0,1.0,0.0941245249926922
KRT8,NIF3L1,3251.333333333333,1.0,1.0,0.10576002189081954
KRT8,RAB13,11901.94877777778,1.0,1.0,0.30029154518950435
KRT8,EDRF1,7851.855555555558,1.0,1.0,0.20109769484083426
KRT8,GTPBP4,10621.655555555551,1.0,1.0,0.24151967435549526
KRT8,ENG,6287.654444444444,1.0,1.0,0.07908163265306123
KRT8,PALMD,10657.588888888888,1.0,1.0,0.12049737213177798
KRT8,SRGAP2,5624.373333333334,1.0,1.0,0.08550770198050928
KRT8,KATNA1,3059.6388888888887,1.0,1.0,0.10509465478841871
KRT8,ACTR3,8929.927777777779,1.0,1.0,0.18522727272727274
KRT8,BORCS6,3785.4577777777777,1.0,1.0,0.08574120603015076
KRT8,ANK2,2002.3344444444444,1.0,1.0,0.07574247558301773
KRT8,MYO5A,8170.893333333331,1.0,1.0,0.08518049398353388
KRT8,TKT,12303.137777777782,1.0,1.0,0.710811913504692
KRT8,UBE2C,3497.1244444444446,1.0,1.0,0.1951544787730607
KRT8,VPS37B,644.1444444444444,1.0,1.0,0.14186765615337044
KRT8,PHLDA2,956.3611111111112,1.0,1.0,0.1441230769230769
KRT8,CDK5,2445.322222222222,1.0,1.0,0.08541233541233541
KRT8,LDHB,12804.555555555551,1.0,1.0,0.500285062713797
KRT8,UBE4B,5174.478888888889,1.0,1.0,0.10237686139747995
KRT8,MSH3,7566.655555555557,1.0,1.0,0.10883364189367892
KRT8,BRAF,3692.8366666666666,1.0,1.0,0.08522534733988478
KRT8,SND1,13317.566666666666,1.0,1.0,0.8948723952236011
KRT8,CAVIN1,3278.417777777777,1.0,1.0,0.08512513218188227
KRT8,RPS16,24408.83333333333,1.0,1.0,0.5288135593220339
KRT8,TUBG1,7115.040000000001,1.0,1.0,0.26672833795868023
KRT8,TRIM16,2592.746666666667,1.0,1.0,0.09406085430076068
KRT8,CAPZA2,5858.570000000001,1.0,1.0,0.16875365710942072
KRT8,AAGAB,6558.113333333333,1.0,1.0,0.08742261814887513
KRT8,ITPKC,1817.7333333333331,1.0,1.0,0.08521995214430333
KRT8,IMMT,3387.7744444444447,1.0,1.0,0.1008923431203224
KRT8,ATIC,4876.233333333334,1.0,1.0,0.08529760895370528
KRT8,FBXO7,2515.9766666666674,1.0,1.0,0.08686899969030659
KRT8,TDRD7,3885.92,1.0,1.0,0.19109712230215828
KRT8,DPP9,1553.262222222222,1.0,1.0,0.08558707124010555
KRT8,KHDRBS1,11058.151111111109,1.0,1.0,0.15506024096385543
KRT8,ABCE1,9358.92444444444,1.0,1.0,0.21490002150075252
KRT8,RBSN,4362.76888888889,1.0,1.0,0.08467223650385604
KRT8,GIT1,5929.606666666667,1.0,1.0,0.08741842464713917
KRT8,GCC2,8502.244444444445,1.0,1.0,0.10948616600790514
KRT8,FOXO3,6201.976666666666,1.0,1.0,0.0869299051117233
KRT8,NHERF1,8014.421666666668,1.0,1.0,0.08818236352729454
KRT8,CHML,3122.757777777778,1.0,1.0,0.17154811715481172
KRT8,PPP2CA;PPP2CB,8835.238888888889,1.0,1.0,0.18725234914525077
KRT8,NPEPPS,8865.567777777778,1.0,1.0,0.20379302784477088
KRT8,SPCS2,3298.9866666666667,1.0,1.0,0.23659405111018014
KRT8,SKP2,8741.12333333333,1.0,1.0,0.22333297883654152
KRT8,MIA3,5929.601111111111,1.0,1.0,0.08547953863169537
KRT8,EPS15L1,11157.633333333337,1.0,1.0,0.19235939950705802
KRT8,INPP5B,5868.307777777779,1.0,1.0,0.1431737042964422
KRT8,CCSER2,1766.327777777778,1.0,1.0,0.2585618210036213
KRT8,CTNNA1,11493.037777777776,1.0,1.0,0.528403203014602
KRT8,USP32,4890.571111111111,1.0,1.0,0.08738452218688475
KRT8,CDC42BPA,6133.865555555556,1.0,1.0,0.09247027741083223
KRT8,FNDC3B,3787.214444444444,1.0,1.0,0.08594964252409076
KRT8,GNPDA1,2328.393333333334,1.0,1.0,0.2980072463768116
KRT8,PARVA,6615.8344444444465,1.0,1.0,0.08873974645786727
KRT8,CSNK1G2,1425.9255555555555,1.0,1.0,0.08706240487062405
KRT8,GCC1,5823.266666666666,1.0,1.0,0.10589849108367627
KRT8,APPL2,4695.692222222222,1.0,1.0,0.08518049398353388
KRT8,KYNU,3456.2144444444443,1.0,1.0,0.08526490066225166
KRT8,FHL3,3220.435555555556,1.0,1.0,0.08554804214499136
KRT8,ARHGDIA,5128.0122222222235,1.0,1.0,0.08566929133858267
KRT8,MNS1,2328.387777777777,1.0,1.0,0.0855495629533197
KRT8,EIF4G3,10360.187777777775,1.0,1.0,0.9755052051439069
KRT8,USP25,5066.674444444444,1.0,1.0,0.12542759407069556
KRT8,ASAP1,5019.673333333333,1.0,1.0,0.08550795995404563
KRT8,PSMC4,3070.7455555555553,1.0,1.0,0.08554913294797688
KRT8,METTL2B,4045.3466666666673,1.0,1.0,0.08504212366873311
KRT8,C2CD5,5882.127777777776,1.0,1.0,0.16431032434359036
KRT8,CNP,5938.513333333332,1.0,1.0,0.19836536337530372
KRT8,CHMP4B,8235.364444444444,1.0,1.0,0.10836451095670764
KRT8,RBMS1;RBMS3,3878.151111111112,1.0,1.0,0.08527870414483087
KRT8,WDR59,3908.643333333333,1.0,1.0,0.08556652562294312
KRT8,DMD,4327.253333333332,1.0,1.0,0.1059449140987183
KRT8,SEPTIN6,8246.338888888888,1.0,1.0,0.1620558072978774
