Bait,Prey,log_fold_change,snr,mean_diff,median_diff,replicate_fold_change_sd,bait_cv,bait_control_sd_ratio,zero_or_neg_fc,nonzero_reps,reps_above_ctrl_med,single_rep_flag,composite_score,global_cv,predicted_probability,FDR,global_cv_flag
EIF4A2,SMARCE1,-5.5365468248122705,0.0,-187.87233333333333,-231.948,0.0,0.0,0.0,0,0,0,0,-0.4085044597970361,1.4908301044665366,0.0,1.0,
EIF4A2,SMC1A,-0.3965218133496679,16.805820211750717,-495.5600000000002,-492.80999999999995,0.0448577049460929,0.0590483445636823,0.9923558625387532,0,3,0,0,0.0774936590664743,0.1961150663162285,0.0042000000000000015,1.0,likely background
EIF4A2,SMC2,-0.2926628803313583,126.92840958668528,-910.7033333333328,-836.8699999999999,0.0285546938665443,0.0349770464504185,4.439580877991243,0,3,0,0,0.0819064030226277,0.1583070672915698,0.11079999999999997,1.0,likely background
EIF4A2,SMC3,-0.8331594802893192,6.276240916878032,-800.034,-835.599,0.0570859129105628,0.1017050886642408,0.6383256389292166,0,3,0,0,0.02858307085961,0.273346858496013,0.003300000000000001,1.0,
EIF4A2,SMC4,-0.1440168854203161,37.62394760241244,-390.3633333333332,-565.3600000000001,0.0717701582323336,0.0793052804004138,2.983777714379796,0,3,1,0,0.1015923154169103,0.114469140963467,0.025099999999999997,1.0,likely background
EIF4A2,SMCHD1,-5.5365468248122705,0.0,-17.563266666666667,0.0,0.0,0.0,0.0,0,0,0,0,-0.4040108993946751,2.8284271247461903,0.0,1.0,
EIF4A2,SMG1,-5.5365468248122705,0.0,-958.5303333333331,-690.725,0.0,0.0,0.0,0,0,0,0,-0.4200188872141938,0.9856594303604982,0.0,1.0,
EIF4A2,SMG9,-5.5365468248122705,0.0,-840.0283333333333,-268.975,0.0,0.0,0.0,0,0,0,0,-0.4130057262964236,2.506764393034478,0.0,1.0,
EIF4A2,SMNDC1,-0.3536084910093413,6.707957868262805,-261.74199999999996,-362.939,0.0516673126902406,0.0660188850374115,0.4428518993406426,0,3,0,0,0.0847553219976291,0.3452640814429694,0.0029000000000000002,1.0,
EIF4A2,SMU1,-0.4029294289369964,11.721540280241465,-134.94099999999997,-80.125,0.1965669981792703,0.2599023414037296,3.0464557636928853,0,3,0,0,0.0851263489802157,0.26341187568957,0.051199999999999975,1.0,
