Bait	PreyGene	#Rep	AvgP	BFDR
MEPCE	DDX3X	3	0.6139	0.0727
EIF4A2	DDX41	3	0.0014	0.6047
MEPCE	DDX41	3	0.0002	0.6584
EIF4A2	DDX42	3	0.0000	0.7045
MEPCE	DDX42	3	0.8756	0.0074
EIF4A2	DDX46	3	0.0000	0.7045
MEPCE	DDX46	3	0.0000	0.7045
EIF4A2	DDX49	3	0.0000	0.7045
MEPCE	DDX49	3	0.0000	0.7045
EIF4A2	DDX5	3	0.0000	0.7045
MEPCE	DDX5	3	0.9933	0.0002
EIF4A2	DDX50	3	1.0000	0.0000
MEPCE	DDX50	3	1.0000	0.0000
EIF4A2	DDX52	3	0.0119	0.5000
MEPCE	DDX52	3	0.4114	0.1151
EIF4A2	DDX54	3	0.0001	0.6759
MEPCE	DDX54	3	0.0001	0.6759
EIF4A2	DDX6	3	0.0000	0.7045
MEPCE	DDX6	3	0.0035	0.5647
EIF4A2	DEK	3	0.0000	0.7045
MEPCE	DEK	3	0.0538	0.3944
EIF4A2	DERPC	3	0.0000	0.7045
MEPCE	DERPC	3	0.0000	0.7045
EIF4A2	DHCR24	3	0.0000	0.7045
MEPCE	DHCR24	3	0.0000	0.7045
EIF4A2	DHX15	3	1.0000	0.0000
MEPCE	DHX15	3	0.0351	0.4348
EIF4A2	DHX16	3	0.0000	0.7045
MEPCE	DHX16	3	0.3062	0.2298
EIF4A2	DHX30	3	0.6691	0.0368
MEPCE	DHX30	3	1.0000	0.0000
EIF4A2	DHX35	3	0.0001	0.6759
MEPCE	DHX35	3	0.2427	0.2666
EIF4A2	DHX36	3	0.3276	0.2130
MEPCE	DHX36	3	0.0499	0.3998
EIF4A2	DHX38	3	0.0003	0.6480
MEPCE	DHX38	3	0.0000	0.7045
EIF4A2	DHX40	3	0.0000	0.7045
MEPCE	DHX40	3	0.0000	0.7045
EIF4A2	DHX9	3	0.4760	0.0999
MEPCE	DHX9	3	0.5088	0.0927
EIF4A2	DIABLO	3	0.0000	0.7045
MEPCE	DIABLO	3	0.0001	0.6759
EIF4A2	DIAPH1	3	0.0000	0.7045
MEPCE	DIAPH1	3	0.0000	0.7045
EIF4A2	DIDO1	3	0.0000	0.7045
MEPCE	DIDO1	3	0.0000	0.7045
EIF4A2	DIMT1	3	0.3333	0.1871
MEPCE	DIMT1	3	0.9999	0.0000
MEPCE	DIS3	3	0.5596	0.0799
EIF4A2	D0JA1	3	0.0000	0.7045
MEPCE	D0JA1	3	0.0000	0.7045
EIF4A2	D0JA2	3	0.0000	0.7045
MEPCE	D0JA2	3	0.0000	0.7045
EIF4A2	D0JB1	3	0.0004	0.6406
MEPCE	D0JB1	3	0.0142	0.4886
EIF4A2	D0JB6	3	0.0000	0.7045
MEPCE	D0JB6	3	0.0000	0.7045
EIF4A2	D0JC10	3	0.0000	0.7045
MEPCE	D0JC10	3	0.0007	0.6261
EIF4A2	D0JC7	3	0.0000	0.7045
MEPCE	D0JC7	3	0.0000	0.7045
EIF4A2	D0JC8	3	0.0000	0.7045
MEPCE	D0JC8	3	0.0001	0.6759
EIF4A2	D0JC9	3	0.0000	0.7045
MEPCE	D0JC9	3	0.0000	0.7045
EIF4A2	DOCK7	3	0.0003	0.6480
MEPCE	DOCK7	3	0.0005	0.6342
EIF4A2	DPM1	3	0.0000	0.7045
MEPCE	DPM1	3	0.0000	0.7045
EIF4A2	DPYSL2	3	0.0000	0.7045
MEPCE	DPYSL2	3	0.0000	0.7045
EIF4A2	DPYSL3	3	0.0000	0.7045
MEPCE	DPYSL3	3	0.0000	0.7045
EIF4A2	DRG1	3	1.0000	0.0000
MEPCE	DRG1	3	0.0025	0.5845
EIF4A2	DSP	3	0.0000	0.7045
MEPCE	DSP	3	0.0006	0.6309
EIF4A2	DSTN	3	0.0001	0.6759
MEPCE	DSTN	3	0.3157	0.2225
EIF4A2	DUT	3	0.0000	0.7045
MEPCE	DUT	3	0.0000	0.7045
EIF4A2	DYNC1H1	3	0.0000	0.7045
MEPCE	DYNC1H1	3	0.0004	0.6406
EIF4A2	DYNC1LI1	3	0.6673	0.0420
MEPCE	DYNC1LI1	3	0.0201	0.4717
EIF4A2	DYNC2I1	3	0.0000	0.7045
MEPCE	DYNC2I1	3	0.0000	0.7045
EIF4A2	DYNLL1	3	0.0001	0.6759
MEPCE	DYNLL1	3	0.0003	0.6480
EIF4A2	E2F7	3	0.0000	0.7045
MEPCE	E2F7	3	0.0000	0.7045
EIF4A2	EBP	3	0.0000	0.7045
MEPCE	EBP	3	0.0008	0.6216
EIF4A2	ECH1	3	0.0000	0.7045
MEPCE	ECH1	3	0.4348	0.1138
EIF4A2	ECHS1	3	0.6667	0.0451
MEPCE	ECHS1	3	0.0000	0.7045
EIF4A2	ECPAS	3	0.0000	0.7045
MEPCE	ECPAS	3	0.0000	0.7045
EIF4A2	EDF1	3	0.0000	0.7045
MEPCE	EDF1	3	0.0000	0.7045
EIF4A2	EDRF1	3	1.0000	0.0000
MEPCE	EDRF1	3	0.1323	0.3097
EIF4A2	EEF1A1	3	0.0000	0.7045
MEPCE	EEF1A1	3	0.0000	0.7045
EIF4A2	EEF1A2	3	0.0459	0.4139
MEPCE	EEF1A2	3	0.0006	0.6309
EIF4A2	EEF1B2	3	0.0000	0.7045
MEPCE	EEF1B2	3	0.0000	0.7045
EIF4A2	EEF1D	3	0.0000	0.7045
MEPCE	EEF1D	3	0.0000	0.7045
EIF4A2	EEF1E1	3	0.0000	0.7045
MEPCE	EEF1E1	3	0.0149	0.4859
EIF4A2	EEF1G	3	0.0000	0.7045
MEPCE	EEF1G	3	0.0000	0.7045
EIF4A2	EEF2	3	0.0000	0.7045
MEPCE	EEF2	3	0.0000	0.7045
EIF4A2	EFTUD2	3	0.0000	0.7045
MEPCE	EFTUD2	3	0.0000	0.7045
EIF4A2	EI24	3	0.0000	0.7045
MEPCE	EI24	3	0.0075	0.5251
EIF4A2	EIF1	3	0.0000	0.7045
MEPCE	EIF1	3	0.0001	0.6759
EIF4A2	EIF1AX	3	0.0000	0.7045
MEPCE	EIF1AX	3	0.0000	0.7045
EIF4A2	EIF2B1	3	0.0000	0.7045
MEPCE	EIF2B1	3	0.9717	0.0015
EIF4A2	EIF2B2	3	0.0000	0.7045
MEPCE	EIF2B2	3	0.0128	0.4967
EIF4A2	EIF2B3	3	0.0000	0.7045
MEPCE	EIF2B3	3	0.0000	0.7045
EIF4A2	EIF2B4	3	0.0000	0.7045
MEPCE	EIF2B4	3	0.0000	0.7045
EIF4A2	EIF2B5	3	0.0000	0.7045
MEPCE	EIF2B5	3	0.0034	0.5657
EIF4A2	EIF2S1	3	0.0000	0.7045
MEPCE	EIF2S1	3	0.0002	0.6584
EIF4A2	EIF2S2	3	0.0000	0.7045
MEPCE	EIF2S2	3	0.0000	0.7045
EIF4A2	EIF2S3	3	0.0008	0.6216
MEPCE	EIF2S3	3	0.0277	0.4483
EIF4A2	EIF3A	3	1.0000	0.0000
MEPCE	EIF3A	3	0.0078	0.5221
EIF4A2	EIF3B	3	1.0000	0.0000
MEPCE	EIF3B	3	0.0081	0.5197
EIF4A2	EIF3C	3	1.0000	0.0000
MEPCE	EIF3C	3	0.5380	0.0868
EIF4A2	EIF3D	3	1.0000	0.0000
MEPCE	EIF3D	3	0.1972	0.2800
EIF4A2	EIF3E	3	1.0000	0.0000
MEPCE	EIF3E	3	0.0350	0.4364
EIF4A2	EIF3F	3	1.0000	0.0000
MEPCE	EIF3F	3	0.0362	0.4291
EIF4A2	EIF3G	3	1.0000	0.0000
MEPCE	EIF3G	3	0.0008	0.6216
EIF4A2	EIF3H	3	1.0000	0.0000
MEPCE	EIF3H	3	0.0616	0.3795
EIF4A2	EIF3I	3	1.0000	0.0000
MEPCE	EIF3I	3	0.0003	0.6480
EIF4A2	EIF3K	3	1.0000	0.0000
MEPCE	EIF3K	3	0.3130	0.2267
EIF4A2	EIF3L	3	1.0000	0.0000
MEPCE	EIF3L	3	0.0637	0.3767
EIF4A2	EIF3M	3	1.0000	0.0000
MEPCE	EIF3M	3	0.0145	0.4879
EIF4A2	EIF4A1	3	1.0000	0.0000
MEPCE	EIF4A1	3	0.0050	0.5479
EIF4A2	EIF4A2	3	1.0000	0.0000
MEPCE	EIF4A2	3	0.1877	0.2821
EIF4A2	EIF4B	3	0.0000	0.7045
MEPCE	EIF4B	3	0.0000	0.7045
EIF4A2	EIF4E	3	1.0000	0.0000
MEPCE	EIF4E	3	0.0061	0.5374
EIF4A2	EIF4E2	3	0.8253	0.0101
MEPCE	EIF4E2	3	0.0074	0.5263
EIF4A2	EIF4ENIF1	3	0.0000	0.7045
MEPCE	EIF4ENIF1	3	0.0000	0.7045
EIF4A2	EIF4G1	3	1.0000	0.0000
MEPCE	EIF4G1	3	0.3355	0.1700
EIF4A2	EIF4G2	3	0.1873	0.2832
MEPCE	EIF4G2	3	0.1125	0.3234
EIF4A2	EIF4G3	3	0.9280	0.0043
MEPCE	EIF4G3	3	0.0706	0.3680
EIF4A2	EIF4H	3	0.0000	0.7045
MEPCE	EIF4H	3	0.0000	0.7045
EIF4A2	EIF5	3	0.0000	0.7045
MEPCE	EIF5	3	0.0004	0.6406
EIF4A2	EIF5A	3	0.0000	0.7045
MEPCE	EIF5A	3	0.0000	0.7045
EIF4A2	EIF5B	3	0.3154	0.2236
MEPCE	EIF5B	3	0.0000	0.7045
EIF4A2	ELAVL1	3	0.5050	0.0951
MEPCE	ELAVL1	3	0.5045	0.0963
EIF4A2	ELOA	3	0.8920	0.0065
MEPCE	ELOA	3	0.6200	0.0667
EIF4A2	ELOB	3	0.0000	0.7045
MEPCE	ELOB	3	0.0000	0.7045
EIF4A2	ELOC	3	0.0036	0.5642
MEPCE	ELOC	3	0.0541	0.3925
EIF4A2	ELOVL1	3	0.0001	0.6759
MEPCE	ELOVL1	3	0.0000	0.7045
EIF4A2	ELP1	3	0.0001	0.6759
MEPCE	ELP1	3	0.0029	0.5770
EIF4A2	ELP2	3	0.0000	0.7045
MEPCE	ELP2	3	0.4444	0.1125
EIF4A2	ELP3	3	0.0000	0.7045
MEPCE	ELP3	3	0.0067	0.5322
EIF4A2	EMD	3	0.0001	0.6759
MEPCE	EMD	3	0.0002	0.6584
EIF4A2	EMG1	3	0.0031	0.5751
MEPCE	EMG1	3	0.0648	0.3719
EIF4A2	EML4	3	0.0000	0.7045
MEPCE	EML4	3	0.0000	0.7045
EIF4A2	E0H	3	0.0000	0.7045
MEPCE	E0H	3	0.0000	0.7045
EIF4A2	ENDOG	3	0.0133	0.4941
MEPCE	ENDOG	3	1.0000	0.0000
EIF4A2	ENO1	3	0.0003	0.6480
MEPCE	ENO1	3	0.0000	0.7045
EIF4A2	ENSA	3	0.0000	0.7045
MEPCE	ENSA	3	0.0000	0.7045
EIF4A2	ENY2	3	0.0000	0.7045
MEPCE	ENY2	3	0.0000	0.7045
EIF4A2	EPB41L3	3	0.0000	0.7045
MEPCE	EPB41L3	3	0.0001	0.6759
EIF4A2	EPPK1	3	0.0000	0.7045
MEPCE	EPPK1	3	0.0000	0.7045
EIF4A2	EPRS1	3	0.0001	0.6759
MEPCE	EPRS1	3	0.3420	0.1545
EIF4A2	ERBIN	3	0.3343	0.1725
MEPCE	ERBIN	3	0.5121	0.0915
EIF4A2	ERC1	3	0.0000	0.7045
MEPCE	ERC1	3	0.0000	0.7045
EIF4A2	ERH	3	0.9554	0.0017
MEPCE	ERH	3	0.0021	0.5904
EIF4A2	ESYT1	3	0.0000	0.7045
MEPCE	ESYT1	3	0.0000	0.7045
EIF4A2	ESYT2	3	0.0000	0.7045
MEPCE	ESYT2	3	0.0000	0.7045
EIF4A2	EWSR1	3	0.0000	0.7045
MEPCE	EWSR1	3	0.0000	0.7045
EIF4A2	EXOC2	3	0.0000	0.7045
MEPCE	EXOC2	3	0.0000	0.7045
EIF4A2	EXOC4	3	0.0000	0.7045
MEPCE	EXOC4	3	0.0000	0.7045
EIF4A2	EXOC7	3	0.0130	0.4954
MEPCE	EXOC7	3	0.0384	0.4257
EIF4A2	EXOSC6	3	0.0000	0.7045
MEPCE	EXOSC6	3	0.0000	0.7045
EIF4A2	EXOSC8	3	0.0000	0.7045
MEPCE	EXOSC8	3	0.0000	0.7045
EIF4A2	EZR	3	0.0000	0.7045
MEPCE	EZR	3	0.0000	0.7045
EIF4A2	F5	3	0.0001	0.6759
MEPCE	F5	3	0.0000	0.7045
EIF4A2	FAM133A	3	0.0000	0.7045
MEPCE	FAM133A	3	0.0000	0.7045
EIF4A2	FAM133B	3	0.0000	0.7045
MEPCE	FAM133B	3	0.0000	0.7045
EIF4A2	FAM204A	3	0.0000	0.7045
MEPCE	FAM204A	3	0.0000	0.7045
EIF4A2	FAM32A	3	0.0000	0.7045
MEPCE	FAM32A	3	0.0015	0.6018
EIF4A2	FAM50A	3	0.0000	0.7045
MEPCE	FAM50A	3	0.0005	0.6342
EIF4A2	FAM76B	3	0.0620	0.3786
MEPCE	FAM76B	3	0.0029	0.5770
EIF4A2	FAM98A	3	0.0119	0.5000
MEPCE	FAM98A	3	0.0000	0.7045
EIF4A2	FAM98B	3	0.0000	0.7045
MEPCE	FAM98B	3	0.0000	0.7045
EIF4A2	FANCD2	3	0.0000	0.7045
MEPCE	FANCD2	3	0.9999	0.0000
EIF4A2	FANCI	3	0.0000	0.7045
MEPCE	FANCI	3	0.0000	0.7045
EIF4A2	FARSA	3	0.0000	0.7045
MEPCE	FARSA	3	0.0000	0.7045
EIF4A2	FARSB	3	0.0000	0.7045
MEPCE	FARSB	3	0.0000	0.7045
EIF4A2	FASN	3	0.0000	0.7045
MEPCE	FASN	3	0.0000	0.7045
EIF4A2	FAU	3	0.0000	0.7045
MEPCE	FAU	3	0.0000	0.7045
EIF4A2	FBL	3	0.0000	0.7045
MEPCE	FBL	3	0.0000	0.7045
EIF4A2	FBXO21	3	0.0000	0.7045
MEPCE	FBXO21	3	0.0001	0.6759
EIF4A2	FBXO31	3	0.0000	0.7045
EIF4A2	FDFT1	3	0.0000	0.7045
MEPCE	FDFT1	3	0.0000	0.7045
EIF4A2	FECH	3	0.0001	0.6759
MEPCE	FECH	3	0.0032	0.5722
EIF4A2	FEN1	3	0.0000	0.7045
MEPCE	FEN1	3	0.0000	0.7045
EIF4A2	FGF2	3	0.0000	0.7045
MEPCE	FGF2	3	0.0000	0.7045
EIF4A2	FHL1	3	0.0000	0.7045
MEPCE	FHL1	3	0.0000	0.7045
EIF4A2	FIP1L1	3	0.0002	0.6584
MEPCE	FIP1L1	3	0.6599	0.0529
EIF4A2	FKBP3	3	0.0000	0.7045
MEPCE	FKBP3	3	0.0000	0.7045
EIF4A2	FKBP4	3	0.0000	0.7045
MEPCE	FKBP4	3	0.0000	0.7045
EIF4A2	FLII	3	0.0000	0.7045
MEPCE	FLII	3	0.0000	0.7045
EIF4A2	FL0	3	0.0000	0.7045
MEPCE	FL0	3	0.0000	0.7045
EIF4A2	FLNB	3	0.3342	0.1763
MEPCE	FLNB	3	0.4447	0.1113
EIF4A2	FMR1	3	0.9885	0.0004
MEPCE	FMR1	3	0.0433	0.4164
EIF4A2	FOCAD	3	1.0000	0.0000
MEPCE	FOCAD	3	0.6678	0.0410
EIF4A2	FRA10AC1	3	0.0000	0.7045
MEPCE	FRA10AC1	3	0.0002	0.6584
EIF4A2	FRG1	3	0.0000	0.7045
MEPCE	FRG1	3	0.0000	0.7045
EIF4A2	FUBP1	3	0.9489	0.0027
MEPCE	FUBP1	3	0.0002	0.6584
EIF4A2	FUS	3	0.0000	0.7045
MEPCE	FUS	3	0.0000	0.7045
EIF4A2	FXR1	3	1.0000	0.0000
MEPCE	FXR1	3	0.9969	0.0001
EIF4A2	FXR2	3	1.0000	0.0000
MEPCE	FXR2	3	0.3741	0.1301
EIF4A2	G3BP1	3	0.0003	0.6480
MEPCE	G3BP1	3	0.6400	0.0607
EIF4A2	G3BP2	3	0.2162	0.2758
MEPCE	G3BP2	3	0.0213	0.4636
EIF4A2	GADD45GIP1	3	0.0000	0.7045
MEPCE	GADD45GIP1	3	0.0000	0.7045
EIF4A2	GA0B	3	0.0000	0.7045
MEPCE	GA0B	3	0.0000	0.7045
EIF4A2	GAPDH	3	0.0000	0.7045
MEPCE	GAPDH	3	0.0000	0.7045
EIF4A2	GAPVD1	3	0.0000	0.7045
MEPCE	GAPVD1	3	0.2541	0.2615
EIF4A2	GAR1	3	0.0000	0.7045
MEPCE	GAR1	3	0.3390	0.1610
EIF4A2	GART	3	0.0000	0.7045
MEPCE	GART	3	0.0000	0.7045
EIF4A2	GATAD2B	3	0.0000	0.7045
MEPCE	GATAD2B	3	0.0000	0.7045
EIF4A2	GBF1	3	0.0000	0.7045
MEPCE	GBF1	3	0.0020	0.5922
EIF4A2	GCN1	3	0.0000	0.7045
MEPCE	GCN1	3	0.0000	0.7045
EIF4A2	GEMIN5	3	0.0044	0.5539
MEPCE	GEMIN5	3	0.0796	0.3621
EIF4A2	GET4	3	0.0001	0.6759
MEPCE	GET4	3	0.3751	0.1287
EIF4A2	GIGYF2	3	0.0000	0.7045
MEPCE	GIGYF2	3	0.0000	0.7045
EIF4A2	GLO1	3	0.0000	0.7045
MEPCE	GLO1	3	0.0000	0.7045
EIF4A2	GLUD1	3	0.0000	0.7045
MEPCE	GLUD1	3	0.0000	0.7045
EIF4A2	G0I3	3	0.0000	0.7045
MEPCE	G0I3	3	0.9996	0.0000
EIF4A2	GNB1	3	0.0001	0.6759
MEPCE	GNB1	3	0.2970	0.2391
EIF4A2	GNG5	3	0.0007	0.6261
MEPCE	GNG5	3	0.2850	0.2443
EIF4A2	GNL3	3	0.0464	0.4104
MEPCE	GNL3	3	1.0000	0.0000
EIF4A2	GNL3L	3	0.0002	0.6584
MEPCE	GNL3L	3	0.0000	0.7045
EIF4A2	GPATCH1	3	0.0000	0.7045
MEPCE	GPATCH1	3	0.0000	0.7045
EIF4A2	GPATCH4	3	0.0092	0.5110
MEPCE	GPATCH4	3	0.6570	0.0558
EIF4A2	GPATCH8	3	0.0029	0.5770
MEPCE	GPATCH8	3	0.0085	0.5148
EIF4A2	GPBP1	3	0.0000	0.7045
MEPCE	GPBP1	3	0.0002	0.6584
EIF4A2	GPHN	3	0.0000	0.7045
MEPCE	GPHN	3	0.0002	0.6584
EIF4A2	GPN1	3	0.0082	0.5191
MEPCE	GPN1	3	0.0010	0.6157
EIF4A2	GPS1	3	0.0000	0.7045
MEPCE	GPS1	3	0.0000	0.7045
EIF4A2	GPX1	3	0.0000	0.7045
MEPCE	GPX1	3	0.0015	0.6018
EIF4A2	GPX4	3	0.0000	0.7045
MEPCE	GPX4	3	0.0012	0.6085
EIF4A2	GSPT2	3	0.0000	0.7045
MEPCE	GSPT2	3	0.0000	0.7045
EIF4A2	GTF2B	3	0.0000	0.7045
MEPCE	GTF2B	3	0.0000	0.7045
EIF4A2	GTF2F1	3	0.0000	0.7045
MEPCE	GTF2F1	3	0.0001	0.6759
EIF4A2	GTF2F2	3	0.0000	0.7045
MEPCE	GTF2F2	3	0.4686	0.1049
EIF4A2	GTF2I	3	0.0000	0.7045
MEPCE	GTF2I	3	0.0000	0.7045
EIF4A2	GTSE1	3	0.0000	0.7045
MEPCE	GTSE1	3	0.0000	0.7045
EIF4A2	H1-10	3	0.6667	0.0451
MEPCE	H1-10	3	1.0000	0.0000
EIF4A2	H1-2	3	0.0436	0.4156
MEPCE	H1-2	3	0.2859	0.2432
EIF4A2	H1-4	3	0.0197	0.4732
MEPCE	H1-4	3	1.0000	0.0000
EIF4A2	H2AZ1	3	0.0000	0.7045
MEPCE	H2AZ1	3	0.0644	0.3738
EIF4A2	H2BC12	3	0.0000	0.7045
MEPCE	H2BC12	3	0.9923	0.0003
EIF4A2	H4C1	3	0.0000	0.7045
MEPCE	H4C1	3	0.0000	0.7045
EIF4A2	HABP4	3	0.0000	0.7045
MEPCE	HABP4	3	0.0000	0.7045
EIF4A2	HACD3	3	0.0000	0.7045
MEPCE	HACD3	3	0.6185	0.0707
EIF4A2	HADHA	3	0.0000	0.7045
MEPCE	HADHA	3	0.0000	0.7045
EIF4A2	HADHB	3	0.0000	0.7045
MEPCE	HADHB	3	0.0000	0.7045
EIF4A2	HAS1	3	0.0000	0.7045
MEPCE	HAS1	3	0.0000	0.7045
EIF4A2	HAUS3	3	0.0000	0.7045
MEPCE	HAUS3	3	0.0005	0.6342
EIF4A2	HAX1	3	0.0000	0.7045
MEPCE	HAX1	3	0.0000	0.7045
EIF4A2	HBA1	3	0.0000	0.7045
MEPCE	HBA1	3	0.0001	0.6759
EIF4A2	HBD	3	0.0000	0.7045
MEPCE	HBD	3	0.0000	0.7045
EIF4A2	HCFC1	3	0.0000	0.7045
MEPCE	HCFC1	3	0.0000	0.7045
EIF4A2	HDAC1	3	0.0000	0.7045
MEPCE	HDAC1	3	0.0000	0.7045
EIF4A2	HDAC2	3	0.0000	0.7045
MEPCE	HDAC2	3	0.0005	0.6342
EIF4A2	HDGFL2	3	0.0000	0.7045
MEPCE	HDGFL2	3	0.0000	0.7045
EIF4A2	HECTD1	3	0.0001	0.6759
MEPCE	HECTD1	3	0.9940	0.0002
EIF4A2	HEXIM1	3	0.0046	0.5506
MEPCE	HEXIM1	3	1.0000	0.0000
EIF4A2	HM13	3	0.0003	0.6480
MEPCE	HM13	3	0.4097	0.1164
EIF4A2	HMGA1	3	0.0000	0.7045
MEPCE	HMGA1	3	0.0000	0.7045
EIF4A2	HMGB1	3	0.0000	0.7045
MEPCE	HMGB1	3	0.0000	0.7045
EIF4A2	HMGB2	3	0.0000	0.7045
MEPCE	HMGB2	3	0.0000	0.7045
EIF4A2	HMGB3	3	0.0000	0.7045
MEPCE	HMGB3	3	0.0000	0.7045
EIF4A2	HMGN1	3	0.0071	0.5281
MEPCE	HMGN1	3	0.0011	0.6121
EIF4A2	HMGN2	3	0.0001	0.6759
MEPCE	HMGN2	3	0.0000	0.7045
EIF4A2	HMGN4	3	0.0019	0.5940
MEPCE	HMGN4	3	0.0004	0.6406
EIF4A2	HNRNPA0	3	0.0098	0.5065
MEPCE	HNRNPA0	3	0.0010	0.6157
EIF4A2	HNRNPA1	3	0.0495	0.4016
MEPCE	HNRNPA1	3	0.0017	0.5988
EIF4A2	HNRNPA1L3	3	0.0058	0.5385
MEPCE	HNRNPA1L3	3	0.0209	0.4666
EIF4A2	HNRNPA2B1	3	1.0000	0.0000
MEPCE	HNRNPA2B1	3	1.0000	0.0000
EIF4A2	HNRNPA3	3	0.9981	0.0000
MEPCE	HNRNPA3	3	1.0000	0.0000
EIF4A2	HNRNPAB	3	1.0000	0.0000
MEPCE	HNRNPAB	3	1.0000	0.0000
EIF4A2	HNRNPC	3	1.0000	0.0000
MEPCE	HNRNPC	3	0.1039	0.3287
EIF4A2	HNRNPD	3	0.0000	0.7045
MEPCE	HNRNPD	3	0.9043	0.0050
EIF4A2	HNRNPF	3	0.4738	0.1012
MEPCE	HNRNPF	3	0.0057	0.5402
EIF4A2	HNRNPH1	3	0.0000	0.7045
MEPCE	HNRNPH1	3	0.0000	0.7045
EIF4A2	HNRNPK	3	0.0000	0.7045
MEPCE	HNRNPK	3	0.0000	0.7045
EIF4A2	HNRNPL	3	1.0000	0.0000
MEPCE	HNRNPL	3	0.9967	0.0001
EIF4A2	HNRNPM	3	0.0000	0.7045
MEPCE	HNRNPM	3	0.0163	0.4824
EIF4A2	HNRNPR	3	0.0004	0.6406
MEPCE	HNRNPR	3	0.0405	0.4232
EIF4A2	HNRNPU	3	0.0001	0.6759
MEPCE	HNRNPU	3	1.0000	0.0000
EIF4A2	HNRNPUL1	3	0.0357	0.4332
MEPCE	HNRNPUL1	3	0.9993	0.0000
EIF4A2	HOMER2	3	0.0003	0.6480
MEPCE	HOMER2	3	0.0085	0.5148
EIF4A2	HOOK1	3	0.0000	0.7045
MEPCE	HOOK1	3	0.0000	0.7045
EIF4A2	HP	3	0.0014	0.6047
MEPCE	HP	3	0.0000	0.7045
EIF4A2	HPX	3	0.0000	0.7045
MEPCE	HPX	3	0.6544	0.0568
EIF4A2	HSD17B10	3	0.0000	0.7045
MEPCE	HSD17B10	3	0.0000	0.7045
EIF4A2	HSD17B12	3	0.0000	0.7045
MEPCE	HSD17B12	3	0.0000	0.7045
EIF4A2	HSD17B4	3	0.0000	0.7045
MEPCE	HSD17B4	3	0.0000	0.7045
EIF4A2	HSP90AA1	3	0.0000	0.7045
MEPCE	HSP90AA1	3	0.0000	0.7045
EIF4A2	HSP90AA4P	3	0.0644	0.3738
MEPCE	HSP90AA4P	3	0.1482	0.3033
EIF4A2	HSP90AB1	3	0.0000	0.7045
MEPCE	HSP90AB1	3	0.0000	0.7045
EIF4A2	HSP90AB2P	3	0.0000	0.7045
EIF4A2	HSP90AB4P	3	0.0000	0.7045
MEPCE	HSP90AB4P	3	0.0000	0.7045
EIF4A2	HSP90B1	3	0.0000	0.7045
MEPCE	HSP90B1	3	0.0000	0.7045
EIF4A2	HSPA1A	3	0.0000	0.7045
MEPCE	HSPA1A	3	0.0000	0.7045
EIF4A2	HSPA1L	3	1.0000	0.0000
MEPCE	HSPA1L	3	0.3333	0.1871
EIF4A2	HSPA2	3	0.0229	0.4584
MEPCE	HSPA2	3	0.0468	0.4078
EIF4A2	HSPA4	3	0.0000	0.7045
MEPCE	HSPA4	3	0.0000	0.7045
EIF4A2	HSPA4L	3	0.0000	0.7045
MEPCE	HSPA4L	3	0.0003	0.6480
EIF4A2	HSPA5	3	0.0000	0.7045
MEPCE	HSPA5	3	0.0000	0.7045
EIF4A2	HSPA6	3	0.0000	0.7045
MEPCE	HSPA6	3	0.0000	0.7045
EIF4A2	HSPA8	3	0.0000	0.7045
MEPCE	HSPA8	3	0.0000	0.7045
EIF4A2	HSPA9	3	0.0000	0.7045
MEPCE	HSPA9	3	0.0001	0.6759
EIF4A2	HSPBP1	3	0.0000	0.7045
MEPCE	HSPBP1	3	0.0000	0.7045
EIF4A2	HSPD1	3	0.0000	0.7045
MEPCE	HSPD1	3	0.0000	0.7045
EIF4A2	HSPH1	3	0.0000	0.7045
MEPCE	HSPH1	3	0.3334	0.1836
EIF4A2	HTATSF1	3	0.0000	0.7045
MEPCE	HTATSF1	3	0.0000	0.7045
EIF4A2	HUWE1	3	0.6668	0.0430
MEPCE	HUWE1	3	0.3047	0.2319
MEPCE	HYOU1	3	0.0000	0.7045
EIF4A2	IARS1	3	0.0117	0.5020
MEPCE	IARS1	3	0.0497	0.4007
EIF4A2	IBA57	3	0.2726	0.2544
MEPCE	IBA57	3	0.0132	0.4947
EIF4A2	IBTK	3	0.5218	0.0879
MEPCE	IBTK	3	0.0181	0.4782
EIF4A2	IFRD1	3	0.9981	0.0000
MEPCE	IFRD1	3	0.0012	0.6085
EIF4A2	IGF2BP1	3	1.0000	0.0000
MEPCE	IGF2BP1	3	0.9804	0.0007
EIF4A2	IGF2BP3	3	1.0000	0.0000
MEPCE	IGF2BP3	3	0.9959	0.0001
EIF4A2	IGHG2	3	0.0000	0.7045
MEPCE	IGHG2	3	0.0000	0.7045
EIF4A2	IGKV2-30	3	0.0000	0.7045
MEPCE	IGKV2-30	3	0.0000	0.7045
EIF4A2	IGKV2D-29	3	0.0000	0.7045
MEPCE	IGKV2D-29	3	0.0000	0.7045
EIF4A2	IKBKB	3	0.0000	0.7045
MEPCE	IKBKB	3	0.0002	0.6584
EIF4A2	IKBKG	3	0.0000	0.7045
MEPCE	IKBKG	3	0.3405	0.1597
EIF4A2	ILF2	3	0.3146	0.2257
MEPCE	ILF2	3	1.0000	0.0000
EIF4A2	ILF3	3	0.0001	0.6759
MEPCE	ILF3	3	1.0000	0.0000
EIF4A2	ILVBL	3	0.0000	0.7045
MEPCE	ILVBL	3	0.0000	0.7045
