Bait	PreyGene	#Rep	AvgP	BFDR
MAPRE3	EIF4B	3	0.2590	0.5521
MAPRE3	ATP2B4	3	0.3333	0.4115
KRT8	DGKA	3	0.0227	0.7776
LMNA	DGKA	3	0.0017	0.8526
ACTB	DGKA	3	0.0136	0.8031
LMNA	DTYMK	3	0.0571	0.7294
KRT8	RRM1	3	0.0232	0.7767
LMNA	RRM1	3	0.0120	0.8088
ACTB	RRM1	3	0.0244	0.7741
CTNNA1	RRM1	3	0.0068	0.8289
MAPRE3	RRM1	3	0.0057	0.8332
ACTB	PRTN3	3	0.3333	0.4115
KRT8	KDELR1	3	0.0006	0.8612
LMNA	KDELR1	3	0.0001	0.8682
ACTB	KDELR1	3	0.0005	0.8621
KRT8	EEF1B2	3	0.1326	0.6611
LMNA	EEF1B2	3	0.0101	0.8155
ACTB	EEF1B2	3	0.1772	0.6218
CTNNA1	EEF1B2	3	0.0113	0.8111
MAPRE3	EEF1B2	3	0.0203	0.7832
KRT8	ACP1	3	0.0417	0.7472
LMNA	ACP1	3	0.0245	0.7739
ACTB	ACP1	3	0.0100	0.8159
CTNNA1	ACP1	3	0.0074	0.8260
MAPRE3	ACP1	3	0.0026	0.8473
ACTB	PRKCH	3	0.3333	0.4115
KRT8	ACAT1	3	0.3523	0.3584
LMNA	ACAT1	3	0.0114	0.8107
ACTB	ACAT1	3	0.0328	0.7594
CTNNA1	ACAT1	3	0.0166	0.7933
MAPRE3	ACAT1	3	0.0028	0.8464
KRT8	MYL9	3	0.2632	0.5481
LMNA	MYL9	3	0.0770	0.7105
ACTB	MYL9	3	0.1949	0.6068
CTNNA1	MYL9	3	0.0201	0.7837
MAPRE3	MYL9	3	0.0361	0.7545
KRT8	POLR2A	3	0.0043	0.8392
LMNA	POLR2A	3	0.0035	0.8429
ACTB	POLR2A	3	0.0009	0.8582
MAPRE3	POLR2A	3	0.0001	0.8682
KRT8	CDK2	3	0.3670	0.3297
LMNA	CDK2	3	0.0122	0.8082
ACTB	CDK2	3	0.0144	0.8004
MAPRE3	CDK2	3	0.0032	0.8442
KRT8	APC	3	0.0431	0.7456
LMNA	APC	3	0.0002	0.8663
ACTB	APC	3	0.0098	0.8168
CTNNA1	APC	3	0.0402	0.7490
MAPRE3	APC	3	0.0136	0.8031
KRT8	GRK2	3	0.0151	0.7980
LMNA	GRK2	3	0.0000	0.8712
ACTB	GRK2	3	0.0254	0.7720
CTNNA1	GRK2	3	0.0018	0.8519
MAPRE3	GRK2	3	0.0070	0.8278
KRT8	ACKR3	3	0.3333	0.4115
KRT8	MCM3	3	0.1610	0.6355
LMNA	MCM3	3	0.1820	0.6168
ACTB	MCM3	3	0.1293	0.6636
CTNNA1	MCM3	3	0.0164	0.7940
MAPRE3	MCM3	3	0.0125	0.8071
LMNA	AZGP1	3	0.0056	0.8337
ACTB	AZGP1	3	0.3333	0.4115
ACTB	MPST	3	0.0022	0.8496
CTNNA1	MPST	3	0.0043	0.8392
KRT8	RPS12	3	0.0068	0.8289
LMNA	RPS12	3	0.0986	0.6900
ACTB	RPS12	3	0.0065	0.8300
CTNNA1	RPS12	3	0.0086	0.8215
MAPRE3	RPS12	3	0.0044	0.8389
LMNA	BRD2	3	0.0081	0.8234
LMNA	YY1	3	0.0328	0.7594
KRT8	DNAJB1	3	0.3329	0.4637
LMNA	DNAJB1	3	0.0096	0.8174
ACTB	DNAJB1	3	0.0131	0.8051
CTNNA1	DNAJB1	3	0.0003	0.8647
MAPRE3	DNAJB1	3	0.0010	0.8573
KRT8	ATP5F1A	3	0.2777	0.5329
LMNA	ATP5F1A	3	0.1656	0.6312
ACTB	ATP5F1A	3	0.1631	0.6337
CTNNA1	ATP5F1A	3	0.0209	0.7817
MAPRE3	ATP5F1A	3	0.0619	0.7250
KRT8	PSMA2	3	0.1786	0.6202
LMNA	PSMA2	3	0.1844	0.6149
ACTB	PSMA2	3	0.0744	0.7129
MAPRE3	PSMA2	3	0.0008	0.8590
KRT8	PSMA4	3	0.3199	0.4831
LMNA	PSMA4	3	0.2092	0.5958
ACTB	PSMA4	3	0.2838	0.5269
CTNNA1	PSMA4	3	0.0735	0.7139
MAPRE3	PSMA4	3	0.1538	0.6421
KRT8	MSN	3	0.3119	0.4932
LMNA	MSN	3	0.1724	0.6259
ACTB	MSN	3	0.3449	0.3760
CTNNA1	MSN	3	0.1358	0.6581
MAPRE3	MSN	3	0.2130	0.5923
KRT8	PTPN3	3	0.0581	0.7282
ACTB	PTPN3	3	0.0003	0.8647
KRT8	DDX6	3	0.3019	0.5069
LMNA	DDX6	3	0.1635	0.6332
ACTB	DDX6	3	0.2706	0.5402
CTNNA1	DDX6	3	0.0452	0.7430
MAPRE3	DDX6	3	0.2176	0.5885
KRT8	CTNNA2	3	0.3333	0.4115
KRT8	DNMT1	3	0.1802	0.6186
LMNA	DNMT1	3	0.2102	0.5949
ACTB	DNMT1	3	0.1904	0.6105
CTNNA1	DNMT1	3	0.0118	0.8094
MAPRE3	DNMT1	3	0.0688	0.7179
KRT8	U2AF2	3	0.1383	0.6554
LMNA	U2AF2	3	0.2853	0.5251
ACTB	U2AF2	3	0.1584	0.6381
CTNNA1	U2AF2	3	0.0167	0.7929
MAPRE3	U2AF2	3	0.0741	0.7131
KRT8	RPL13	3	0.0444	0.7439
LMNA	RPL13	3	0.0884	0.6995
ACTB	RPL13	3	0.1794	0.6194
CTNNA1	RPL13	3	0.0170	0.7922
MAPRE3	RPL13	3	0.0303	0.7635
KRT8	CHML	3	0.0237	0.7758
LMNA	CHML	3	0.0345	0.7570
CTNNA1	CHML	3	0.0002	0.8663
KRT8	S100A4	3	0.0970	0.6917
LMNA	S100A4	3	0.0455	0.7426
ACTB	S100A4	3	0.0380	0.7519
CTNNA1	S100A4	3	0.0111	0.8119
MAPRE3	S100A4	3	0.0104	0.8144
KRT8	PTBP1	3	0.0241	0.7748
LMNA	PTBP1	3	0.0148	0.7989
ACTB	PTBP1	3	0.0052	0.8354
CTNNA1	PTBP1	3	0.0189	0.7871
MAPRE3	PTBP1	3	0.0007	0.8600
KRT8	TARS1	3	0.3312	0.4673
LMNA	TARS1	3	0.1467	0.6480
ACTB	TARS1	3	0.3153	0.4883
CTNNA1	TARS1	3	0.0952	0.6934
MAPRE3	TARS1	3	0.1554	0.6404
KRT8	VARS1	3	0.2491	0.5616
LMNA	VARS1	3	0.1339	0.6597
ACTB	VARS1	3	0.2636	0.5477
CTNNA1	VARS1	3	0.0267	0.7698
MAPRE3	VARS1	3	0.1146	0.6763
KRT8	EEF1G	3	0.0516	0.7354
LMNA	EEF1G	3	0.0105	0.8141
ACTB	EEF1G	3	0.0434	0.7453
CTNNA1	EEF1G	3	0.0103	0.8147
MAPRE3	EEF1G	3	0.0040	0.8407
KRT8	STOM	3	0.0070	0.8278
LMNA	STOM	3	0.0203	0.7832
ACTB	STOM	3	0.0046	0.8380
MAPRE3	STOM	3	0.0001	0.8682
KRT8	AK4	3	1.0000	0.0000
LMNA	AK4	3	1.0000	0.0000
KRT8	YWHAQ	3	0.1027	0.6868
LMNA	YWHAQ	3	0.0300	0.7640
ACTB	YWHAQ	3	0.0749	0.7124
CTNNA1	YWHAQ	3	0.0147	0.7993
MAPRE3	YWHAQ	3	0.0086	0.8215
KRT8	ARNT	3	0.0041	0.8402
LMNA	ARNT	3	0.3433	0.3807
ACTB	ARNT	3	0.0015	0.8537
KRT8	RPL10	3	0.2222	0.5851
LMNA	RPL10	3	0.0686	0.7180
ACTB	RPL10	3	0.1356	0.6583
CTNNA1	RPL10	3	0.0102	0.8152
MAPRE3	RPL10	3	0.0182	0.7889
KRT8	RPA1	3	0.1969	0.6051
LMNA	RPA1	3	0.3327	0.4642
ACTB	RPA1	3	0.2088	0.5963
CTNNA1	RPA1	3	0.0599	0.7266
MAPRE3	RPA1	3	0.1813	0.6174
KRT8	CAD	3	0.3819	0.2979
LMNA	CAD	3	0.1224	0.6694
ACTB	CAD	3	0.1733	0.6251
CTNNA1	CAD	3	0.0235	0.7762
MAPRE3	CAD	3	0.0567	0.7298
KRT8	CALR	3	0.0078	0.8246
LMNA	CALR	3	0.0052	0.8354
ACTB	CALR	3	0.0007	0.8600
KRT8	MAP4	3	0.2415	0.5684
LMNA	MAP4	3	0.0848	0.7025
ACTB	MAP4	3	0.2578	0.5529
CTNNA1	MAP4	3	0.1523	0.6435
MAPRE3	MAP4	3	0.3614	0.3422
KRT8	CANX	3	0.1771	0.6219
LMNA	CANX	3	0.0936	0.6949
ACTB	CANX	3	0.1751	0.6238
CTNNA1	CANX	3	0.0100	0.8159
MAPRE3	CANX	3	0.0576	0.7289
KRT8	PSMA5	3	0.3093	0.4966
LMNA	PSMA5	3	0.0131	0.8051
ACTB	PSMA5	3	0.4331	0.2337
CTNNA1	PSMA5	3	0.0427	0.7460
KRT8	PSMB4	3	1.0000	0.0000
LMNA	PSMB4	3	1.0000	0.0000
ACTB	PSMB4	3	0.6667	0.0696
KRT8	ABCD3	3	0.4110	0.2538
LMNA	ABCD3	3	0.2246	0.5825
ACTB	ABCD3	3	0.2025	0.6012
CTNNA1	ABCD3	3	0.0835	0.7039
MAPRE3	ABCD3	3	0.1437	0.6506
ACTB	TMOD1	3	1.0000	0.0000
KRT8	ITPRID2	3	0.3613	0.3427
LMNA	ITPRID2	3	0.1701	0.6282
ACTB	ITPRID2	3	0.2767	0.5338
CTNNA1	ITPRID2	3	0.1431	0.6512
MAPRE3	ITPRID2	3	0.1959	0.6060
KRT8	NDUFS1	3	0.6634	0.1420
LMNA	NDUFS1	3	0.2065	0.5983
ACTB	NDUFS1	3	0.2526	0.5579
CTNNA1	NDUFS1	3	0.0301	0.7639
MAPRE3	NDUFS1	3	0.0782	0.7093
KRT8	POLD1	3	0.2977	0.5122
LMNA	POLD1	3	0.3307	0.4681
ACTB	POLD1	3	0.2785	0.5322
CTNNA1	POLD1	3	0.0079	0.8242
MAPRE3	POLD1	3	0.2075	0.5976
LMNA	TEAD1	3	0.3333	0.4115
KRT8	SMARCA1	3	0.0026	0.8473
LMNA	SMARCA1	3	0.0936	0.6949
ACTB	SMARCA1	3	0.0008	0.8590
MAPRE3	SMARCA1	3	0.0002	0.8663
KRT8	MAPK1	3	0.0757	0.7116
LMNA	MAPK1	3	0.0401	0.7491
ACTB	MAPK1	3	0.1369	0.6566
CTNNA1	MAPK1	3	0.0077	0.8250
MAPRE3	MAPK1	3	0.0342	0.7575
KRT8	ERCC5	3	0.0892	0.6990
LMNA	ERCC5	3	0.2894	0.5217
ACTB	ERCC5	3	0.1464	0.6482
CTNNA1	ERCC5	3	0.0034	0.8433
MAPRE3	ERCC5	3	0.1005	0.6884
KRT8	GTF2E1	3	0.0004	0.8632
LMNA	GTF2E1	3	0.0825	0.7050
MAPRE3	GTF2E1	3	0.0012	0.8558
LMNA	GTF2E2	3	0.1525	0.6434
KRT8	TPP2	3	0.2269	0.5805
LMNA	TPP2	3	0.0446	0.7438
ACTB	TPP2	3	0.0579	0.7285
CTNNA1	TPP2	3	0.0181	0.7892
MAPRE3	TPP2	3	0.0125	0.8071
ACTB	EPHA2	3	0.1801	0.6187
CTNNA1	EPHA2	3	0.0056	0.8337
KRT8	SHC1	3	0.3274	0.4731
LMNA	SHC1	3	0.1319	0.6616
ACTB	SHC1	3	0.2582	0.5526
CTNNA1	SHC1	3	0.0456	0.7424
MAPRE3	SHC1	3	0.1409	0.6536
KRT8	MPG	3	0.2959	0.5140
LMNA	MPG	3	0.2962	0.5138
ACTB	MPG	3	0.2328	0.5759
MAPRE3	MPG	3	0.0490	0.7384
MAPRE3	CRABP2	3	0.3333	0.4115
KRT8	KDM5A	3	0.0007	0.8600
LMNA	KDM5A	3	0.0091	0.8194
ACTB	KDM5A	3	0.0000	0.8712
CTNNA1	KDM5A	3	0.0000	0.8712
KRT8	TKT	3	0.2231	0.5839
LMNA	TKT	3	0.2160	0.5897
ACTB	TKT	3	0.1775	0.6214
CTNNA1	TKT	3	0.0217	0.7797
MAPRE3	TKT	3	0.0473	0.7406
LMNA	SERPINB3	3	0.6667	0.0696
ACTB	SERPINB3	3	0.3333	0.4115
CTNNA1	SERPINB3	3	0.3304	0.4689
MAPRE3	SERPINB3	3	0.3333	0.4115
KRT8	RBMS1;RBMS3	3	0.0483	0.7393
ACTB	RBMS1;RBMS3	3	0.0042	0.8397
MAPRE3	RBMS1;RBMS3	3	0.0001	0.8682
LMNA	PML	3	0.0866	0.7009
ACTB	PML	3	0.0018	0.8519
CTNNA1	PML	3	0.0052	0.8354
KRT8	EEF1D	3	0.2632	0.5481
LMNA	EEF1D	3	0.0746	0.7126
ACTB	EEF1D	3	0.2769	0.5336
CTNNA1	EEF1D	3	0.1041	0.6856
MAPRE3	EEF1D	3	0.2161	0.5896
KRT8	MARCKS	3	0.0696	0.7174
LMNA	MARCKS	3	0.0156	0.7963
ACTB	MARCKS	3	0.1000	0.6890
CTNNA1	MARCKS	3	0.0091	0.8194
MAPRE3	MARCKS	3	0.0107	0.8132
KRT8	ERP29	3	0.0628	0.7241
LMNA	ERP29	3	0.0429	0.7458
ACTB	ERP29	3	0.1361	0.6578
CTNNA1	ERP29	3	0.0004	0.8632
MAPRE3	ERP29	3	0.0021	0.8502
KRT8	PRDX6	3	0.0603	0.7264
LMNA	PRDX6	3	0.0208	0.7820
ACTB	PRDX6	3	0.0722	0.7152
CTNNA1	PRDX6	3	0.0106	0.8138
MAPRE3	PRDX6	3	0.0070	0.8278
KRT8	PRDX5	3	0.1214	0.6706
LMNA	PRDX5	3	0.0289	0.7660
ACTB	PRDX5	3	0.0582	0.7280
CTNNA1	PRDX5	3	0.0086	0.8215
MAPRE3	PRDX5	3	0.0107	0.8132
KRT8	DDT	3	0.0284	0.7668
LMNA	DDT	3	0.0985	0.6902
ACTB	DDT	3	0.0068	0.8289
KRT8	PRDX3	3	0.0108	0.8130
LMNA	PRDX3	3	0.0141	0.8015
ACTB	PRDX3	3	0.0109	0.8127
CTNNA1	PRDX3	3	0.0268	0.7697
MAPRE3	PRDX3	3	0.0041	0.8402
KRT8	RPL12	3	0.0704	0.7168
LMNA	RPL12	3	0.0306	0.7628
ACTB	RPL12	3	0.0713	0.7161
CTNNA1	RPL12	3	0.0099	0.8164
MAPRE3	RPL12	3	0.0063	0.8308
KRT8	ECHS1	3	0.9964	0.0002
LMNA	ECHS1	3	0.0959	0.6927
ACTB	ECHS1	3	0.0499	0.7374
KRT8	CMPK1	3	0.1234	0.6687
LMNA	CMPK1	3	0.0567	0.7298
ACTB	CMPK1	3	0.1111	0.6793
CTNNA1	CMPK1	3	0.0110	0.8122
MAPRE3	CMPK1	3	0.0094	0.8181
KRT8	PEBP1	3	0.0914	0.6970
LMNA	PEBP1	3	0.0534	0.7335
ACTB	PEBP1	3	0.1972	0.6049
CTNNA1	PEBP1	3	0.0009	0.8582
MAPRE3	PEBP1	3	0.0056	0.8337
KRT8	PDIA3	3	0.0116	0.8099
LMNA	PDIA3	3	0.0305	0.7631
ACTB	PDIA3	3	0.0069	0.8283
CTNNA1	PDIA3	3	0.0095	0.8177
MAPRE3	PDIA3	3	0.0023	0.8489
KRT8	PPP2R1A	3	0.0736	0.7138
LMNA	PPP2R1A	3	0.0410	0.7481
ACTB	PPP2R1A	3	0.0915	0.6969
CTNNA1	PPP2R1A	3	0.0148	0.7989
MAPRE3	PPP2R1A	3	0.0193	0.7862
KRT8	CDC27	3	0.0110	0.8122
LMNA	CDC27	3	0.0025	0.8479
ACTB	CDC27	3	0.0032	0.8442
CTNNA1	CDC27	3	0.0000	0.8712
MAPRE3	CDC27	3	0.0135	0.8037
LMNA	WEE1	3	0.9991	0.0000
LMNA	CDC25B	3	0.6698	0.0640
KRT8	CDC25C	3	0.0464	0.7415
LMNA	CDC25C	3	0.0022	0.8496
ACTB	CDC25C	3	0.0175	0.7909
CTNNA1	CDC25C	3	0.0005	0.8621
MAPRE3	CDC25C	3	0.0041	0.8402
LMNA	NKTR	3	0.2844	0.5260
KRT8	NMT1	3	0.0152	0.7977
LMNA	NMT1	3	0.0003	0.8647
ACTB	NMT1	3	0.1176	0.6739
CTNNA1	NMT1	3	0.0003	0.8647
MAPRE3	NMT1	3	0.0024	0.8483
LMNA	HMOX2	3	0.4325	0.2341
KRT8	ADSS2	3	0.0168	0.7927
LMNA	ADSS2	3	0.0218	0.7795
ACTB	ADSS2	3	0.0958	0.6928
CTNNA1	ADSS2	3	0.0184	0.7884
MAPRE3	ADSS2	3	0.0068	0.8289
KRT8	AXL	3	0.2526	0.5579
LMNA	AXL	3	0.1010	0.6880
ACTB	AXL	3	0.1368	0.6567
CTNNA1	AXL	3	0.0395	0.7500
MAPRE3	AXL	3	0.0037	0.8419
KRT8	ADSL	3	0.2431	0.5674
LMNA	ADSL	3	0.1469	0.6478
ACTB	ADSL	3	0.2651	0.5459
CTNNA1	ADSL	3	0.0624	0.7243
MAPRE3	ADSL	3	0.1088	0.6816
KRT8	CLIP1	3	0.0179	0.7898
ACTB	CLIP1	3	0.0178	0.7901
CTNNA1	CLIP1	3	0.0012	0.8558
MAPRE3	CLIP1	3	0.5500	0.1704
KRT8	SRI	3	0.0185	0.7881
LMNA	SRI	3	0.0180	0.7895
ACTB	SRI	3	0.0260	0.7711
CTNNA1	SRI	3	0.0246	0.7737
MAPRE3	SRI	3	0.0087	0.8211
KRT8	SERPINB1	3	0.0641	0.7225
LMNA	SERPINB1	3	0.0442	0.7442
ACTB	SERPINB1	3	0.1555	0.6404
CTNNA1	SERPINB1	3	0.0232	0.7767
MAPRE3	SERPINB1	3	0.0056	0.8337
KRT8	ALDH1B1	3	0.2508	0.5598
LMNA	ALDH1B1	3	0.1103	0.6801
ACTB	ALDH1B1	3	0.1510	0.6446
CTNNA1	ALDH1B1	3	0.0310	0.7621
MAPRE3	ALDH1B1	3	0.0209	0.7817
KRT8	ALDH3A1	3	0.0518	0.7352
LMNA	ALDH3A1	3	0.0016	0.8531
ACTB	ALDH3A1	3	0.3226	0.4800
KRT8	POLR2B	3	0.0238	0.7755
LMNA	POLR2B	3	0.0056	0.8337
ACTB	POLR2B	3	0.0110	0.8122
CTNNA1	POLR2B	3	0.0002	0.8663
MAPRE3	POLR2B	3	0.0017	0.8526
KRT8	LCN1	3	0.0072	0.8270
ACTB	LCN1	3	0.3391	0.3950
MAPRE3	LCN1	3	0.0099	0.8164
KRT8	SDHA	3	0.2066	0.5982
LMNA	SDHA	3	0.0317	0.7612
ACTB	SDHA	3	0.0827	0.7048
CTNNA1	SDHA	3	0.0268	0.7697
MAPRE3	SDHA	3	0.0041	0.8402
KRT8	MAT2A	3	0.0878	0.6999
LMNA	MAT2A	3	0.0206	0.7826
ACTB	MAT2A	3	0.0435	0.7451
CTNNA1	MAT2A	3	0.0104	0.8144
MAPRE3	MAT2A	3	0.0071	0.8274
KRT8	CPS1	3	0.3458	0.3735
LMNA	CPS1	3	0.0924	0.6960
ACTB	CPS1	3	0.1188	0.6729
CTNNA1	CPS1	3	0.0143	0.8008
MAPRE3	CPS1	3	0.0317	0.7612
KRT8	RRM2	3	0.2396	0.5703
LMNA	RRM2	3	0.0494	0.7380
ACTB	RRM2	3	0.1919	0.6092
CTNNA1	RRM2	3	0.0386	0.7510
MAPRE3	RRM2	3	0.0740	0.7133
KRT8	HIVEP2	3	0.0389	0.7507
LMNA	HIVEP2	3	0.0032	0.8442
ACTB	HIVEP2	3	0.0040	0.8407
MAPRE3	HIVEP2	3	0.0002	0.8663
LMNA	SLC6A6	3	0.0064	0.8304
ACTB	SLC6A6	3	0.0114	0.8107
CTNNA1	SLC6A6	3	0.0001	0.8682
KRT8	DNAJA1	3	0.1959	0.6060
LMNA	DNAJA1	3	0.2532	0.5574
ACTB	DNAJA1	3	0.1214	0.6706
CTNNA1	DNAJA1	3	0.0319	0.7608
MAPRE3	DNAJA1	3	0.0477	0.7401
KRT8	AKT1	3	0.0511	0.7360
ACTB	AKT1	3	0.0010	0.8573
KRT8	AKT2	3	0.3435	0.3801
LMNA	AKT2	3	0.0136	0.8031
ACTB	AKT2	3	0.0122	0.8082
MAPRE3	AKT2	3	0.2790	0.5318
KRT8	UQCRC1	3	0.0178	0.7901
LMNA	UQCRC1	3	0.0304	0.7632
ACTB	UQCRC1	3	0.0477	0.7401
CTNNA1	UQCRC1	3	0.0102	0.8152
MAPRE3	UQCRC1	3	0.0042	0.8397
KRT8	ATIC	3	0.0153	0.7974
ACTB	ATIC	3	0.0126	0.8068
MAPRE3	ATIC	3	0.0003	0.8647
KRT8	HNRNPH3	3	0.3070	0.5002
LMNA	HNRNPH3	3	0.3421	0.3852
ACTB	HNRNPH3	3	0.2794	0.5309
MAPRE3	HNRNPH3	3	0.1663	0.6308
KRT8	HNRNPH1	3	0.1052	0.6847
LMNA	HNRNPH1	3	0.3161	0.4875
ACTB	HNRNPH1	3	0.0805	0.7073
CTNNA1	HNRNPH1	3	0.0230	0.7771
MAPRE3	HNRNPH1	3	0.0323	0.7603
LMNA	CASP14	3	0.1761	0.6229
ACTB	CASP14	3	0.5673	0.1656
KRT8	YWHAB	3	0.1779	0.6209
LMNA	YWHAB	3	0.0593	0.7269
ACTB	YWHAB	3	0.1679	0.6297
CTNNA1	YWHAB	3	0.0107	0.8132
MAPRE3	YWHAB	3	0.0392	0.7503
KRT8	SFN	3	0.0524	0.7346
LMNA	SFN	3	0.1236	0.6686
ACTB	SFN	3	0.0891	0.6991
CTNNA1	SFN	3	0.0091	0.8194
MAPRE3	SFN	3	0.0713	0.7161
KRT8	STIP1	3	0.1997	0.6033
LMNA	STIP1	3	0.0683	0.7182
ACTB	STIP1	3	0.1098	0.6806
CTNNA1	STIP1	3	0.0100	0.8159
MAPRE3	STIP1	3	0.0140	0.8018
KRT8	S100A11	3	0.2412	0.5687
LMNA	S100A11	3	0.1779	0.6209
ACTB	S100A11	3	0.3355	0.4049
CTNNA1	S100A11	3	0.0167	0.7929
MAPRE3	S100A11	3	0.0738	0.7136
KRT8	L1CAM	3	0.0022	0.8496
LMNA	L1CAM	3	0.0011	0.8566
ACTB	L1CAM	3	0.0053	0.8350
KRT8	INPP5B	3	0.0381	0.7517
LMNA	INPP5B	3	0.0074	0.8260
ACTB	INPP5B	3	0.0087	0.8211
MAPRE3	INPP5B	3	0.0031	0.8449
KRT8	PRDX2	3	0.0817	0.7061
LMNA	PRDX2	3	0.0931	0.6954
ACTB	PRDX2	3	0.1132	0.6776
CTNNA1	PRDX2	3	0.0559	0.7306
MAPRE3	PRDX2	3	0.0088	0.8208
KRT8	CDA	3	0.1075	0.6826
LMNA	CDA	3	0.2310	0.5773
CTNNA1	CDA	3	0.1665	0.6307
MAPRE3	CDA	3	0.1219	0.6698
KRT8	DCTD	3	0.1894	0.6112
LMNA	DCTD	3	0.0204	0.7829
ACTB	DCTD	3	0.1328	0.6607
CTNNA1	DCTD	3	0.0099	0.8164
KRT8	PYCR1	3	0.0726	0.7148
LMNA	PYCR1	3	0.0012	0.8558
ACTB	PYCR1	3	0.3379	0.3986
KRT8	GBP1	3	0.3284	0.4720
LMNA	GBP1	3	0.1799	0.6188
ACTB	GBP1	3	0.2687	0.5422
MAPRE3	GBP1	3	0.0471	0.7408
KRT8	GBP2	3	0.0047	0.8376
MAPRE3	GBP2	3	0.0001	0.8682
LMNA	ELF1	3	0.3328	0.4639
LMNA	GTF2H1	3	0.0089	0.8203
KRT8	RPL9	3	0.6919	0.0519
LMNA	RPL9	3	0.2844	0.5260
ACTB	RPL9	3	0.0986	0.6900
CTNNA1	RPL9	3	0.0143	0.8008
MAPRE3	RPL9	3	0.0281	0.7672
KRT8	KIF5B	3	0.3275	0.4729
LMNA	KIF5B	3	0.0780	0.7095
ACTB	KIF5B	3	0.2825	0.5275
CTNNA1	KIF5B	3	0.0846	0.7026
MAPRE3	KIF5B	3	0.1875	0.6121
KRT8	CSTF2	3	0.0001	0.8682
LMNA	CSTF2	3	0.0095	0.8177
ACTB	CSTF2	3	0.0026	0.8473
CTNNA1	CSTF2	3	0.0000	0.8712
MAPRE3	CSTF2	3	0.0002	0.8663
KRT8	DUT	3	0.0092	0.8190
LMNA	DUT	3	0.0187	0.7876
ACTB	DUT	3	0.0055	0.8342
CTNNA1	DUT	3	0.0139	0.8022
MAPRE3	DUT	3	0.0028	0.8464
KRT8	ABCC1	3	0.2096	0.5954
LMNA	ABCC1	3	0.0166	0.7933
ACTB	ABCC1	3	0.0094	0.8181
CTNNA1	ABCC1	3	0.0011	0.8566
MAPRE3	ABCC1	3	0.0017	0.8526
KRT8	ABCD1	3	0.0421	0.7467
LMNA	ABCD1	3	0.0017	0.8526
ACTB	ABCD1	3	0.0067	0.8294
MAPRE3	ABCD1	3	0.0001	0.8682
KRT8	KDELR2	3	0.3275	0.4729
LMNA	KDELR2	3	0.2097	0.5953
ACTB	KDELR2	3	0.1731	0.6253
CTNNA1	KDELR2	3	0.0344	0.7572
MAPRE3	KDELR2	3	0.0791	0.7085
KRT8	TTK	3	0.0325	0.7598
LMNA	TTK	3	0.0030	0.8454
ACTB	TTK	3	0.0145	0.8000
CTNNA1	TTK	3	0.0001	0.8682
MAPRE3	TTK	3	0.0050	0.8364
KRT8	MCM4	3	0.3139	0.4909
LMNA	MCM4	3	0.3253	0.4767
ACTB	MCM4	3	0.2411	0.5689
CTNNA1	MCM4	3	0.0456	0.7424
MAPRE3	MCM4	3	0.1625	0.6342
KRT8	MCM5	3	0.1671	0.6300
LMNA	MCM5	3	0.1417	0.6527
ACTB	MCM5	3	0.1238	0.6684
CTNNA1	MCM5	3	0.0220	0.7790
MAPRE3	MCM5	3	0.0463	0.7417
KRT8	MCM7	3	0.4431	0.2244
LMNA	MCM7	3	0.1821	0.6167
ACTB	MCM7	3	0.2196	0.5872
CTNNA1	MCM7	3	0.0793	0.7084
MAPRE3	MCM7	3	0.1583	0.6382
KRT8	SHMT1	3	0.3890	0.2829
LMNA	SHMT1	3	0.0791	0.7085
ACTB	SHMT1	3	0.1222	0.6696
MAPRE3	SHMT1	3	0.0099	0.8164
KRT8	SHMT2	3	0.4775	0.1996
LMNA	SHMT2	3	0.1995	0.6033
ACTB	SHMT2	3	0.0583	0.7279
CTNNA1	SHMT2	3	0.0147	0.7993
MAPRE3	SHMT2	3	0.0129	0.8057
KRT8	HSPA4	3	0.0091	0.8194
LMNA	HSPA4	3	0.0019	0.8514
ACTB	HSPA4	3	0.0075	0.8257
MAPRE3	HSPA4	3	0.0004	0.8632
LMNA	PRSS3	3	0.3535	0.3558
ACTB	PRSS3	3	0.3463	0.3717
CTNNA1	PRSS3	3	0.3585	0.3468
MAPRE3	PRSS3	3	0.3327	0.4642
KRT8	PFN2	3	0.0161	0.7948
LMNA	PFN2	3	0.0208	0.7820
ACTB	PFN2	3	0.0155	0.7966
CTNNA1	PFN2	3	0.0258	0.7715
MAPRE3	PFN2	3	0.0077	0.8250
KRT8	CTNNA1	3	0.1197	0.6721
LMNA	CTNNA1	3	0.0678	0.7188
ACTB	CTNNA1	3	0.1911	0.6099
CTNNA1	CTNNA1	3	0.9405	0.0033
MAPRE3	CTNNA1	3	0.0909	0.6974
KRT8	CTNNB1	3	0.3087	0.4976
ACTB	CTNNB1	3	0.1755	0.6235
CTNNA1	CTNNB1	3	0.9974	0.0001
MAPRE3	CTNNB1	3	0.0412	0.7477
KRT8	PHB1	3	0.1285	0.6642
LMNA	PHB1	3	0.0621	0.7247
ACTB	PHB1	3	0.0879	0.6999
CTNNA1	PHB1	3	0.0112	0.8115
MAPRE3	PHB1	3	0.0154	0.7970
KRT8	SERPINB6	3	0.0261	0.7709
LMNA	SERPINB6	3	0.0238	0.7755
ACTB	SERPINB6	3	0.0296	0.7648
CTNNA1	SERPINB6	3	0.0205	0.7827
