"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"Protein"	"Bait"
16.6055449956276	3.32110899912553	27.0526626704298	4.40277908331317e-12	1.2902789193338e-10	9.0303713829812	"FLVCR1"	"EGFR"
14.9159136028212	6.10426198450503	26.7808821791258	4.95795056211195e-12	1.44508091655469e-10	9.01148683224078	"MET"	"EGFR"
17.9716621661877	6.72626423701801	26.5567377360535	5.47294405167064e-12	1.58656210535728e-10	8.99552673546592	"MAP3K21"	"EGFR"
16.7107421133266	6.69089512382996	26.1073893885836	6.68850368928392e-12	1.92851856374353e-10	8.96243824950266	"TMEM131L"	"EGFR"
14.7661442733082	6.00653829312886	25.202645779583	1.01206348733256e-11	2.90251148800243e-10	8.89107744008836	"SEMA6D"	"EGFR"
14.4492492327333	5.85952898738471	25.0526758601933	1.08549047867806e-11	3.0965348069949e-10	8.87859547822877	"LRRC41"	"EGFR"
19.4813633357748	7.07344488716562	24.4949813392869	1.41353186388482e-11	4.01099015133032e-10	8.83042860714367	"NUP210"	"EGFR"
17.2688694352108	6.64982003580637	24.044863672081	1.75676822037743e-11	4.95870945572849e-10	8.78943353542007	"PLXNA1"	"EGFR"
16.0618650261685	6.1250576918866	23.4217390047103	2.38922098242331e-11	6.70858226635404e-10	8.72931637629374	"YWHAG"	"EGFR"
15.6248376680184	6.34848663094736	23.0486131464598	2.88313184859943e-11	8.05324797085352e-10	8.69131891865252	"ALG6"	"EGFR"
15.1784049323145	5.95316960395786	22.7333518978151	3.3869652114832e-11	9.41155151771214e-10	8.65797343116585	"TGFBR1"	"EGFR"
14.8097109101581	9.1690250595124	22.2294517082218	4.40111688447917e-11	1.21665927069391e-09	8.60217863642283	"ARL2"	"EGFR"
18.1909023740104	6.77709339716914	19.0174506425825	2.70502493879323e-10	7.43951217781952e-09	8.1580219721786	"JPH1"	"EGFR"
16.963385622331	6.81214908157266	16.6162439509276	1.28357854015865e-09	3.5121590361586e-08	7.68839058705082	"ITGB1"	"EGFR"
13.4949612345888	5.90762577930863	14.0258754136631	8.8588784213155e-09	2.41168350119366e-07	6.97662569534993	"TMEM214"	"EGFR"
27.6108208195082	9.61016822444034	13.9096744416807	9.73220160887821e-09	2.6360503650714e-07	6.93808915524133	"EGFR"	"EGFR"
19.8555796792172	11.6586808836126	13.1048921297685	1.90384594128247e-08	5.13081697643109e-07	6.6521649758824	"ABI3BP"	"EGFR"
17.2838041623529	8.30192558200384	9.73722318554287	4.96812241942172e-07	1.33220202676794e-05	4.98293969408408	"LNPEP"	"EGFR"
