Bait	PreyGene	#Rep	AvgP	BFDR
PDHA1	NDUFA9	3	1.0000	0.0000
RAB11A	NDUFA9	3	0.9077	0.0082
PDHA1	PCK2	3	0.5706	0.1696
RAB11A	PCK2	3	0.7610	0.0602
PDHA1	HADH	3	1.0000	0.0000
EGFR	CYP51A1	3	1.0000	0.0000
RAB11A	CYP51A1	3	0.6667	0.1110
EGFR	DGUOK	3	0.6467	0.1451
PDHA1	DGUOK	3	0.0305	0.4728
RAB11A	DGUOK	3	0.6499	0.1442
EGFR	ATP6V1F	3	0.9969	0.0001
RAB11A	ATP6V1F	3	0.0800	0.4240
PDHA1	PFKFB3	3	0.3333	0.2529
RAB11A	PFKFB3	3	0.6667	0.1110
EGFR	IMMT	3	0.3093	0.3181
PDHA1	IMMT	3	0.7835	0.0477
RAB11A	IMMT	3	0.6331	0.1501
EGFR	GEN1	3	1.0000	0.0000
RAB11A	GEN1	3	0.3191	0.3148
EGFR	KNOP1	3	0.0000	0.5549
RAB11A	KNOP1	3	0.0000	0.5549
EGFR	HNRNPUL2	3	0.0849	0.4202
PDHA1	HNRNPUL2	3	0.0568	0.4453
RAB11A	HNRNPUL2	3	0.3463	0.2484
RAB11A	CSPP1	3	0.0000	0.5549
EGFR	INF2	3	0.9703	0.0015
RAB11A	INF2	3	0.9439	0.0038
EGFR	PDS5A	3	0.0321	0.4710
RAB11A	PDS5A	3	0.3040	0.3203
EGFR	KIAA0753	3	0.0043	0.5208
EGFR	QSER1	3	0.0000	0.5549
RAB11A	QSER1	3	0.0000	0.5549
RAB11A	CLEC16A	3	0.6667	0.1110
EGFR	KIF26B	3	1.0000	0.0000
EGFR	KIAA1109	3	1.0000	0.0000
RAB11A	KIAA1109	3	0.6667	0.1110
EGFR	KIF7	3	0.0423	0.4602
EGFR	AAK1	3	0.3853	0.2315
RAB11A	KIZ	3	0.3333	0.2529
EGFR	WASHC4	3	0.0088	0.5086
RAB11A	WASHC4	3	0.0130	0.4993
EGFR	SOWAHA	3	0.0196	0.4877
RAB11A	SOWAHA	3	0.3532	0.2453
EGFR	ERCC6L	3	0.0773	0.4268
PDHA1	ERCC6L	3	0.0029	0.5255
RAB11A	ERCC6L	3	0.1028	0.4073
EGFR	TSR1	3	0.0198	0.4871
PDHA1	TSR1	3	0.0069	0.5128
RAB11A	TSR1	3	0.2765	0.3293
RAB11A	RALGAPA2	3	0.6667	0.1110
EGFR	DPY19L1	3	0.3333	0.2529
EGFR	TYSND1	3	0.0788	0.4253
RAB11A	TYSND1	3	0.0657	0.4368
EGFR	IAH1	3	0.1635	0.3722
PDHA1	IAH1	3	0.2227	0.3487
RAB11A	IAH1	3	0.6789	0.1063
EGFR	ALG11	3	0.6667	0.1110
RAB11A	ALG11	3	0.3333	0.2529
RAB11A	PWWP3A	3	0.3333	0.2529
EGFR	QRICH1	3	0.4224	0.2181
PDHA1	QRICH1	3	0.3644	0.2399
RAB11A	QRICH1	3	0.9221	0.0063
EGFR	SMU1	3	0.6667	0.1110
PDHA1	ATG2A	3	0.2250	0.3477
RAB11A	ATG2A	3	0.9999	0.0000
EGFR	CWF19L2	3	0.0000	0.5549
RAB11A	CWF19L2	3	0.0000	0.5549
RAB11A	AP5B1	3	0.3333	0.2529
RAB11A	CTU2	3	0.0199	0.4868
EGFR	SLC4A8	3	0.3333	0.2529
EGFR	LRRFIP1	3	0.4248	0.2168
PDHA1	LRRFIP1	3	0.0601	0.4419
RAB11A	LRRFIP1	3	0.8547	0.0192
PDHA1	PGS1	3	0.3333	0.2529
RAB11A	PGS1	3	0.3333	0.2529
PDHA1	TRMT5	3	1.0000	0.0000
RAB11A	TRMT5	3	0.6667	0.1110
RAB11A	NDUFAF6	3	0.3333	0.2529
EGFR	POLR1F	3	0.0007	0.5396
PDHA1	POLR1F	3	0.0027	0.5266
EGFR	EDRF1	3	0.0000	0.5549
RAB11A	EDRF1	3	0.0000	0.5549
EGFR	INAVA	3	0.0397	0.4624
EGFR	UAP1L1	3	0.3333	0.2529
EGFR	C2orf76	3	0.4820	0.1967
RAB11A	C2orf76	3	0.9027	0.0089
PDHA1	CHD9	3	0.0021	0.5295
EGFR	TKFC	3	0.0073	0.5117
PDHA1	TKFC	3	0.0008	0.5389
RAB11A	TKFC	3	0.1580	0.3743
EGFR	LSM12	3	0.5278	0.1826
PDHA1	LSM12	3	0.1164	0.3979
RAB11A	LSM12	3	0.6882	0.1009
EGFR	ARL13B	3	1.0000	0.0000
RAB11A	ARL13B	3	1.0000	0.0000
PDHA1	ALDH1L2	3	0.6667	0.1110
EGFR	KRT71	3	0.1499	0.3783
PDHA1	KRT71	3	0.5757	0.1680
RAB11A	KRT71	3	0.0937	0.4134
EGFR	CCDC88A	3	1.0000	0.0000
RAB11A	CCDC88A	3	0.1232	0.3929
EGFR	RABL6	3	0.5427	0.1777
PDHA1	RABL6	3	0.0526	0.4493
RAB11A	RABL6	3	0.7713	0.0547
EGFR	TIMM50	3	0.3710	0.2369
PDHA1	TIMM50	3	0.0980	0.4107
RAB11A	TIMM50	3	0.3648	0.2394
EGFR	PLEKHN1	3	1.0000	0.0000
RAB11A	PLEKHN1	3	1.0000	0.0000
EGFR	GLYR1	3	0.0014	0.5334
RAB11A	GLYR1	3	0.1034	0.4068
RAB11A	CCDC14	3	0.0002	0.5476
RAB11A	TTC31	3	0.0002	0.5476
PDHA1	C5orf22	3	0.0006	0.5407
RAB11A	C5orf22	3	0.0635	0.4387
PDHA1	C2CD3	3	0.2117	0.3533
RAB11A	RIC1	3	0.6667	0.1110
PDHA1	VPS26B	3	0.3333	0.2529
RAB11A	VPS26B	3	0.6667	0.1110
PDHA1	LARP7	3	0.0224	0.4823
RAB11A	LARP7	3	0.5763	0.1678
EGFR	NADK2	3	0.1748	0.3668
PDHA1	NADK2	3	0.1689	0.3695
RAB11A	NADK2	3	0.7780	0.0508
PDHA1	KCTD21	3	0.3333	0.2529
EGFR	ACSF3	3	0.3333	0.2529
PDHA1	ACSF3	3	0.6667	0.1110
EGFR	PREPL	3	0.2483	0.3393
PDHA1	PREPL	3	0.9999	0.0000
RAB11A	PREPL	3	0.4441	0.2098
EGFR	TBC1D10B	3	1.0000	0.0000
EGFR	TPRN	3	0.1046	0.4059
RAB11A	TPRN	3	0.0119	0.5012
EGFR	ANO6	3	0.6667	0.1110
RAB11A	ANO6	3	1.0000	0.0000
EGFR	PLCH1	3	1.0000	0.0000
RAB11A	PLCH1	3	0.7409	0.0714
PDHA1	MRPL51	3	0.0001	0.5502
EGFR	ANKRD20A4P	3	0.6667	0.1110
EGFR	GRIPAP1	3	0.8821	0.0121
RAB11A	GRIPAP1	3	1.0000	0.0000
EGFR	FLYWCH1	3	0.4173	0.2195
PDHA1	FLYWCH1	3	0.0267	0.4765
RAB11A	FLYWCH1	3	0.1654	0.3714
EGFR	AMOT	3	0.6211	0.1543
RAB11A	AMOT	3	0.0206	0.4853
EGFR	PAN2	3	0.0001	0.5502
RAB11A	PAN2	3	0.0150	0.4956
EGFR	FAM98B	3	0.3333	0.2529
PDHA1	FAM98B	3	0.3333	0.2529
RAB11A	FAM98B	3	0.3333	0.2529
EGFR	ARHGAP29	3	0.2160	0.3516
RAB11A	ARHGAP29	3	0.0016	0.5324
RAB11A	PDCD4	3	0.0826	0.4223
EGFR	FNDC3B	3	0.5601	0.1723
RAB11A	CRTC2	3	0.0002	0.5476
EGFR	GPAT3	3	1.0000	0.0000
RAB11A	GPAT3	3	1.0000	0.0000
EGFR	CEP55	3	0.8756	0.0135
RAB11A	CEP55	3	0.8953	0.0100
EGFR	PDLIM3	3	0.0170	0.4919
EGFR	HSD17B12	3	0.1091	0.4023
PDHA1	HSD17B12	3	0.0016	0.5324
RAB11A	HSD17B12	3	0.6820	0.1044
EGFR	GLE1	3	0.0189	0.4889
RAB11A	GLE1	3	0.0028	0.5262
RAB11A	USP39	3	0.3333	0.2529
EGFR	KLHL22	3	0.2579	0.3357
RAB11A	KLHL22	3	0.1265	0.3907
EGFR	AGK	3	0.7127	0.0861
PDHA1	AGK	3	0.3642	0.2400
RAB11A	AGK	3	0.7620	0.0596
EGFR	LACTB2	3	0.2266	0.3468
PDHA1	LACTB2	3	0.1947	0.3582
RAB11A	LACTB2	3	0.7100	0.0878
EGFR	PYCR3	3	0.0054	0.5171
RAB11A	PYCR3	3	0.0089	0.5084
EGFR	SMUG1	3	0.0001	0.5502
RAB11A	SMUG1	3	0.0004	0.5436
PDHA1	FASTKD1	3	1.0000	0.0000
RAB11A	FASTKD1	3	0.3333	0.2529
RAB11A	RAB6D	3	1.0000	0.0000
RAB11A	BOLA3	3	0.3333	0.2529
EGFR	COBLL1	3	1.0000	0.0000
RAB11A	COBLL1	3	0.0225	0.4821
RAB11A	WDR81	3	0.3333	0.2529
EGFR	SGO2	3	0.0304	0.4729
PDHA1	ACTBL2	3	0.0000	0.5549
RAB11A	OCIAD2	3	0.3333	0.2529
EGFR	PAN3	3	0.0115	0.5021
RAB11A	PAN3	3	0.0095	0.5064
EGFR	SDK2	3	1.0000	0.0000
RAB11A	SDK2	3	1.0000	0.0000
EGFR	PLEKHG4	3	1.0000	0.0000
RAB11A	PLEKHG4	3	0.0176	0.4908
EGFR	HSP90AB4P	3	1.0000	0.0000
RAB11A	HSP90AB4P	3	0.3333	0.2529
RAB11A	ALG10	3	0.0012	0.5349
EGFR	C19orf54	3	0.3646	0.2397
PDHA1	C19orf54	3	0.3208	0.3140
RAB11A	C19orf54	3	0.5602	0.1722
EGFR	FAM133B	3	0.3333	0.2529
PDHA1	FAM133B	3	0.6667	0.1110
EGFR	ZNF326	3	0.1914	0.3598
PDHA1	ZNF326	3	0.0479	0.4550
RAB11A	ZNF326	3	0.5467	0.1763
EGFR	DALRD3	3	0.0094	0.5069
RAB11A	DALRD3	3	0.0989	0.4099
EGFR	ZC3H12A	3	0.0002	0.5476
RAB11A	ZC3H12A	3	0.0207	0.4851
PDHA1	FLG2	3	0.4464	0.2089
RAB11A	FLG2	3	0.0952	0.4123
RAB11A	RILPL1	3	1.0000	0.0000
PDHA1	DNAJC21	3	0.0049	0.5190
RAB11A	DNAJC21	3	0.0302	0.4732
EGFR	HERC4	3	0.0658	0.4366
RAB11A	HERC4	3	0.4773	0.1980
EGFR	PPP6R3	3	0.2811	0.3278
PDHA1	PPP6R3	3	0.2122	0.3528
RAB11A	PPP6R3	3	0.6143	0.1562
PDHA1	MTX3	3	0.6667	0.1110
PDHA1	COQ5	3	1.0000	0.0000
EGFR	SH3D19	3	0.1819	0.3642
RAB11A	SH3D19	3	0.0128	0.4998
PDHA1	EARS2	3	1.0000	0.0000
RAB11A	EARS2	3	0.3333	0.2529
EGFR	MIA3	3	0.6188	0.1552
RAB11A	MIA3	3	0.2656	0.3327
EGFR	PITRM1	3	0.2909	0.3248
PDHA1	PITRM1	3	0.7878	0.0457
RAB11A	PITRM1	3	0.8262	0.0284
RAB11A	NHLRC3	3	0.3333	0.2529
EGFR	WDR44	3	0.1794	0.3647
RAB11A	WDR44	3	1.0000	0.0000
EGFR	DOCK11	3	1.0000	0.0000
RAB11A	DOCK11	3	0.7160	0.0848
EGFR	PRRC2B	3	0.0000	0.5549
RAB11A	PRRC2B	3	0.0000	0.5549
EGFR	AMER1	3	0.3333	0.2529
EGFR	TJAP1	3	0.6667	0.1110
EGFR	RRP12	3	0.0781	0.4262
PDHA1	RRP12	3	0.0029	0.5255
RAB11A	RRP12	3	0.1371	0.3851
EGFR	TOR1AIP1	3	0.4181	0.2193
RAB11A	TOR1AIP1	3	0.6881	0.1011
EGFR	AARS2	3	0.1757	0.3666
PDHA1	AARS2	3	0.9823	0.0009
RAB11A	AARS2	3	0.8799	0.0128
EGFR	PCID2	3	0.3543	0.2446
PDHA1	PCID2	3	0.0154	0.4950
RAB11A	PCID2	3	0.3059	0.3196
RAB11A	DOP1A	3	0.4055	0.2241
EGFR	SLC27A3	3	0.6656	0.1373
RAB11A	SLC27A3	3	0.6667	0.1110
RAB11A	COLEC12	3	1.0000	0.0000
EGFR	SPECC1	3	0.1234	0.3928
RAB11A	SPECC1	3	0.9985	0.0000
EGFR	WDR45B	3	0.9999	0.0000
PDHA1	WDR45B	3	0.0264	0.4773
RAB11A	WDR45B	3	0.7999	0.0393
EGFR	SAMD4B	3	0.7920	0.0438
PDHA1	SAMD4B	3	0.0376	0.4645
RAB11A	SAMD4B	3	0.8168	0.0315
EGFR	DNTTIP2	3	0.0026	0.5269
RAB11A	DNTTIP2	3	0.5486	0.1757
EGFR	TMEM201	3	1.0000	0.0000
RAB11A	TMEM201	3	1.0000	0.0000
EGFR	SNAP47	3	0.9987	0.0000
RAB11A	SNAP47	3	1.0000	0.0000
EGFR	NUP188	3	0.0442	0.4586
PDHA1	NUP188	3	0.0026	0.5269
RAB11A	NUP188	3	0.1286	0.3896
EGFR	PHYHD1	3	0.3025	0.3209
PDHA1	PHYHD1	3	0.0569	0.4452
RAB11A	PHYHD1	3	0.7709	0.0549
EGFR	HP1BP3	3	0.0036	0.5228
PDHA1	HP1BP3	3	0.0003	0.5455
RAB11A	HP1BP3	3	0.0053	0.5176
PDHA1	VARS2	3	1.0000	0.0000
EGFR	ZMYM1	3	0.0003	0.5455
RAB11A	ZMYM1	3	0.0000	0.5549
EGFR	CEP170	3	0.0000	0.5549
RAB11A	CEP170	3	0.0003	0.5455
RAB11A	LDLRAP1	3	0.0145	0.4963
EGFR	PPP1R15B	3	0.3333	0.2529
RAB11A	PPP1R15B	3	0.3333	0.2529
EGFR	ODR4	3	0.3333	0.2529
RAB11A	ODR4	3	0.6667	0.1110
EGFR	NOL9	3	0.0048	0.5194
RAB11A	NOL9	3	0.0124	0.5004
EGFR	NHSL1	3	0.9968	0.0001
RAB11A	NHSL1	3	0.1521	0.3775
EGFR	SZT2	3	0.0001	0.5502
RAB11A	SZT2	3	0.0000	0.5549
EGFR	CC2D1B	3	0.3226	0.3134
RAB11A	CC2D1B	3	0.0584	0.4434
RAB11A	FNBP1L	3	0.0357	0.4663
EGFR	FAM83B	3	1.0000	0.0000
RAB11A	FAM83B	3	1.0000	0.0000
PDHA1	RARS2	3	1.0000	0.0000
PDHA1	THEM4	3	1.0000	0.0000
EGFR	FKBP15	3	0.1628	0.3724
RAB11A	FKBP15	3	0.0242	0.4801
EGFR	DDX59	3	0.0004	0.5436
RAB11A	DDX59	3	0.0137	0.4979
PDHA1	ZC3H13	3	0.0088	0.5086
RAB11A	ARMH3	3	0.3333	0.2529
PDHA1	PDSS1	3	1.0000	0.0000
EGFR	ODAD2	3	0.8145	0.0321
PDHA1	ODAD2	3	0.0277	0.4754
EGFR	MPP7	3	1.0000	0.0000
RAB11A	MPP7	3	1.0000	0.0000
EGFR	GPATCH4	3	0.0000	0.5549
RAB11A	GPATCH4	3	0.0000	0.5549
EGFR	LRIF1	3	0.0134	0.4985
EGFR	IBA57	3	0.1523	0.3773
PDHA1	IBA57	3	0.3504	0.2464
RAB11A	IBA57	3	0.4424	0.2106
EGFR	UBR4	3	0.1565	0.3751
PDHA1	UBR4	3	0.0120	0.5011
RAB11A	UBR4	3	0.3337	0.2528
EGFR	KIAA1217	3	1.0000	0.0000
RAB11A	KIAA1217	3	0.3333	0.2529
EGFR	ARHGAP21	3	0.9985	0.0000
RAB11A	ARHGAP21	3	0.0782	0.4260
EGFR	CAMSAP1	3	0.0002	0.5476
RAB11A	CAMSAP1	3	0.0002	0.5476
PDHA1	MRPL2	3	0.3333	0.2529
RAB11A	CFAP58	3	0.0029	0.5255
EGFR	UBAP2	3	0.6022	0.1595
PDHA1	UBAP2	3	0.1308	0.3885
RAB11A	UBAP2	3	0.6600	0.1402
EGFR	ACBD5	3	0.0000	0.5549
RAB11A	ACBD5	3	0.0000	0.5549
PDHA1	ATAD3B	3	0.9561	0.0026
RAB11A	ATAD3B	3	0.5709	0.1694
EGFR	WLS	3	0.6667	0.1110
RAB11A	WLS	3	1.0000	0.0000
EGFR	CCDC18	3	0.0006	0.5407
RAB11A	CCDC18	3	0.0011	0.5358
EGFR	RNF187	3	0.3333	0.2529
EGFR	INTS11	3	0.0130	0.4993
RAB11A	INTS11	3	0.2130	0.3524
EGFR	TUT4	3	0.0000	0.5549
RAB11A	TUT4	3	0.0000	0.5549
EGFR	DEPDC1	3	1.0000	0.0000
EGFR	RNASEH2B	3	0.0105	0.5042
PDHA1	RNASEH2B	3	0.0021	0.5295
RAB11A	RNASEH2B	3	0.0517	0.4503
EGFR	ATPAF1	3	0.3652	0.2390
PDHA1	ATPAF1	3	0.7125	0.0862
RAB11A	ATPAF1	3	0.7868	0.0460
EGFR	MAP3K21	3	1.0000	0.0000
RAB11A	MAP3K21	3	1.0000	0.0000
EGFR	H3-2	3	0.3055	0.3199
PDHA1	H3-2	3	0.0169	0.4921
RAB11A	H3-2	3	0.2562	0.3364
PDHA1	NDUFAF5	3	0.3333	0.2529
EGFR	NT5DC1	3	0.1302	0.3889
PDHA1	NT5DC1	3	0.0675	0.4351
RAB11A	NT5DC1	3	0.4239	0.2173
EGFR	ARFGEF3	3	0.0012	0.5349
RAB11A	ARFGEF3	3	0.0781	0.4262
EGFR	VPS13D	3	0.0195	0.4879
RAB11A	VPS13D	3	0.7018	0.0927
RAB11A	LIN9	3	0.0000	0.5549
EGFR	LYRM7	3	0.4269	0.2161
PDHA1	LYRM7	3	0.2111	0.3535
RAB11A	LYRM7	3	0.8055	0.0365
EGFR	RIF1	3	0.6424	0.1472
PDHA1	RIF1	3	0.1977	0.3571
RAB11A	RIF1	3	0.7651	0.0574
EGFR	VPS53	3	0.8413	0.0237
RAB11A	VPS53	3	0.9915	0.0004
EGFR	STRIP1	3	0.0009	0.5377
RAB11A	STRIP1	3	0.0157	0.4945
RAB11A	CEP350	3	0.0000	0.5549
EGFR	CDC42BPA	3	0.8484	0.0218
PDHA1	CDC42BPA	3	0.0560	0.4462
RAB11A	CDC42BPA	3	0.6215	0.1541
EGFR	RPRD2	3	0.0000	0.5549
RAB11A	RPRD2	3	0.0000	0.5549
EGFR	SYDE2	3	0.0074	0.5116
RAB11A	SYDE2	3	0.6420	0.1473
EGFR	PRPF38B	3	0.7726	0.0541
PDHA1	PRPF38B	3	0.6622	0.1391
RAB11A	PRPF38B	3	0.8994	0.0093
EGFR	CACHD1	3	1.0000	0.0000
RAB11A	CACHD1	3	1.0000	0.0000
RAB11A	ZNF318	3	0.0000	0.5549
EGFR	FAM171A1	3	1.0000	0.0000
RAB11A	FAM171A1	3	1.0000	0.0000
EGFR	LRCH2	3	0.0820	0.4230
RAB11A	LRCH2	3	0.0076	0.5112
EGFR	ARHGEF16	3	0.0197	0.4873
RAB11A	ARHGEF16	3	0.0312	0.4720
EGFR	CDKAL1	3	0.9538	0.0029
PDHA1	CDKAL1	3	0.1672	0.3704
RAB11A	CDKAL1	3	0.9357	0.0048
EGFR	BROX	3	0.3721	0.2362
EGFR	FOCAD	3	0.3208	0.3140
PDHA1	FOCAD	3	0.3329	0.3069
RAB11A	FOCAD	3	0.6468	0.1451
EGFR	SNX30	3	0.0011	0.5358
RAB11A	SNX30	3	0.0053	0.5176
RAB11A	RSBN1	3	0.0001	0.5502
EGFR	DAB2IP	3	1.0000	0.0000
EGFR	LYPLAL1	3	0.2174	0.3509
PDHA1	LYPLAL1	3	0.2012	0.3561
RAB11A	LYPLAL1	3	0.8031	0.0380
EGFR	ECPAS	3	0.4120	0.2216
PDHA1	ECPAS	3	0.0071	0.5122
RAB11A	ECPAS	3	0.4658	0.2017
EGFR	TUT7	3	0.1283	0.3898
RAB11A	TUT7	3	0.1323	0.3874
RAB11A	SLX4IP	3	0.3333	0.2529
EGFR	DENND4C	3	0.0743	0.4297
RAB11A	DENND4C	3	0.9999	0.0000
EGFR	CARMIL1	3	0.9942	0.0003
RAB11A	CARMIL1	3	0.1159	0.3981
EGFR	ZMYM4	3	0.0000	0.5549
RAB11A	ZMYM4	3	0.0000	0.5549
EGFR	OBI1	3	0.0616	0.4402
PDHA1	OBI1	3	0.0017	0.5318
RAB11A	OBI1	3	0.1048	0.4057
RAB11A	FHIP2A	3	0.3333	0.2529
EGFR	ZDHHC20	3	1.0000	0.0000
RAB11A	ZDHHC20	3	1.0000	0.0000
PDHA1	FBXW9	3	0.1896	0.3607
RAB11A	FBXW9	3	0.7769	0.0512
RAB11A	TSHZ3	3	0.0000	0.5549
EGFR	RNF213	3	0.0014	0.5334
RAB11A	RNF213	3	0.0700	0.4332
EGFR	KANK2	3	0.0214	0.4837
EGFR	WASHC2A	3	0.1079	0.4032
RAB11A	WASHC2A	3	0.0304	0.4729
EGFR	STEAP3	3	0.9978	0.0001
RAB11A	STEAP3	3	1.0000	0.0000
EGFR	FAM91A1	3	0.7885	0.0452
RAB11A	FAM91A1	3	0.9482	0.0034
RAB11A	ICE2	3	0.0000	0.5549
EGFR	LARP1B	3	0.0545	0.4477
RAB11A	CEP135	3	0.0005	0.5421
EGFR	TBC1D9B	3	0.2660	0.3326
RAB11A	TBC1D9B	3	0.7230	0.0811
EGFR	MAP1S	3	0.0150	0.4956
RAB11A	MAP1S	3	0.6507	0.1438
EGFR	PPP2R2D	3	0.2192	0.3501
PDHA1	PPP2R2D	3	0.1161	0.3980
RAB11A	PPP2R2D	3	0.7758	0.0523
EGFR	ARL6IP4	3	0.5943	0.1623
PDHA1	ARL6IP4	3	0.6761	0.1077
RAB11A	ARL6IP4	3	0.7992	0.0400
EGFR	ARID2	3	0.0000	0.5549
PDHA1	ARID2	3	0.0000	0.5549
RAB11A	ARID2	3	0.0007	0.5396
RAB11A	UTP25	3	0.2008	0.3563
EGFR	RPGRIP1L	3	0.0037	0.5225
EGFR	DENND2C	3	0.6667	0.1110
RAB11A	DENND2C	3	0.6667	0.1110
RAB11A	NCR3LG1	3	0.3333	0.2529
EGFR	MBLAC2	3	0.3333	0.2529
RAB11A	MBLAC2	3	0.3333	0.2529
EGFR	ANKS6	3	1.0000	0.0000
RAB11A	ANKS6	3	1.0000	0.0000
RAB11A	LMBRD2	3	1.0000	0.0000
EGFR	CRYBG3	3	0.6273	0.1525
PDHA1	CRYBG3	3	0.0709	0.4327
RAB11A	CRYBG3	3	0.7047	0.0910
EGFR	RNF43	3	0.3333	0.2529
EGFR	ARHGAP17	3	1.0000	0.0000
RAB11A	ARHGAP17	3	0.8045	0.0371
EGFR	CDCA2	3	0.0000	0.5549
RAB11A	CDCA2	3	0.0000	0.5549
RAB11A	CWF19L1	3	0.3333	0.2529
RAB11A	VIRMA	3	0.0000	0.5549
EGFR	SPECC1L	3	0.0003	0.5455
RAB11A	SPECC1L	3	0.0000	0.5549
EGFR	HEATR6	3	0.0000	0.5549
RAB11A	HEATR6	3	0.0003	0.5455
RAB11A	SCARA3	3	0.6667	0.1110
EGFR	UHRF1BP1	3	0.0750	0.4290
RAB11A	UHRF1BP1	3	0.9947	0.0002
EGFR	RPL7L1	3	0.8405	0.0239
PDHA1	RPL7L1	3	0.4915	0.1939
RAB11A	RPL7L1	3	0.5527	0.1745
EGFR	IQSEC1	3	0.4617	0.2033
RAB11A	IQSEC1	3	0.0023	0.5285
EGFR	POLR2M	3	0.3333	0.2529
RAB11A	POLR2M	3	0.6667	0.1110
EGFR	CIAPIN1	3	0.2701	0.3312
RAB11A	CIAPIN1	3	0.6352	0.1495
EGFR	SMYD5	3	0.8441	0.0227
PDHA1	SMYD5	3	0.4706	0.2002
RAB11A	SMYD5	3	0.9689	0.0017
EGFR	OTUD7B	3	0.0279	0.4753
EGFR	RALGAPA1	3	0.5409	0.1784
RAB11A	RALGAPA1	3	1.0000	0.0000
RAB11A	THOC7	3	0.3333	0.2529
RAB11A	ELP2	3	0.5895	0.1638
RAB11A	LAMTOR1	3	1.0000	0.0000
EGFR	DHRS7B	3	0.1782	0.3654
RAB11A	DHRS7B	3	0.2475	0.3395
EGFR	TWF2	3	0.0450	0.4580
PDHA1	TWF2	3	0.0001	0.5502
RAB11A	TWF2	3	0.1014	0.4080
EGFR	KIAA0930	3	0.8692	0.0155
RAB11A	KIAA0930	3	0.7328	0.0756
EGFR	TMEM132E	3	0.6667	0.1110
EGFR	PLEKHA7	3	1.0000	0.0000
RAB11A	PLEKHA7	3	0.6667	0.1110
RAB11A	DENND5A	3	0.6667	0.1110
PDHA1	SDE2	3	0.0000	0.5549
RAB11A	SDE2	3	0.0001	0.5502
PDHA1	KRT80	3	0.3753	0.2349
EGFR	NIPBL	3	0.0014	0.5334
RAB11A	NIPBL	3	0.2594	0.3349
EGFR	PDE12	3	0.5890	0.1640
PDHA1	PDE12	3	0.9978	0.0001
RAB11A	PDE12	3	0.6547	0.1426
PDHA1	B4GALNT3	3	0.3333	0.2529
EGFR	PHLDB3	3	1.0000	0.0000
RAB11A	PHLDB3	3	0.0396	0.4626
EGFR	RHBDD2	3	0.0690	0.4338
PDHA1	RHBDD2	3	0.0013	0.5343
RAB11A	RHBDD2	3	0.2927	0.3242
PDHA1	SLC25A24	3	0.3333	0.2529
EGFR	RETSAT	3	0.3333	0.2529
RAB11A	RETSAT	3	1.0000	0.0000
EGFR	ZNF746	3	0.0000	0.5549
EGFR	RINT1	3	1.0000	0.0000
RAB11A	RINT1	3	0.9961	0.0002
EGFR	TMEM214	3	1.0000	0.0000
RAB11A	TMEM214	3	1.0000	0.0000
EGFR	HIBCH	3	0.6667	0.1110
PDHA1	HIBCH	3	1.0000	0.0000
RAB11A	HIBCH	3	0.6667	0.1110
RAB11A	NEPRO	3	0.0000	0.5549
EGFR	ARMC6	3	0.3333	0.2529
EGFR	ANKRD54	3	0.6667	0.1110
RAB11A	SLC30A6	3	0.3333	0.2529
EGFR	TAPT1	3	0.3333	0.2529
RAB11A	TAPT1	3	0.3333	0.2529
EGFR	JMJD6	3	0.3333	0.2529
PDHA1	JMJD6	3	0.6667	0.1110
RAB11A	JMJD6	3	1.0000	0.0000
RAB11A	FAAP20	3	0.0555	0.4466
EGFR	MZT2B	3	0.0148	0.4958
RAB11A	MZT2B	3	0.1542	0.3760
EGFR	CAVIN1	3	1.0000	0.0000
RAB11A	CAVIN1	3	0.6667	0.1110
EGFR	ZCCHC8	3	0.0000	0.5549
PDHA1	ZCCHC8	3	0.0000	0.5549
PDHA1	RPUSD3	3	1.0000	0.0000
RAB11A	RPUSD3	3	0.3333	0.2529
RAB11A	MAST2	3	0.0018	0.5312
EGFR	DHX57	3	0.0028	0.5262
RAB11A	DHX57	3	0.0442	0.4586
EGFR	MRPL54	3	0.0764	0.4277
PDHA1	MRPL54	3	0.7937	0.0429
RAB11A	MRPL54	3	0.6097	0.1573
RAB11A	CDC73	3	0.4084	0.2232
EGFR	PMF1	3	0.3351	0.2523
PDHA1	PMF1	3	0.0043	0.5208
RAB11A	PMF1	3	0.6020	0.1596
EGFR	MRPL14	3	0.4955	0.1924
PDHA1	MRPL14	3	0.3091	0.3182
RAB11A	MRPL14	3	0.3333	0.2529
EGFR	SLC27A4	3	0.0193	0.4883
PDHA1	SLC27A4	3	0.0003	0.5455
RAB11A	SLC27A4	3	0.0555	0.4466
EGFR	LLGL2	3	0.3333	0.2529
EGFR	CC2D1A	3	0.7165	0.0843
PDHA1	CC2D1A	3	0.2701	0.3312
RAB11A	CC2D1A	3	0.7000	0.0938
EGFR	METTL2B	3	0.0563	0.4460
PDHA1	METTL2B	3	0.0606	0.4414
RAB11A	METTL2B	3	0.5570	0.1734
PDHA1	C3orf33	3	1.0000	0.0000
PDHA1	C8orf82	3	0.3333	0.2529
EGFR	EDC4	3	0.0121	0.5008
PDHA1	EDC4	3	0.0128	0.4998
RAB11A	EDC4	3	0.0480	0.4546
EGFR	CEP85	3	0.0005	0.5421
RAB11A	CEP85	3	0.0083	0.5097
EGFR	PRPF8	3	0.7855	0.0470
PDHA1	PRPF8	3	0.5840	0.1655
