Protein	EIF4A2_1	EIF4A2_2	EIF4A2_3	MEPCE_1	MEPCE_2	MEPCE_3	GFP_1	GFP_2	GFP_3
DPP9	0	0	0	0	0	0	693.847	768.862	607.154
MRPL52	0	630.178	0	628.11	696.198	228.07	509.736	570.888	588.5
TTC7B	0	0	0	0	650.04	623.19	0	0	749.198
PABPN1	969.823	0	0	727.135	949.587	866.631	433.318	661.049	499.13
MTDH	870.645	617.31	864.598	1193.46	1143.83	1075.2	681.808	641.703	434.701
ZNF598	961.932	1213.18	577.93	1391.82	1392.87	905.668	1115.85	1093.93	1237.76
GPAT4	401.723	0	128.413	181.288	0	0	0	0	0
CADPS2	593.008	532.785	489.913	640.472	529.96	797.221	1000.01	1204.62	1162.59
ALYREF	31941.4	30888.9	39479.4	75655	71794.8	70423.2	40468.1	44833.8	44578.6
IQGAP3	0	0	0	532.181	366.732	0	641.666	841.304	0
ZC3H18	1579.27	0	4352.07	0	0	0	1115.49	1119.52	0
CAND1	1425.62	2246.91	1746.22	1623.93	1233.43	1950.91	2450.03	3357.05	1557.9
RETREG3	962.248	0	645.387	0	0	1212.91	489.721	0	1519.63
HOOK3	390.402	0	0	0	0	546.998	654.032	876.12	727.637
COMMD7	0	0	617.953	770.797	290.174	675.145	768.859	745.346	935.829
METTL16	0	0	0	86126.5	87632.1	86487.3	0	0	0
GPBP1	417.252	354.902	627.548	660.217	1122.68	569.446	1436.45	0	0
PROSER2	697.065	967.4	754.988	1059.47	1219.42	1192.89	740.81	907.896	908.767
RPS19BP1	1760.85	1743.33	2066.73	1932.15	2009.76	1944.61	1236.55	1230.38	1477.04
RALGAPB	0	0	0	0	0	617.147	621.001	512.564	0
CARM1	835.976	706.35	870.757	1330.06	1121.09	1173.8	1976.36	1810.63	1877.27
COMMD2	0	573.239	1086.9	1289.24	1258.37	1389.77	1276.69	1145.64	1298.45
CIR1	11245.5	11004.7	11998	5738.65	6449.35	6499.03	11272.6	10753	10619.3
NCAPG2	405.997	729.733	591.722	857.063	795.633	716.41	1168.75	1129.42	1136.11
DDX42	2153.05	2242.37	2309.24	3712.4	3429.48	3473.28	1119.69	2112.97	2149.05
DNAAF5	1014.27	1033.55	961.654	1310.08	1602.12	1299.17	1196.68	1192.15	1202.03
TDRP	0	0	0	0	0	937.137	678.8	514.902	306.568
HOMER1	609.144	715.251	755.537	832.795	788.673	663.054	827.891	368.549	380.933
GATAD2A	0	0	452.341	500.04	0	0	0	0	0
C2CD5	0	0	0	793.762	731.648	732.479	840.632	966.004	924.615
IRF2BP1	0	601.604	725.742	0	0	0	911.961	928.108	651.154
ERC1	905.863	888.891	1061.25	1110.48	953.491	1003.87	1349.28	1922.27	1549.48
TRAPPC5	3823.89	2596.62	3799.5	8063.03	7578.44	8083.74	9304.81	9194.07	8352.77
PLD3	1563.7	1419.83	1568.53	1562.46	1712.83	1280.51	1167.82	1323.73	1215.6
CCDC50	8548.42	0	0	0	0	0	0	0	0
MAPKAPK5	487.211	0	0	0	0	0	0	0	0
MAP7D3	4509.16	4937.89	5507.28	5834.08	5506.37	6785.14	4073.63	4018.17	3829.97
CCDC117	0	0	0	0	0	0	576.214	0	537.125
FOXRED2	0	0	0	737.141	673.643	0	1004.26	0	718.718
MGA	0	0	423.117	538.18	0	0	74.4746	649.682	814.419
HSCB	0	0	0	0	0	624.914	0	0	0
PHF6	4767.57	4302.05	5437	7792.84	7751.84	8643.95	5722.64	5807.83	6257.1
CHERP	2443.57	2816.12	3127.79	3882.41	3833.01	4115.86	2590.13	2593.25	2648.14
CDAN1	0	0	0	989.973	672.771	1125.45	0	641.594	695.68
ANKHD1	0	0	0	798.563	586.185	727.571	384.236	450.16	0
CCAR1	1941.41	2069.35	1685.54	3261.22	2861.38	3055.44	2720.04	2551.15	2614.91
DHX40	825.892	959.129	1224.58	1120.84	1173.08	942.227	1858.07	1313.9	1153.53
DNAJC10	2068.11	2127.57	1909.76	3310.25	3599.48	3047.2	2674.45	3233.12	1696.58
NELFCD	0	454.452	0	521.936	0	0	0	0	542.458
RHOT2	0	0	0	0	0	0	0	0	566.641
MSRB3	1579.75	1587.89	1559.74	1768.5	1761.99	1772.97	2290.27	2158.97	2488.67
MRPL41	0	0	0	387.666	344.118	726.854	303.458	0	0
GPALPP1	0	0	0	0	0	0	0	390.903	0
RPAP2	0	0	0	0	781.995	0	870.635	0	628.216
PLPP6	0	690.311	0	803.726	0	804.168	507.57	0	571.775
MICALL2	685.908	0	0	0	0	0	0	0	0
YAF2	0	0	0	0	0	0	0	287.748	0
RAVER1	434.297	0	563.789	1909.26	1259.64	841.295	1369.31	1417.05	1098.66
SRRM1	2260.64	2426.92	2188.49	2536.79	2462.94	2996.79	1609.54	1703.19	1644.37
SMAP1	0	0	474.895	0	0	0	0	0	0
GSPT2	676.203	997.516	1157.34	901.862	934.775	885.379	1335.65	1114.25	1535.1
EXOC8	412.698	0	715.312	934.711	0	1578.89	702.985	1080.85	0
THNSL1	507.964	0	582.505	386.81	0	0	556.958	0	0
ALDH16A1	608.944	517.69	714.349	642.892	537.251	719.28	1021.52	1039.57	1090.25
ABI1	1298.43	818.635	1226.62	1103.85	1244.99	1225.22	1365.18	1405.78	1229.55
SELENOH	1442.61	1475.61	1575.06	2079.02	2531.02	2124.89	1432.62	1570.36	1865.55
RBIS	2034.42	2324.84	2594.89	3517.3	3861.94	3652.67	3020.2	3345.56	2902.02
VKORC1L1	301.997	0	245.359	373.394	699.591	0	123.727	0	124.303
RBFA	789.021	829.362	651.78	963.058	854.617	833.814	830.792	680.71	807.429
SPART	901.547	894.556	1003.25	1685.39	1481.16	1580.53	809.574	543.07	1187.24
CYP4X1	0	0	0	939.345	744.67	586.866	0	0	0
CCAR2	4404.44	6098.83	4959.24	5176.69	5734.51	5639.83	5089.77	5651.51	5625.04
NDUFAF2	0	389.477	0	0	0	0	0	0	0
VPS52	1104.83	1130.57	1424.73	1232.59	1060.9	1063.96	1436.96	1503.33	1207.99
NUP93	725.571	420.85	645.514	216.669	500.144	340.699	1376.58	1300.01	766.211
LRRC47	2192.05	1986.82	2179.99	2945.62	3297.82	3297.2	2685.91	3248.16	2519.72
DOCK4	0	0	0	0	0	0	497.644	0	870.57
H2BC26	0	0	252.06	498.676	0	0	309.859	0	490.73
ABHD12	0	0	0	494.933	0	0	0	0	0
CLASRP	0	228.624	321.929	0	0	0	239.059	0	0
ASCC3	0	215.288	769.009	0	915.19	629.661	0	0	0
VPS8	0	0	0	0	0	348.899	0	0	399.665
STAG2	452.582	0	0	739.323	1184.13	706.483	554.953	589.715	1116.19
ZGPAT	424.753	873.478	931.633	1632	1788.95	1569.24	869.772	762.283	1087.65
WDTC1	0	0	0	0	0	72.8142	0	0	239.454
NKAP	15579	15911.5	15794.1	8970.04	9360.37	9515.93	10065.5	9844.62	9724.5
NOPCHAP1	0	0	0	538.705	702.041	0	408.75	0	611.972
CISD2	1151.43	0	821.717	1147.54	1314.48	1134.15	887.531	1051.3	1391.13
RPP25L	964.707	1253.47	1142.2	1732.75	1917.49	2508.82	1549.41	1449.12	1141.01
MRPL50	0	0	0	512.031	0	0	0	0	0
RFLNB	0	0	0	0	908.579	1208.88	0	0	0
CPSF7	3875.65	8433.95	3973.18	4856.98	3763.32	3171.04	5239.26	7110.36	5360.84
EMC1	0	0	0	0	572.73	532.833	0	467.239	0
PAF1	761.489	891.955	1083.48	1270.21	1079.83	1055.11	745.081	912.728	923.67
ENAH	1538.21	1350.24	1433.21	2234.6	2115.3	2214.52	2346.72	2212.7	2439.23
MRPL43	0	0	0	332.581	429.756	0	0	0	0
FAM133A	0	0	0	1134.32	1491.93	1428.75	900.599	1909.59	0
SREK1IP1	25605.1	25130.3	17123.8	11871.4	16201.1	0	21681	26441.7	26054.8
POC5	0	233.998	0	0	0	0	0	0	0
PRPF38A	7050.44	7886.32	8287.98	10247.4	10856.7	9813.28	9718.82	8227.73	8109.95
ZNF511	0	0	0	2524.67	2433.45	2496.57	0	0	0
ANKRD52	644.224	198.252	0	0	750.558	1058.17	737.734	584.141	2435.04
COLGALT1	0	0	0	404.672	653.539	561.098	641.943	699.698	673.328
PCYOX1L	0	0	0	0	19.6998	0	0	0	0
TXNDC5	3033.73	3165.58	2903.44	4525.43	4105.1	4172.9	4114.01	3961.39	3822.48
SPC24	0	0	115.445	279.711	0	263.578	881.11	961.711	394.362
SCCPDH	0	0	815.991	904.398	897.268	667.239	796.195	642.337	703.834
SERBP1	24061.7	31712.1	32911.9	31676.3	29725.7	28056.8	32265.3	33027.4	34123.6
KCT2	0	0	0	495.102	615.832	371.423	0	270.386	0
FAM98A	4265.3	3283.41	3893.81	2553.72	2392.69	3021.93	3130.46	2417.08	2458.93
NFATC2IP	2074.1	2917.14	2822.37	3381.07	3080.62	2809.09	2677.03	3346.79	2991.59
CHST14	0	0	209.114	0	0	0	0	0	0
DYNC2H1	952.382	639.778	577.287	934.721	3203.74	760.223	1113.16	763.86	788.982
LSM14A	179452	187224	212112	167825	175554	179776	152026	145625	152001
C1orf131	2451.07	4312.01	5044.7	3935.07	5349.91	4588.44	2536.3	3036.85	2409.55
ABCF1	1420.74	1917.53	1657.89	2517.07	2633.7	2509.75	3341.57	2496.51	2134.91
PIK3C3	394.009	0	0	0	0	0	0	0	0
SRFBP1	0	0	823.366	0	0	1580.8	1286.14	0	1263.46
SHCBP1	0	0	0	0	0	0	404.464	0	643.822
DNAAF1	0	0	0	0	0	0	0	0	814.084
SLC30A7	1537.43	0	1497.63	1534.39	1580.13	1521.52	1455.66	1399.88	1712.08
LPCAT1	0	633.42	0	981.418	210.722	307.583	430.158	0	376.9
FLAD1	0	0	0	329.737	0	0	0	0	0
NUP43	838.473	478.562	0	936.924	995.172	1370.39	977.456	838.125	990.378
NUP37	0	0	0	0	0	728.626	0	241.626	0
CMAS	872.373	1106.8	1395.37	4691.46	5421.89	5591.42	1618.01	1660.74	1538.38
MOSPD2	586.096	591.634	524.289	710.953	705.171	813.158	613.899	730.396	870.095
THOC2	2527.01	5787.48	3017.3	4032.84	3766.03	6434.03	1924.72	2521.75	1869.08
COQ8A	1326.3	1119.9	1079.58	1421.45	1527.9	1719.43	1894.2	1178.24	1209.39
RP9	22391.9	20775.2	26408.4	12023.8	12372.9	12779.1	19820.8	19397.8	18992.3
GRPEL2	507.519	548.239	542.692	0	0	0	0	0	0
SNIP1	662.82	1346.34	1029.12	1602.77	1467.59	1432.31	1501.72	1323.75	1500.96
GADD45GIP1	1132.8	1388.2	1353.77	1368.76	1907.11	1621.63	1389.19	1409.55	1301.5
EXOC6	0	0	0	357.119	227.477	488.752	0	0	0
MPLKIP	893.734	0	1096.73	1001.53	709.091	0	648.902	0	0
SMARCC2	0	0	555.491	792.728	978.622	1216.78	1100.8	531.886	920.091
FAM76A	0	0	0	0	0	0	0	213.812	0
FBXO30	619.143	547.375	541.933	680.687	353.764	216.613	896.085	895.228	759.604
SLC35B2	388.201	0	674.04	519.172	712.728	652.13	0	211.87	0
KLHDC4	0	0	0	0	0	589.709	844.456	540.361	228.084
SHKBP1	0	240.536	0	0	0	1304.76	0	113.965	0
ZSCAN18	0	0	0	0	530.802	639.179	0	925.534	1007.9
PIP4K2C	0	632.269	0	0	1019.19	1043.4	0	0	1093.14
TBC1D15	742.769	447.959	991.616	1437.3	1578.46	1139.93	699.573	752.515	622.12
RDH11	1006.89	322.498	464.885	335.678	308.499	953.362	195.901	321.712	382.557
CIP2A	0	0	0	0	533.998	564.69	0	467.3	482.385
PNPT1	443.781	357.653	724.014	736.552	624.078	776.468	818.878	703.668	706.177
HM13	0	0	1060.39	2294.3	1976.36	2272.36	1616.39	1563.16	1555.98
DYNC2LI1	0	0	0	172.425	348.432	0	0	0	0
URGCP	0	0	0	0	0	0	0	283.67	336.372
NEK9	434.153	535.606	522.417	929.673	963.833	1015.97	1000.65	803.004	927.899
DDX54	15269.3	15533.8	18546.6	20566.8	20266.2	20781.2	18483.2	23146.4	17766.6
TRAF3IP1	320.135	315.31	332.014	400.026	427.839	384.014	255.903	340.69	316.18
NEK6;NEK7	0	0	0	417.805	423.29	477.815	0	346.46	0
DCAF11	724.129	0	278.827	1223.36	395.872	0	677.124	373.008	475.952
GEMIN5	583.062	941.643	1114.7	1331.06	1434.04	1622.01	1307.2	1594.26	2469.68
PARD3	0	478.523	1107.42	1099.75	0	1176.04	1399.37	1161.47	1032.3
IPO4	282.368	266.193	501.136	532.462	919.454	364.757	640.908	787.076	713.69
PNISR	3063.25	3135.07	3292.61	3366.38	3272.6	3394.44	3621.34	3403.98	3803.97
PPP4R1	0	531.998	710.639	650.374	752.982	702.2	941.294	738.868	1109.68
COG1	0	0	0	605.167	0	545.863	40.4999	0	279.114
ZC3H15	1150.24	1523.44	1300.03	1595.69	1504.08	1632.79	1618.08	1161.56	1404.19
PPIL4	27264.5	25222.4	30342.2	26971.7	27858	26465.9	19751.6	23942.4	25480.2
PHF10	0	0	0	1188.49	1180.37	1363.34	0	0	0
TGFBRAP1	0	0	0	212.077	0	0	0	208.139	0
TMEM263	737.58	853.978	714.095	1209.76	1350.33	1564.29	1325.52	1701.33	864.272
PTPMT1	883.63	607.983	766.368	1154.97	0	1076.7	929.737	494.077	789.505
NUP133	597.695	564.043	815.111	877.099	1292.1	1321.87	1106.64	1213.6	3276.17
CACTIN	0	0	0	437.584	538.502	418.779	352.819	0	436.208
C15orf40	2119.05	2019.76	2114.68	3103.43	3473.01	2523.77	2740.35	2320.87	2687.33
BRK1	0	0	884.434	884.638	591.232	751.759	847.075	0	631.421
THEM6	0	627.562	997.805	1503.91	1398.94	1510.91	1021.66	995.523	1101.1
NSMCE1	334.294	0	0	0	0	0	0	0	0
LEO1	0	0	526.934	0	0	0	0	0	0
DCAKD	0	0	0	0	262.679	0	0	0	139.835
RNF138	0	736.176	807.169	1119.09	1131.14	1024.63	591.279	669.503	547.167
SNRNP27	29845.7	24857.3	32011.9	34522.2	37828.2	38900.8	25602.1	27177	26189.5
SCFD1	271.214	451.806	400.573	485.304	350.209	328.412	340.466	262.542	361.801
DYNC2I1	643.809	0	0	571.212	0	0	0	702.592	889.836
TRAPPC12	0	0	0	442.466	516.63	387.745	557.976	545.04	319.899
FAR1	0	0	0	0	0	819.93	0	0	0
UBLCP1	0	0	140.462	0	811.39	0	0	0	0
PCNP	516.408	888.258	1101.8	884.908	1106.41	991.888	966.943	1077.29	1087.43
LMO7	0	0	0	564.818	341.896	766.858	0	0	0
SLC44A1	0	0	0	0	0	0	0	0	1656.87
CKAP2	524.502	0	611.958	283.524	508.087	0	0	287.453	0
ATXN2L	6559.94	8265.75	6877.99	3061.23	3181.57	3277.66	2821.73	3255.5	2808.7
PRPF31	7796.66	8375.77	7527.89	16413.9	17174.5	16733	11483.6	11318.1	12558.8
NELFB	0	0	394.978	629.472	584.607	548.789	636.96	428.876	575.835
SREK1	2204.41	2020.87	2032.97	2638.81	2733.85	3124.25	1675.59	1765.51	1861.13
COPS9	0	0	0	0	0	0	475.862	443.63	0
PSPC1	1774.74	1700.8	1643.63	1410.3	1618.02	1429.99	1594.51	1797.8	1678.01
GATAD2B	231.373	0	680.889	273.522	499.443	478.786	487.386	460.062	510.166
DNAJC9	903.8	587.587	797.474	1241.2	1034.85	980.008	1066.96	940.449	963.751
BRI3BP	1593.13	2361.29	2760.41	2253.91	2270.92	2562.45	0	2509.45	1928.57
DDX1	3527.82	4079.89	4302.6	3726.83	4035.88	5199.99	4490.15	4424.68	4706.96
H1-10	1549.34	1666.52	1692.7	2975.28	3186.41	3649.95	1330.71	1487.84	1429.2
CCT6B	20160.2	0	0	31418.8	347.256	29964.3	0	0	31305.6
GBF1	942.517	883.891	1410.28	1628.03	1833.25	1804.37	1977.38	1944.36	1792.83
RTF1	1408.52	0	0	934.373	530.29	448.436	928.809	812.358	384.161
NCSTN	0	0	0	482	0	465.38	0	0	0
TM9SF4	0	0	0	1189.55	1329.92	1107.96	999.852	839.79	0
MRPS27	491.298	373.967	577.326	1089.79	1166.03	1361.07	405.828	541.895	634.474
AP3S1	1748.94	1983.84	1681.89	2179.2	2402.53	2521.84	2285.64	2203.63	2307.58
UBXN4	0	0	0	1783.47	1332.96	1851.41	0	0	0
PHF3	0	0	244.417	0	587.831	0	0	0	0
HSPH1	1407.86	1585.59	1838.86	2069.76	1751.35	1879.83	3004.27	3438.21	3187.32
SEPTIN8	0	354.766	0	0	893.504	693.1	0	0	2681.32
CNOT9	480.732	469.035	745.564	1044.08	1001.55	957.68	853.25	684.921	695.854
LPGAT1	0	0	490.718	436.52	564.095	346.449	0	0	0
LARP4B	1465.01	833.534	1896.44	0	573.43	826.035	0	298.055	0
GCN1	2832.96	2667.84	3540.23	3760.53	3856.09	3583.31	4500.38	4116.52	4753.56
DHX38	677.752	639.234	3006.59	178.199	365.062	205.421	2461.29	2385.59	2839
NUP205	648.934	702.569	358.438	555.213	381.919	638.839	984.026	1845.08	1006.07
PIGK	0	0	0	582.708	0	672.435	0	0	397.849
MRPS31	946.872	893.204	1077.61	2174.03	2197.52	2058.56	1614.87	1470.64	1289.35
ANP32B	2659.34	2943.91	2719.94	2094.39	1765.55	2045.86	1620.72	1468.57	1423.55
PRCC	0	0	0	420.026	462.249	0	0	194.713	0
TFG	2924.55	3209.3	3480.61	5362.17	5346.08	5929.91	5577.03	5495.05	5298.34
HDAC2	4266.26	3636.9	4278.44	5831.96	5498.87	5337.15	5227.4	4829.18	5505.32
DLG3	0	0	0	0	425.968	598.655	0	0	0
SYMPK	0	247.778	344.39	0	0	0	647.135	589.664	800.645
TAF15	126126	133384	157151	164433	172122	182984	136140	172376	169916
HAS1	40548.1	0	0	53000.2	54494.6	52627.3	0	53960.9	57576.5
DDX17	11134.9	11063.4	13028.2	16170.9	15882.1	15290.1	9378.84	8854.95	9813.49
RAD50	973.148	1156.42	1137.25	1747.97	1905.61	1980.78	1446.36	1325.33	1359.98
ARHGEF1	0	202.445	0	0	0	427.746	644.616	736.645	0
UFD1	0	0	0	0	0	0	699.359	935.88	901.159
UPF1	1318.7	1927.02	1985.14	0	810.213	0	0	0	0
COPS5	1037.21	1017.03	1545.92	1244.95	1462.01	1610.28	1561.96	1626.36	1476.9
SMARCC1	0	0	0	0	0	0	120.701	0	0
EXTL1	0	0	0	0	0	0	0	0	794.826
KHSRP	1764.87	1757.32	1324.98	1981.54	2303.57	2101.83	2817.46	2802.64	2793.49
TNPO1	2034.78	2039.85	1924.54	2343.48	2706.33	2561.4	3044.55	2511.59	2976.19
ARHGEF2	1604.07	1853.88	1851.62	2501.77	1982.44	1987.67	1622.84	1519.57	1574.22
EMG1	0	0	0	1175.87	1149.81	1509.33	0	571.992	416.719
CLP1	305.663	115.828	0	0	633.675	504.573	0	0	498.988
GLMN	0	0	0	0	0	345.772	332.412	0	0
USP9X	4444.3	4510.97	4633.31	2598.79	3348.18	2538.75	2883.15	2773.86	2529.88
USP7	851.674	774.525	826.848	1658.72	1692.07	1399.91	1410.6	1204.43	1329.51
STMN2	388.768	0	0	0	0	0	0	0	0
PTP4A1	168.961	469.476	668.128	651.823	0	0	723.998	800.083	0
SMARCE1	0	0	0	0	458.776	0	231.948	0	331.669
RPL36AL	1960.74	1653.27	2674.55	0	0	0	0	0	0
ZNF622	0	0	0	1013.72	0	216.103	702.222	1026.84	0
PSMG2	0	0	0	0	630.54	0	0	421.073	0
NCLN	0	453.054	515.531	736.594	1037.83	1121.17	675.272	865.507	801.112
TBRG4	0	0	0	513.812	477.328	1981.99	0	177.832	0
MRPL24	0	0	0	0	566.812	667.425	0	0	0
TMEM230	0	0	0	0	146.641	0	0	0	0
EXOC4	900.927	1280.5	1114.18	1264.53	1463.75	1129.17	1403.32	2433.9	1015.26
KIAA1191	0	0	639.924	0	0	0	0	0	0
FUBP1	1430.14	1592.98	1588.76	412.449	805.397	677.762	838.131	1707.64	960.602
LRRC59	9964.51	9648.85	9986.56	11820	11948.1	12020	12194.9	12433.1	11176.1
E2F7	2904.56	2621.11	3127.36	5676.7	5470	5783.37	3177.62	3113.4	3263.16
VPS33A	0	1025.24	209.083	394.966	517.275	543.129	1512.42	404.894	0
TTC28	0	396.415	381.362	613.32	750.775	698.604	0	0	477.729
RAD51AP1	529.612	494.995	670.525	1241.97	1821.2	1467.65	1044.13	1105.71	996.505
EXOSC8	2945.4	2770.83	3197.42	3639.32	3756.99	3865.36	4373.47	4980.59	4329.2
SKA1	328.772	0	665.288	643.831	817.116	924.714	1273.7	5016.16	1117.5
PINX1	742.158	994.828	1181.77	1416.56	1294.85	2286	1011.86	743.827	486.189
CHCHD1	1928.43	1797.06	2068.47	2960.4	3028.21	2899.85	2712.49	2371.11	2268.38
UPRT	0	0	0	0	0	0	173.354	0	0
ATG2B	0	0	0	596.241	502.751	702.432	2394.48	562.906	462.461
LENG1	0	682.703	521.742	834.581	1538.31	1281.46	1903.75	1703.98	1837.1
EFHD2	0	148.705	363.198	839.187	761.343	594.799	356.193	0	203.895
PYCR2	1685.6	1873.17	1938.28	3048.11	3031.73	3018.64	3067.63	2738.61	2826.58
CUSTOS	1453.55	1442.57	1594.04	2190.85	2444.44	2285.96	1805.49	1680.52	1705.15
GCC1	0	0	0	0	0	386.568	0	0	0
FLYWCH2	0	0	0	0	0	397.141	0	0	0
HAUS1	0	202.259	0	471.363	0	544.529	521.61	0	92.2124
FAF2	0	0	392.013	1484.52	0	0	0	846.795	0
CCDC124	8091.17	10124.2	10853.8	15189.2	14670.5	15667.9	16000.9	17107.5	16868.9
FOXRED1	0	0	0	0	0	600.902	0	0	542.377
AP2M1	1582.94	1139.5	1376.36	2436.99	1659.57	1462.72	1578.88	1605.04	1679.31
KCTD12	0	376.047	0	0	0	475.893	0	0	0
COQ8B	573.135	706.534	735.744	1035.92	1048.05	2467.89	881.927	1091.21	788.306
REPS1	328.53	531.728	648.114	752.188	697.276	1721.31	462.27	681.533	829.365
TMCO6	0	0	0	3424.76	3828.53	3297.89	0	0	0
ESS2	454.122	377.545	0	1117.88	1037.32	944.584	874.563	710.923	722.77
CMBL	49882.7	45152.2	53156.3	52681.6	55365.2	54911.4	51728.6	56321.2	54369.7
MSI2	0	0	224.021	857.023	892.275	250.827	0	0	0
SNRNP40	921.559	929.282	913.301	1010.91	946.912	1270.31	683.061	844.814	753.224
MRRF	3137.6	2325.68	2965.55	3214.25	3129.41	3373.75	2647.12	2846.21	2154.8
YIPF6	0	0	0	0	386.867	0	283.305	345.942	0
SEH1L	0	0	531.06	614.964	518.062	0	858.348	617.795	672.671
TCEAL2;TCEAL4	0	293.841	612.759	376.238	556.767	297.825	366.96	263.063	0
THAP11	0	0	0	0	0	588.232	0	0	311.474
RRP36	628.913	665.49	935.313	1174.42	1276.45	1337.14	728.584	969.466	1076.5
RBM33	3036.36	4260.8	3643.03	3805.03	3820.77	3980.96	3036.53	3714.16	3331.19
DTNBP1	0	0	0	0	0	0	481.511	0	0
DNAJA3	566.499	718.168	216.722	2953.18	1290.68	2936.03	921.162	2302.42	1919.82
TMA16	751.482	2267.1	2330.25	3071.53	3250.11	3160.02	2437.67	2376.46	2076.36
PTCD3	0	0	313.976	784.034	246.101	668.236	0	0	466.763
MMAB	0	0	0	0	295.645	0	0	0	0
CYFIP2	0	0	0	549.044	734.121	1229.43	1502.25	1123.64	589.507
LTV1	3566.42	3716	3865.17	4465.49	4172.87	3907.43	3800.45	3746.35	3381.82
AURKB	0	450.688	400.793	723.468	614.71	647.677	731.838	772.509	591.638
TOE1	0	0	0	3766.77	4193.96	4551.51	0	0	0
ZC2HC1A	0	0	0	0	0	0	0	0	394.593
PDLIM5	0	568.441	501.105	403.042	0	717.591	1814.32	450.794	2108.7
ERO1A	0	0	0	0	0	0	0	624.18	233.794
FMC1	0	527.113	396.596	346.574	581.758	436.787	471.709	846.745	801.038
PGAM5	0	0	0	855.759	296.247	2705.5	0	689.909	752.019
FUBP3	421.602	705.271	531.796	0	0	0	0	0	0
RBM17	3274.13	3663.44	3329.5	4982.25	5295.94	4888.73	3053.18	3388.82	3241.65
ZBED3	0	0	0	0	0	0	275.448	0	0
PAWR	0	0	0	0	0	248.759	0	0	0
RSRC1	3245.58	3742.67	3699.28	3737.75	3685.3	3748.83	2809.94	2857.84	2970.62
THOC3	834.479	1604.83	1568.39	1606.67	1528.05	1520.59	1643.79	1748.59	1771.88
CDK5RAP3	0	0	0	0	0	0	0	0	573.224
VPS50	748.58	820.468	338.152	1606.49	790.25	1504.61	1455.29	1268.29	1407.72
ELMO2	0	786.86	582.814	879.091	1209.98	739.235	1118.28	982.484	1027.71
TMX3	100.688	0	695.173	3919.4	1259.81	895.489	1228.83	517.17	1225.78
DCAF5	0	0	0	0	0	0	369.724	0	203.078
BTF3L4	0	1613.46	1777.29	1603.87	1675.94	1534.34	1689.14	1769.5	1936.83
CLPTM1L	401.034	503.398	517.487	702.911	750.45	658.016	583.008	411.303	277.251
DNAJC1	0	0	0	0	616.433	482.671	468.995	0	0
EXOC2	963.603	546.316	1212.26	887.575	981.65	2931.45	1165.43	996.135	935.334
ZFR	0	0	0	519.371	0	602.354	0	0	0
IFT74	0	0	0	162.46	686.977	0	0	0	387.113
CCDC7;ENOX1	3969.32	0	0	0	0	0	0	0	0
NSMCE2	0	0	0	261.512	0	0	479.953	0	0
HEXIM2	0	0	0	690.338	419.634	644.275	0	0	0
TCEANC2	911.962	1184.77	1322.93	1935.91	2007.04	2007.61	1576.92	1252.3	1377.77
CCDC43	2522.58	2454.1	2814.11	2506.4	2718.57	2546.48	2524.74	2651.98	2616.29
COG8	714.837	566.383	819.839	2873.2	826.092	964.459	1085.15	1302.79	1014.23
DNAAF10	0	0	0	711.205	652.844	0	0	0	0
DOCK7	1479.5	1347.27	776.815	1774.8	1052.81	884.464	1128.05	2242.53	2575.9
ZMAT2	4329.22	4602.42	4966.91	5464.02	5405.98	6567.68	5156.06	5382.42	5370.94
NSUN5	0	0	275.066	421.51	685.826	473.247	380.811	387.502	0
AGAP3	0	0	0	0	0	221.924	0	402.781	0
IPO9	0	0	506.231	537.601	660.187	0	171.465	402.842	436.935
RBM14	13362.9	13870.2	16357.8	21280.6	22443.1	21338.6	19349.3	20240.6	18840.8
QKI	0	0	1664.47	0	1549.34	1673.26	0	0	0
TRAPPC9	0	0	0	0	403.985	0	0	0	0
SMG1	0	0	0	484.864	496.837	595.46	525.496	690.725	1659.37
PPP1R10	3833.25	3901.29	4343.1	3794.22	3891.35	4445.49	2414.96	2702.81	3009.58
VPS35	625.466	827.508	736.765	0	0	694.877	1093.2	1424.82	1235.22
XPO6	86.2465	0	0	0	0	201.221	240.828	0	0
VPS13A	12890.3	0	14805.6	14968.7	0	0	13082.2	13828	0
MCCC1	542.617	746.774	704.834	541.975	554.314	772.694	697.028	569.949	632.251
TGS1	0	0	0	413.508	0	412.725	0	0	0
NUDCD1	0	0	0	0	0	0	561.435	763.738	755.289
ERBIN	618.835	506.191	846.388	1002.98	1093.48	1117.19	771.428	1123.17	636.899
PIGS	0	0	0	605.467	588.057	439.727	0	0	0
WRNIP1	1393.64	1311	1165.26	1829.08	1698.07	1899.65	1761.59	1721.09	1922.66
CLCC1	0	0	0	1023.56	1027.3	1140.39	536.528	576.588	552.381
SRPK1	0	0	476.341	935.47	796.923	785.324	374.557	0	0
ZNF347	0	0	0	0	0	0	558.096	0	581.803
IWS1	0	0	0	0	0	0	468.129	352.308	0
OSBPL9	545.764	0	0	672.291	0	0	0	948.535	731.614
CDK5RAP1	0	0	0	0	393.303	0	0	0	0
MAP7D2	267.252	0	1495.13	892.261	1092.86	1090.03	1043.51	1110.52	948.485
RBM15	2866.14	2921.66	3258.14	2385.9	2596.09	3133.78	2368.76	2242.7	2341.45
MMS19	781.901	719.678	490.231	816.614	1174.37	715.34	1534.99	1547.83	971.809
